time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;GEN____1_SM_InternalAngle_lossOfSynchronismProtection_thetaMonitored;GEN____1_SM_InternalAngle_lossOfSynchronismProtection_switchOffSignal;
0.882371;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356827;0.001784;39.993090;0.038492;-0.006649;-16.653204;43.646895;25.010769;12.843787;17.549598;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112069;1.460122;1.194674;0.309559;0.309620;0.309559;-1.000000;
0.882403;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356821;0.001784;39.993098;0.038490;-0.006649;-16.653203;43.646894;25.010769;12.843788;17.549598;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112069;1.460122;1.194674;0.309559;0.309620;0.309559;-1.000000;
0.882467;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356808;0.001785;39.993114;0.038486;-0.006649;-16.653201;43.646891;25.010769;12.843788;17.549597;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112069;1.460122;1.194674;0.309559;0.309620;0.309559;-1.000000;
0.882595;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356781;0.001786;39.993146;0.038478;-0.006650;-16.653197;43.646885;25.010769;12.843788;17.549596;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112069;1.460122;1.194674;0.309559;0.309620;0.309559;-1.000000;
0.882851;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356729;0.001789;39.993211;0.038462;-0.006650;-16.653190;43.646874;25.010768;12.843789;17.549594;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112070;1.460122;1.194674;0.309559;0.309620;0.309559;-1.000000;
0.883363;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356625;0.001794;39.993341;0.038430;-0.006652;-16.653175;43.646851;25.010768;12.843791;17.549590;1.058866;1.070230;1.048791;1.011514;1.096352;1.435810;1.269103;1.112070;1.460121;1.194674;0.309559;0.309619;0.309559;-1.000000;
0.884387;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356418;0.001804;39.993600;0.038366;-0.006655;-16.653146;43.646805;25.010768;12.843795;17.549582;1.058866;1.070230;1.048791;1.011514;1.096352;1.435809;1.269102;1.112070;1.460121;1.194674;0.309558;0.309619;0.309558;-1.000000;
0.886435;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.356008;0.001823;39.994116;0.038236;-0.006660;-16.653088;43.646714;25.010768;12.843804;17.549567;1.058866;1.070230;1.048791;1.011514;1.096352;1.435809;1.269102;1.112070;1.460121;1.194675;0.309558;0.309619;0.309558;-1.000000;
0.890531;1.060009;1.045056;1.010013;1.017729;1.019584;1.070230;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.355203;0.001859;39.995137;0.037970;-0.006669;-16.652973;43.646534;25.010771;12.843820;17.549536;1.058866;1.070230;1.048791;1.011514;1.096351;1.435808;1.269101;1.112071;1.460119;1.194676;0.309558;0.309619;0.309558;-1.000000;
0.898723;1.060009;1.045056;1.010013;1.017729;1.019585;1.070231;1.061547;1.089911;1.056015;1.051093;1.057074;1.055410;1.050598;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.353662;0.001921;39.997139;0.037419;-0.006680;-16.652748;43.646186;25.010788;12.843854;17.549475;1.058866;1.070231;1.048791;1.011514;1.096351;1.435806;1.269099;1.112073;1.460117;1.194679;0.309557;0.309618;0.309557;-1.000000;
0.915107;1.060009;1.045057;1.010013;1.017729;1.019585;1.070231;1.061547;1.089910;1.056015;1.051093;1.057075;1.055410;1.050599;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.350859;0.002007;40.000964;0.036243;-0.006675;-16.652323;43.645538;25.010862;12.843923;17.549359;1.058867;1.070231;1.048791;1.011514;1.096351;1.435803;1.269095;1.112077;1.460114;1.194684;0.309555;0.309617;0.309555;-1.000000;
0.947875;1.060009;1.045057;1.010012;1.017729;1.019585;1.070231;1.061547;1.089910;1.056015;1.051093;1.057075;1.055411;1.050599;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.346447;0.002026;40.007792;0.033627;-0.006557;-16.651573;43.644449;25.011162;12.844074;17.549145;1.058867;1.070231;1.048791;1.011513;1.096351;1.435797;1.269089;1.112085;1.460108;1.194694;0.309552;0.309615;0.309552;-1.000000;
1.013411;1.060010;1.045058;1.010011;1.017729;1.019585;1.070231;1.061547;1.089909;1.056015;1.051093;1.057075;1.055411;1.050599;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.342560;0.001554;40.017728;0.027584;-0.005964;-16.650501;43.643145;25.012303;12.844440;17.548783;1.058867;1.070231;1.048792;1.011512;1.096350;1.435786;1.269082;1.112102;1.460101;1.194713;0.309550;0.309612;0.309550;-1.000000;
1.144483;1.060010;1.045057;1.010009;1.017728;1.019584;1.070231;1.061546;1.089908;1.056015;1.051093;1.057075;1.055411;1.050599;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.351222;-0.000175;40.023791;0.013876;-0.004184;-16.649894;43.643543;25.016048;12.845341;17.548263;1.058868;1.070231;1.048792;1.011510;1.096348;1.435772;1.269087;1.112139;1.460099;1.194750;0.309558;0.309612;0.309558;-1.000000;
1.406627;1.060011;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089905;1.056014;1.051092;1.057074;1.055411;1.050599;1.035706;1.000001;1.000000;1.000000;1.000000;1.000000;232.390378;-0.001721;40.011467;-0.010415;-0.002142;-16.651455;43.648886;25.024284;12.846896;17.547683;1.058869;1.070232;1.048790;1.011508;1.096345;1.435757;1.269120;1.112196;1.460099;1.194808;0.309592;0.309624;0.309592;-1.000000;
1.773486;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399465;-0.000667;40.003556;-0.011076;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773486;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399465;-0.000667;40.003556;-0.011076;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773487;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399465;-0.000667;40.003556;-0.011076;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773488;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399466;-0.000667;40.003556;-0.011077;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773490;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399466;-0.000667;40.003556;-0.011077;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773494;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399466;-0.000667;40.003556;-0.011077;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773502;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399467;-0.000667;40.003555;-0.011077;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773518;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399468;-0.000667;40.003554;-0.011077;-0.003178;-16.651871;43.650365;25.024905;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773550;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399471;-0.000667;40.003553;-0.011078;-0.003178;-16.651872;43.650366;25.024906;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773614;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399476;-0.000667;40.003549;-0.011080;-0.003178;-16.651872;43.650367;25.024907;12.847212;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773742;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399488;-0.000667;40.003542;-0.011084;-0.003178;-16.651873;43.650368;25.024908;12.847213;17.547328;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.773998;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399510;-0.000666;40.003528;-0.011091;-0.003178;-16.651874;43.650372;25.024911;12.847213;17.547327;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.774510;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399554;-0.000666;40.003501;-0.011106;-0.003178;-16.651877;43.650379;25.024918;12.847215;17.547327;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.775534;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399643;-0.000665;40.003446;-0.011135;-0.003178;-16.651882;43.650393;25.024930;12.847217;17.547326;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.777582;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.399820;-0.000663;40.003337;-0.011192;-0.003178;-16.651893;43.650421;25.024954;12.847222;17.547324;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194832;0.309603;0.309631;0.309603;-1.000000;
1.781678;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.400168;-0.000659;40.003121;-0.011304;-0.003180;-16.651914;43.650476;25.025002;12.847231;17.547320;1.058869;1.070232;1.048790;1.011508;1.096344;1.435749;1.269123;1.112194;1.460087;1.194833;0.309603;0.309631;0.309603;-1.000000;
1.789870;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.400844;-0.000648;40.002696;-0.011518;-0.003185;-16.651956;43.650584;25.025095;12.847249;17.547313;1.058869;1.070232;1.048790;1.011508;1.096344;1.435748;1.269124;1.112194;1.460087;1.194834;0.309604;0.309632;0.309604;-1.000000;
1.806254;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089904;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.402116;-0.000615;40.001883;-0.011909;-0.003203;-16.652035;43.650788;25.025266;12.847283;17.547298;1.058869;1.070232;1.048790;1.011508;1.096344;1.435748;1.269125;1.112195;1.460086;1.194835;0.309605;0.309632;0.309605;-1.000000;
1.839022;1.060012;1.045055;1.010006;1.017726;1.019582;1.070232;1.061544;1.089903;1.056013;1.051092;1.057074;1.055411;1.050599;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.404300;-0.000516;40.000435;-0.012535;-0.003273;-16.652172;43.651139;25.025548;12.847339;17.547268;1.058869;1.070232;1.048790;1.011508;1.096343;1.435747;1.269126;1.112196;1.460085;1.194838;0.309607;0.309633;0.309607;-1.000000;
1.904558;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.407112;-0.000232;39.998384;-0.013168;-0.003505;-16.652342;43.651597;25.025866;12.847411;17.547208;1.058869;1.070232;1.048790;1.011508;1.096343;1.435746;1.269128;1.112196;1.460083;1.194843;0.309610;0.309635;0.309610;-1.000000;
1.905712;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.407144;-0.000228;39.998357;-0.013172;-0.003509;-16.652344;43.651602;25.025869;12.847412;17.547207;1.058869;1.070232;1.048790;1.011508;1.096343;1.435746;1.269128;1.112196;1.460083;1.194843;0.309610;0.309635;0.309610;-1.000000;
1.905712;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.407144;-0.000228;39.998357;-0.013172;-0.003509;-16.652344;43.651602;25.025869;12.847412;17.547207;1.058869;1.070232;1.048790;1.011508;1.096343;1.435746;1.269128;1.112196;1.460083;1.194843;0.309610;0.309635;0.309610;-1.000000;
1.905712;1.060012;1.045054;1.010006;1.017726;1.019582;1.070232;1.061543;1.089903;1.056013;1.051092;1.057074;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.407144;-0.000228;39.998357;-0.013172;-0.003509;-16.652344;43.651602;25.025869;12.847412;17.547207;1.058869;1.070232;1.048790;1.011508;1.096343;1.435746;1.269128;1.112196;1.460083;1.194843;0.309610;0.309635;0.309610;-1.000000;
2.035630;1.060012;1.045055;1.010006;1.017726;1.019582;1.070233;1.061543;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.407019;0.000299;39.997471;-0.012163;-0.004055;-16.652266;43.651591;25.025591;12.847440;17.547077;1.058870;1.070233;1.048790;1.011508;1.096343;1.435742;1.269125;1.112192;1.460077;1.194849;0.309612;0.309637;0.309612;-1.000000;
2.183867;1.060012;1.045055;1.010007;1.017726;1.019583;1.070233;1.061543;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.402606;0.000529;39.998406;-0.008875;-0.004443;-16.651838;43.650901;25.024425;12.847415;17.546921;1.058870;1.070233;1.048790;1.011508;1.096343;1.435739;1.269119;1.112184;1.460072;1.194854;0.309609;0.309637;0.309609;-1.000000;
2.183867;1.060012;1.045055;1.010007;1.017726;1.019583;1.070233;1.061543;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.402606;0.000529;39.998406;-0.008875;-0.004443;-16.651838;43.650901;25.024425;12.847415;17.546921;1.058870;1.070233;1.048790;1.011508;1.096343;1.435739;1.269119;1.112184;1.460072;1.194854;0.309609;0.309637;0.309609;-1.000000;
2.183867;1.060012;1.045055;1.010007;1.017726;1.019583;1.070233;1.061543;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035706;1.000000;1.000000;1.000000;1.000000;1.000000;232.402606;0.000529;39.998406;-0.008875;-0.004443;-16.651838;43.650901;25.024425;12.847415;17.546921;1.058870;1.070233;1.048790;1.011508;1.096343;1.435739;1.269119;1.112184;1.460072;1.194854;0.309609;0.309637;0.309609;-1.000000;
2.297774;1.060012;1.045055;1.010007;1.017727;1.019583;1.070233;1.061544;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.396107;0.000437;40.000544;-0.004797;-0.004573;-16.651264;43.649878;25.022914;12.847354;17.546794;1.058870;1.070233;1.048790;1.011509;1.096342;1.435737;1.269112;1.112176;1.460069;1.194856;0.309604;0.309636;0.309604;-1.000000;
2.338445;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.394634;0.000433;40.000879;-0.003734;-0.004617;-16.651126;43.649651;25.022524;12.847343;17.546756;1.058870;1.070233;1.048790;1.011509;1.096342;1.435736;1.269111;1.112174;1.460068;1.194857;0.309603;0.309636;0.309603;-1.000000;
2.338445;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.394634;0.000433;40.000879;-0.003734;-0.004617;-16.651126;43.649651;25.022524;12.847343;17.546756;1.058870;1.070233;1.048790;1.011509;1.096342;1.435736;1.269111;1.112174;1.460068;1.194857;0.309603;0.309636;0.309603;-1.000000;
2.338445;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089903;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.394634;0.000433;40.000879;-0.003734;-0.004617;-16.651126;43.649651;25.022524;12.847343;17.546756;1.058870;1.070233;1.048790;1.011509;1.096342;1.435736;1.269111;1.112174;1.460068;1.194857;0.309603;0.309636;0.309603;-1.000000;
2.758086;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055413;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.382877;-0.000009;40.002114;0.005993;-0.004491;-16.649972;43.647928;25.018887;12.847262;17.546469;1.058870;1.070233;1.048791;1.011509;1.096342;1.435732;1.269101;1.112161;1.460064;1.194862;0.309591;0.309633;0.309591;-1.000000;
2.758086;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055413;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.382877;-0.000009;40.002114;0.005993;-0.004491;-16.649972;43.647928;25.018887;12.847262;17.546469;1.058870;1.070233;1.048791;1.011509;1.096342;1.435732;1.269101;1.112161;1.460064;1.194862;0.309591;0.309633;0.309591;-1.000000;
2.758086;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055413;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.382877;-0.000009;40.002114;0.005993;-0.004491;-16.649972;43.647928;25.018887;12.847262;17.546469;1.058870;1.070233;1.048791;1.011509;1.096342;1.435732;1.269101;1.112161;1.460064;1.194862;0.309591;0.309633;0.309591;-1.000000;
2.822062;1.060012;1.045056;1.010008;1.017727;1.019584;1.070233;1.061544;1.089903;1.056014;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.381637;-0.000141;40.001946;0.007276;-0.004380;-16.649839;43.647764;25.018395;12.847256;17.546442;1.058870;1.070233;1.048791;1.011509;1.096342;1.435732;1.269100;1.112160;1.460064;1.194863;0.309590;0.309632;0.309590;-1.000000;
3.870638;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.388373;-0.000164;39.999975;0.002710;-0.004091;-16.650320;43.648910;25.019821;12.847382;17.546500;1.058870;1.070233;1.048790;1.011509;1.096342;1.435735;1.269109;1.112175;1.460069;1.194868;0.309596;0.309635;0.309596;-1.000000;
4.999999;1.060012;1.045056;1.010007;1.017727;1.019583;1.070233;1.061544;1.089902;1.056013;1.051092;1.057075;1.055412;1.050600;1.035707;1.000000;1.000000;1.000000;1.000000;1.000000;232.389472;-0.000134;40.000157;0.001507;-0.004085;-16.650467;43.649109;25.020237;12.847408;17.546511;1.058870;1.070233;1.048790;1.011508;1.096342;1.435736;1.269110;1.112177;1.460070;1.194868;0.309597;0.309636;0.309597;-1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858242;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442911;34.357496;309.409883;152.701069;19.550838;17.413496;675.771549;228.559108;91.780526;74.698583;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057085;4.878529;2.490448;0.309597;1.022829;0.309597;-1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;0.309597;-1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;0.309597;-1.000000;
4.999999;0.006982;0.708622;0.949627;0.728035;0.651779;0.899310;0.871026;1.001705;0.856966;0.858241;0.875323;0.884598;0.878130;0.851028;1.000000;1.000000;1.000000;1.000000;1.000000;17.442880;34.357416;309.409671;152.701118;19.550867;17.413463;675.771043;228.559149;91.780459;74.698616;0.296490;0.899310;0.794725;0.964263;1.031563;5.000000;5.000000;2.057087;4.878533;2.490449;0.309597;1.022828;0.309597;-1.000000;
5.000000;0.006982;0.708621;0.949627;0.728035;0.651779;0.899309;0.871025;1.001705;0.856965;0.858241;0.875323;0.884597;0.878130;0.851027;1.000000;1.000000;1.000000;1.000000;1.000000;17.442796;34.357192;309.409079;152.701255;19.550951;17.413372;675.769629;228.559262;91.780271;74.698707;0.296489;0.899309;0.794724;0.964263;1.031563;5.000000;5.000000;2.057092;4.878547;2.490451;0.309597;1.022828;0.309597;-1.000000;
5.000001;0.006982;0.708620;0.949626;0.728034;0.651778;0.899308;0.871025;1.001704;0.856965;0.858240;0.875322;0.884597;0.878129;0.851027;1.000000;1.000000;1.000000;1.000000;1.000000;17.442681;34.356888;309.408275;152.701441;19.551064;17.413248;675.767709;228.559415;91.780016;74.698832;0.296488;0.899308;0.794723;0.964262;1.031563;5.000000;5.000000;2.057099;4.878564;2.490454;0.309597;1.022828;0.309597;-1.000000;
