time;WT3B_WT_controlMeasurements_PPuSnRef;WT3B_WT_controlMeasurements_QPuSnRef;WT3B_WT_controlMeasurements_UPu;WT3B_WT_mechanical_omegaGenPu;WT3B_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3B_WT_terminal_V_re;WT3B_WT_terminal_V_im;WT3B_WT_terminal_i_re;WT3B_WT_terminal_i_im;
2.681822;0.421273;0.000000;1.000000;1.002472;0.982184;0.400000;1.000000;0.000000;-0.421273;0.000000;
2.682103;0.421243;0.000000;1.000000;1.002476;0.982187;0.400000;1.000000;0.000000;-0.421243;0.000000;
2.682383;0.421213;0.000000;1.000000;1.002481;0.982190;0.400000;1.000000;0.000000;-0.421213;0.000000;
2.682664;0.421184;0.000000;1.000000;1.002485;0.982193;0.400000;1.000000;0.000000;-0.421184;0.000000;
2.682944;0.421156;0.000000;1.000000;1.002490;0.982196;0.400000;1.000000;0.000000;-0.421156;0.000000;
2.683225;0.421129;0.000000;1.000000;1.002494;0.982199;0.400000;1.000000;0.000000;-0.421129;0.000000;
2.683786;0.421078;0.000000;1.000000;1.002503;0.982206;0.400000;1.000000;0.000000;-0.421078;0.000000;
2.684280;0.421035;0.000000;1.000000;1.002511;0.982211;0.400000;1.000000;0.000000;-0.421035;0.000000;
2.684775;0.420994;0.000000;1.000000;1.002519;0.982217;0.400000;1.000000;0.000000;-0.420994;0.000000;
2.685270;0.420956;0.000000;1.000000;1.002527;0.982222;0.400000;1.000000;0.000000;-0.420956;0.000000;
2.685764;0.420919;0.000000;1.000000;1.002535;0.982228;0.400000;1.000000;0.000000;-0.420919;0.000000;
2.686259;0.420885;0.000000;1.000000;1.002543;0.982233;0.400000;1.000000;0.000000;-0.420885;0.000000;
2.686753;0.420853;0.000000;1.000000;1.002551;0.982239;0.400000;1.000000;0.000000;-0.420853;0.000000;
2.687248;0.420822;0.000000;1.000000;1.002559;0.982245;0.400000;1.000000;0.000000;-0.420822;0.000000;
2.687742;0.420794;0.000000;1.000000;1.002567;0.982250;0.400000;1.000000;0.000000;-0.420794;0.000000;
2.688237;0.420768;0.000000;1.000000;1.002574;0.982256;0.400000;1.000000;0.000000;-0.420768;0.000000;
2.688731;0.420743;0.000000;1.000000;1.002582;0.982261;0.400000;1.000000;0.000000;-0.420743;0.000000;
2.689226;0.420720;0.000000;1.000000;1.002590;0.982267;0.400000;1.000000;0.000000;-0.420720;0.000000;
2.689721;0.420699;0.000000;1.000000;1.002598;0.982272;0.400000;1.000000;0.000000;-0.420699;0.000000;
2.690215;0.420679;0.000000;1.000000;1.002606;0.982278;0.400000;1.000000;0.000000;-0.420679;0.000000;
2.690710;0.420661;0.000000;1.000000;1.002614;0.982284;0.400000;1.000000;0.000000;-0.420661;0.000000;
2.691204;0.420645;0.000000;1.000000;1.002622;0.982289;0.400000;1.000000;0.000000;-0.420645;0.000000;
2.691699;0.420630;0.000000;1.000000;1.002630;0.982295;0.400000;1.000000;0.000000;-0.420630;0.000000;
2.692193;0.420616;0.000000;1.000000;1.002638;0.982301;0.400000;1.000000;0.000000;-0.420616;0.000000;
2.692688;0.420604;0.000000;1.000000;1.002646;0.982306;0.400000;1.000000;0.000000;-0.420604;0.000000;
2.693183;0.420593;0.000000;1.000000;1.002654;0.982312;0.400000;1.000000;0.000000;-0.420593;0.000000;
2.693677;0.420583;0.000000;1.000000;1.002661;0.982318;0.400000;1.000000;0.000000;-0.420583;0.000000;
2.694172;0.420575;0.000000;1.000000;1.002669;0.982323;0.400000;1.000000;0.000000;-0.420575;0.000000;
2.694666;0.420567;0.000000;1.000000;1.002677;0.982329;0.400000;1.000000;0.000000;-0.420567;0.000000;
2.695161;0.420561;0.000000;1.000000;1.002685;0.982335;0.400000;1.000000;0.000000;-0.420561;0.000000;
2.695655;0.420556;0.000000;1.000000;1.002693;0.982340;0.400000;1.000000;0.000000;-0.420556;0.000000;
2.696150;0.420552;0.000000;1.000000;1.002701;0.982346;0.400000;1.000000;0.000000;-0.420552;0.000000;
2.696645;0.420549;0.000000;1.000000;1.002709;0.982352;0.400000;1.000000;0.000000;-0.420549;0.000000;
2.697139;0.420546;0.000000;1.000000;1.002717;0.982357;0.400000;1.000000;0.000000;-0.420546;0.000000;
2.697634;0.420545;0.000000;1.000000;1.002725;0.982363;0.400000;1.000000;0.000000;-0.420545;0.000000;
2.698128;0.420544;0.000000;1.000000;1.002733;0.982369;0.400000;1.000000;0.000000;-0.420544;0.000000;
2.698623;0.420544;0.000000;1.000000;1.002741;0.982375;0.400000;1.000000;0.000000;-0.420544;0.000000;
2.699117;0.420545;0.000000;1.000000;1.002748;0.982380;0.400000;1.000000;0.000000;-0.420545;0.000000;
2.699612;0.420547;0.000000;1.000000;1.002756;0.982386;0.400000;1.000000;0.000000;-0.420547;0.000000;
2.700107;0.420549;0.000000;1.000000;1.002764;0.982392;0.400000;1.000000;0.000000;-0.420549;0.000000;
2.700601;0.420552;0.000000;1.000000;1.002772;0.982397;0.400000;1.000000;0.000000;-0.420552;0.000000;
2.701096;0.420555;0.000000;1.000000;1.002780;0.982403;0.400000;1.000000;0.000000;-0.420555;0.000000;
2.701590;0.420559;0.000000;1.000000;1.002788;0.982409;0.400000;1.000000;0.000000;-0.420559;0.000000;
2.702085;0.420563;0.000000;1.000000;1.002796;0.982415;0.400000;1.000000;0.000000;-0.420563;0.000000;
2.702579;0.420568;0.000000;1.000000;1.002804;0.982421;0.400000;1.000000;0.000000;-0.420568;0.000000;
2.703074;0.420574;0.000000;1.000000;1.002812;0.982426;0.400000;1.000000;0.000000;-0.420574;0.000000;
2.703569;0.420579;0.000000;1.000000;1.002819;0.982432;0.400000;1.000000;0.000000;-0.420579;0.000000;
2.704063;0.420586;0.000000;1.000000;1.002827;0.982438;0.400000;1.000000;0.000000;-0.420586;0.000000;
2.704558;0.420592;0.000000;1.000000;1.002835;0.982444;0.400000;1.000000;0.000000;-0.420592;0.000000;
2.705052;0.420599;0.000000;1.000000;1.002843;0.982450;0.400000;1.000000;0.000000;-0.420599;0.000000;
2.705547;0.420606;0.000000;1.000000;1.002851;0.982455;0.400000;1.000000;0.000000;-0.420606;0.000000;
2.706041;0.420614;0.000000;1.000000;1.002859;0.982461;0.400000;1.000000;0.000000;-0.420614;0.000000;
2.706536;0.420621;0.000000;1.000000;1.002867;0.982467;0.400000;1.000000;0.000000;-0.420621;0.000000;
2.707031;0.420629;0.000000;1.000000;1.002875;0.982473;0.400000;1.000000;0.000000;-0.420629;0.000000;
2.707525;0.420637;0.000000;1.000000;1.002882;0.982479;0.400000;1.000000;0.000000;-0.420637;0.000000;
2.708020;0.420646;0.000000;1.000000;1.002890;0.982485;0.400000;1.000000;0.000000;-0.420646;0.000000;
2.708514;0.420654;0.000000;1.000000;1.002898;0.982490;0.400000;1.000000;0.000000;-0.420654;0.000000;
2.709009;0.420663;0.000000;1.000000;1.002906;0.982496;0.400000;1.000000;0.000000;-0.420663;0.000000;
2.709503;0.420672;0.000000;1.000000;1.002914;0.982502;0.400000;1.000000;0.000000;-0.420672;0.000000;
2.709998;0.420681;0.000000;1.000000;1.002922;0.982508;0.400000;1.000000;0.000000;-0.420681;0.000000;
2.710493;0.420690;0.000000;1.000000;1.002930;0.982514;0.400000;1.000000;0.000000;-0.420690;0.000000;
2.710987;0.420699;0.000000;1.000000;1.002938;0.982520;0.400000;1.000000;0.000000;-0.420699;0.000000;
2.711482;0.420708;0.000000;1.000000;1.002945;0.982526;0.400000;1.000000;0.000000;-0.420708;0.000000;
2.711976;0.420717;0.000000;1.000000;1.002953;0.982532;0.400000;1.000000;0.000000;-0.420717;0.000000;
2.712471;0.420726;0.000000;1.000000;1.002961;0.982537;0.400000;1.000000;0.000000;-0.420726;0.000000;
2.712965;0.420736;0.000000;1.000000;1.002969;0.982543;0.400000;1.000000;0.000000;-0.420736;0.000000;
2.713460;0.420745;0.000000;1.000000;1.002977;0.982549;0.400000;1.000000;0.000000;-0.420745;0.000000;
2.713955;0.420754;0.000000;1.000000;1.002985;0.982555;0.400000;1.000000;0.000000;-0.420754;0.000000;
2.714449;0.420764;0.000000;1.000000;1.002993;0.982561;0.400000;1.000000;0.000000;-0.420764;0.000000;
2.714944;0.420773;0.000000;1.000000;1.003000;0.982567;0.400000;1.000000;0.000000;-0.420773;0.000000;
2.715933;0.420792;0.000000;1.000000;1.003016;0.982579;0.400000;1.000000;0.000000;-0.420792;0.000000;
2.716823;0.420808;0.000000;1.000000;1.003030;0.982590;0.400000;1.000000;0.000000;-0.420808;0.000000;
2.717713;0.420824;0.000000;1.000000;1.003044;0.982600;0.400000;1.000000;0.000000;-0.420824;0.000000;
2.718604;0.420841;0.000000;1.000000;1.003058;0.982611;0.400000;1.000000;0.000000;-0.420841;0.000000;
2.719494;0.420856;0.000000;1.000000;1.003072;0.982622;0.400000;1.000000;0.000000;-0.420856;0.000000;
2.720384;0.420872;0.000000;1.000000;1.003087;0.982633;0.400000;1.000000;0.000000;-0.420872;0.000000;
2.721274;0.420887;0.000000;1.000000;1.003101;0.982644;0.400000;1.000000;0.000000;-0.420887;0.000000;
2.722164;0.420902;0.000000;1.000000;1.003115;0.982654;0.400000;1.000000;0.000000;-0.420902;0.000000;
2.723055;0.420917;0.000000;1.000000;1.003129;0.982665;0.400000;1.000000;0.000000;-0.420917;0.000000;
2.723945;0.420932;0.000000;1.000000;1.003143;0.982676;0.400000;1.000000;0.000000;-0.420932;0.000000;
2.724835;0.420946;0.000000;1.000000;1.003157;0.982687;0.400000;1.000000;0.000000;-0.420946;0.000000;
2.725725;0.420959;0.000000;1.000000;1.003171;0.982698;0.400000;1.000000;0.000000;-0.420959;0.000000;
2.726616;0.420973;0.000000;1.000000;1.003185;0.982709;0.400000;1.000000;0.000000;-0.420973;0.000000;
2.727506;0.420986;0.000000;1.000000;1.003199;0.982720;0.400000;1.000000;0.000000;-0.420986;0.000000;
2.728396;0.420999;0.000000;1.000000;1.003213;0.982731;0.400000;1.000000;0.000000;-0.420999;0.000000;
2.729286;0.421011;0.000000;1.000000;1.003227;0.982742;0.400000;1.000000;0.000000;-0.421011;0.000000;
2.731067;0.421035;0.000000;1.000000;1.003255;0.982764;0.400000;1.000000;0.000000;-0.421035;0.000000;
2.732669;0.421055;0.000000;1.000000;1.003280;0.982784;0.400000;1.000000;0.000000;-0.421055;0.000000;
2.734272;0.421075;0.000000;1.000000;1.003306;0.982804;0.400000;1.000000;0.000000;-0.421075;0.000000;
2.735874;0.421094;0.000000;1.000000;1.003331;0.982824;0.400000;1.000000;0.000000;-0.421094;0.000000;
2.737476;0.421112;0.000000;1.000000;1.003356;0.982844;0.400000;1.000000;0.000000;-0.421112;0.000000;
2.739079;0.421129;0.000000;1.000000;1.003381;0.982864;0.400000;1.000000;0.000000;-0.421129;0.000000;
2.740681;0.421146;0.000000;1.000000;1.003406;0.982884;0.400000;1.000000;0.000000;-0.421146;0.000000;
2.742284;0.421162;0.000000;1.000000;1.003432;0.982904;0.400000;1.000000;0.000000;-0.421162;0.000000;
2.743886;0.421177;0.000000;1.000000;1.003457;0.982925;0.400000;1.000000;0.000000;-0.421177;0.000000;
2.745488;0.421192;0.000000;1.000000;1.003482;0.982945;0.400000;1.000000;0.000000;-0.421192;0.000000;
2.747091;0.421207;0.000000;1.000000;1.003507;0.982966;0.400000;1.000000;0.000000;-0.421207;0.000000;
2.748693;0.421221;0.000000;1.000000;1.003532;0.982986;0.400000;1.000000;0.000000;-0.421221;0.000000;
2.750296;0.421236;0.000000;1.000000;1.003557;0.983006;0.400000;1.000000;0.000000;-0.421236;0.000000;
2.751898;0.421249;0.000000;1.000000;1.003582;0.983027;0.400000;1.000000;0.000000;-0.421249;0.000000;
2.753500;0.421263;0.000000;1.000000;1.003607;0.983048;0.400000;1.000000;0.000000;-0.421263;0.000000;
2.755103;0.421276;0.000000;1.000000;1.003632;0.983068;0.400000;1.000000;0.000000;-0.421276;0.000000;
2.756705;0.421290;0.000000;1.000000;1.003657;0.983089;0.400000;1.000000;0.000000;-0.421290;0.000000;
2.758308;0.421303;0.000000;1.000000;1.003682;0.983110;0.400000;1.000000;0.000000;-0.421303;0.000000;
2.759910;0.421316;0.000000;1.000000;1.003707;0.983131;0.400000;1.000000;0.000000;-0.421316;0.000000;
2.761513;0.421329;0.000000;1.000000;1.003732;0.983152;0.400000;1.000000;0.000000;-0.421329;0.000000;
2.763115;0.421341;0.000000;1.000000;1.003757;0.983172;0.400000;1.000000;0.000000;-0.421341;0.000000;
2.764717;0.421354;0.000000;1.000000;1.003782;0.983193;0.400000;1.000000;0.000000;-0.421354;0.000000;
2.766320;0.421367;0.000000;1.000000;1.003807;0.983214;0.400000;1.000000;0.000000;-0.421367;0.000000;
2.767922;0.421380;0.000000;1.000000;1.003832;0.983235;0.400000;1.000000;0.000000;-0.421380;0.000000;
2.769525;0.421392;0.000000;1.000000;1.003857;0.983257;0.400000;1.000000;0.000000;-0.421392;0.000000;
2.771127;0.421405;0.000000;1.000000;1.003882;0.983278;0.400000;1.000000;0.000000;-0.421405;0.000000;
2.772729;0.421418;0.000000;1.000000;1.003907;0.983299;0.400000;1.000000;0.000000;-0.421418;0.000000;
2.774332;0.421430;0.000000;1.000000;1.003931;0.983320;0.400000;1.000000;0.000000;-0.421430;0.000000;
2.775934;0.421443;0.000000;1.000000;1.003956;0.983342;0.400000;1.000000;0.000000;-0.421443;0.000000;
2.777537;0.421456;0.000000;1.000000;1.003981;0.983363;0.400000;1.000000;0.000000;-0.421456;0.000000;
2.779139;0.421468;0.000000;1.000000;1.004006;0.983384;0.400000;1.000000;0.000000;-0.421468;0.000000;
2.780741;0.421481;0.000000;1.000000;1.004031;0.983406;0.400000;1.000000;0.000000;-0.421481;0.000000;
2.782344;0.421494;0.000000;1.000000;1.004056;0.983427;0.400000;1.000000;0.000000;-0.421494;0.000000;
2.783946;0.421506;0.000000;1.000000;1.004080;0.983449;0.400000;1.000000;0.000000;-0.421506;0.000000;
2.785549;0.421519;0.000000;1.000000;1.004105;0.983470;0.400000;1.000000;0.000000;-0.421519;0.000000;
2.787151;0.421532;0.000000;1.000000;1.004130;0.983492;0.400000;1.000000;0.000000;-0.421532;0.000000;
2.788753;0.421544;0.000000;1.000000;1.004155;0.983514;0.400000;1.000000;0.000000;-0.421544;0.000000;
2.790356;0.421557;0.000000;1.000000;1.004179;0.983535;0.400000;1.000000;0.000000;-0.421557;0.000000;
2.791958;0.421569;0.000000;1.000000;1.004204;0.983557;0.400000;1.000000;0.000000;-0.421569;0.000000;
2.793561;0.421582;0.000000;1.000000;1.004229;0.983579;0.400000;1.000000;0.000000;-0.421582;0.000000;
2.795163;0.421595;0.000000;1.000000;1.004253;0.983601;0.400000;1.000000;0.000000;-0.421595;0.000000;
2.796766;0.421607;0.000000;1.000000;1.004278;0.983623;0.400000;1.000000;0.000000;-0.421607;0.000000;
2.798368;0.421620;0.000000;1.000000;1.004303;0.983644;0.400000;1.000000;0.000000;-0.421620;0.000000;
2.799970;0.421632;0.000000;1.000000;1.004327;0.983666;0.400000;1.000000;0.000000;-0.421632;0.000000;
2.801573;0.421645;0.000000;1.000000;1.004352;0.983688;0.400000;1.000000;0.000000;-0.421645;0.000000;
2.803175;0.421657;0.000000;1.000000;1.004377;0.983710;0.400000;1.000000;0.000000;-0.421657;0.000000;
2.804778;0.421670;0.000000;1.000000;1.004401;0.983732;0.400000;1.000000;0.000000;-0.421670;0.000000;
2.806380;0.421682;0.000000;1.000000;1.004426;0.983755;0.400000;1.000000;0.000000;-0.421682;0.000000;
2.807982;0.421695;0.000000;1.000000;1.004451;0.983777;0.400000;1.000000;0.000000;-0.421695;0.000000;
2.809585;0.421707;0.000000;1.000000;1.004475;0.983799;0.400000;1.000000;0.000000;-0.421707;0.000000;
2.811187;0.421720;0.000000;1.000000;1.004500;0.983821;0.400000;1.000000;0.000000;-0.421720;0.000000;
2.812790;0.421732;0.000000;1.000000;1.004524;0.983843;0.400000;1.000000;0.000000;-0.421732;0.000000;
2.814392;0.421744;0.000000;1.000000;1.004549;0.983866;0.400000;1.000000;0.000000;-0.421744;0.000000;
2.815994;0.421757;0.000000;1.000000;1.004573;0.983888;0.400000;1.000000;0.000000;-0.421757;0.000000;
2.817597;0.421769;0.000000;1.000000;1.004598;0.983910;0.400000;1.000000;0.000000;-0.421769;0.000000;
2.819199;0.421781;0.000000;1.000000;1.004622;0.983933;0.400000;1.000000;0.000000;-0.421781;0.000000;
2.820802;0.421793;0.000000;1.000000;1.004647;0.983955;0.400000;1.000000;0.000000;-0.421793;0.000000;
2.822404;0.421806;0.000000;1.000000;1.004671;0.983978;0.400000;1.000000;0.000000;-0.421806;0.000000;
2.824006;0.421818;0.000000;1.000000;1.004696;0.984000;0.400000;1.000000;0.000000;-0.421818;0.000000;
2.825609;0.421830;0.000000;1.000000;1.004720;0.984023;0.400000;1.000000;0.000000;-0.421830;0.000000;
2.827211;0.421842;0.000000;1.000000;1.004745;0.984045;0.400000;1.000000;0.000000;-0.421842;0.000000;
2.828814;0.421854;0.000000;1.000000;1.004769;0.984068;0.400000;1.000000;0.000000;-0.421854;0.000000;
2.830416;0.421866;0.000000;1.000000;1.004794;0.984091;0.400000;1.000000;0.000000;-0.421866;0.000000;
2.832019;0.421878;0.000000;1.000000;1.004818;0.984113;0.400000;1.000000;0.000000;-0.421878;0.000000;
2.833621;0.421890;0.000000;1.000000;1.004842;0.984136;0.400000;1.000000;0.000000;-0.421890;0.000000;
2.835223;0.421902;0.000000;1.000000;1.004867;0.984159;0.400000;1.000000;0.000000;-0.421902;0.000000;
2.836826;0.421914;0.000000;1.000000;1.004891;0.984182;0.400000;1.000000;0.000000;-0.421914;0.000000;
2.838428;0.421926;0.000000;1.000000;1.004915;0.984205;0.400000;1.000000;0.000000;-0.421926;0.000000;
2.840031;0.421938;0.000000;1.000000;1.004940;0.984227;0.400000;1.000000;0.000000;-0.421938;0.000000;
2.841633;0.421949;0.000000;1.000000;1.004964;0.984250;0.400000;1.000000;0.000000;-0.421949;0.000000;
2.843235;0.421961;0.000000;1.000000;1.004989;0.984273;0.400000;1.000000;0.000000;-0.421961;0.000000;
2.844838;0.421973;0.000000;1.000000;1.005013;0.984296;0.400000;1.000000;0.000000;-0.421973;0.000000;
2.846440;0.421985;0.000000;1.000000;1.005037;0.984319;0.400000;1.000000;0.000000;-0.421985;0.000000;
2.848043;0.421996;0.000000;1.000000;1.005061;0.984342;0.400000;1.000000;0.000000;-0.421996;0.000000;
2.849645;0.422008;0.000000;1.000000;1.005086;0.984365;0.400000;1.000000;0.000000;-0.422008;0.000000;
2.851247;0.422020;0.000000;1.000000;1.005110;0.984388;0.400000;1.000000;0.000000;-0.422020;0.000000;
2.852850;0.422031;0.000000;1.000000;1.005134;0.984411;0.400000;1.000000;0.000000;-0.422031;0.000000;
2.854452;0.422043;0.000000;1.000000;1.005158;0.984435;0.400000;1.000000;0.000000;-0.422043;0.000000;
2.856055;0.422054;0.000000;1.000000;1.005183;0.984458;0.400000;1.000000;0.000000;-0.422054;0.000000;
2.857657;0.422066;0.000000;1.000000;1.005207;0.984481;0.400000;1.000000;0.000000;-0.422066;0.000000;
2.859259;0.422077;0.000000;1.000000;1.005231;0.984504;0.400000;1.000000;0.000000;-0.422077;0.000000;
2.860862;0.422089;0.000000;1.000000;1.005255;0.984527;0.400000;1.000000;0.000000;-0.422089;0.000000;
2.862464;0.422100;0.000000;1.000000;1.005279;0.984551;0.400000;1.000000;0.000000;-0.422100;0.000000;
2.864067;0.422111;0.000000;1.000000;1.005304;0.984574;0.400000;1.000000;0.000000;-0.422111;0.000000;
2.865669;0.422123;0.000000;1.000000;1.005328;0.984597;0.400000;1.000000;0.000000;-0.422123;0.000000;
2.867272;0.422134;-0.000000;1.000000;1.005352;0.984621;0.400000;1.000000;0.000000;-0.422134;-0.000000;
2.868874;0.422145;-0.000000;1.000000;1.005376;0.984644;0.400000;1.000000;0.000000;-0.422145;-0.000000;
2.870476;0.422156;-0.000000;1.000000;1.005400;0.984667;0.400000;1.000000;0.000000;-0.422156;-0.000000;
2.872079;0.422168;-0.000000;1.000000;1.005424;0.984691;0.400000;1.000000;0.000000;-0.422168;-0.000000;
2.873681;0.422179;-0.000000;1.000000;1.005448;0.984714;0.400000;1.000000;0.000000;-0.422179;-0.000000;
2.875284;0.422190;-0.000000;1.000000;1.005473;0.984738;0.400000;1.000000;0.000000;-0.422190;-0.000000;
2.876886;0.422201;-0.000000;1.000000;1.005497;0.984761;0.400000;1.000000;0.000000;-0.422201;-0.000000;
2.878488;0.422212;-0.000000;1.000000;1.005521;0.984785;0.400000;1.000000;0.000000;-0.422212;-0.000000;
2.880091;0.422223;-0.000000;1.000000;1.005545;0.984808;0.400000;1.000000;0.000000;-0.422223;-0.000000;
2.881693;0.422234;-0.000000;1.000000;1.005569;0.984832;0.400000;1.000000;0.000000;-0.422234;-0.000000;
2.883296;0.422245;-0.000000;1.000000;1.005593;0.984856;0.400000;1.000000;0.000000;-0.422245;-0.000000;
2.884898;0.422256;-0.000000;1.000000;1.005617;0.984879;0.400000;1.000000;0.000000;-0.422256;-0.000000;
2.886500;0.422267;-0.000000;1.000000;1.005641;0.984903;0.400000;1.000000;0.000000;-0.422267;-0.000000;
2.888103;0.422278;-0.000000;1.000000;1.005665;0.984927;0.400000;1.000000;0.000000;-0.422278;-0.000000;
2.889705;0.422289;-0.000000;1.000000;1.005689;0.984950;0.400000;1.000000;0.000000;-0.422289;-0.000000;
2.891308;0.422300;-0.000000;1.000000;1.005713;0.984974;0.400000;1.000000;0.000000;-0.422300;-0.000000;
2.892910;0.422311;-0.000000;1.000000;1.005737;0.984998;0.400000;1.000000;0.000000;-0.422311;-0.000000;
2.894512;0.422321;-0.000000;1.000000;1.005761;0.985022;0.400000;1.000000;0.000000;-0.422321;-0.000000;
2.896115;0.422332;-0.000000;1.000000;1.005785;0.985045;0.400000;1.000000;0.000000;-0.422332;-0.000000;
2.897717;0.422343;-0.000000;1.000000;1.005809;0.985069;0.400000;1.000000;0.000000;-0.422343;-0.000000;
2.899320;0.422354;-0.000000;1.000000;1.005833;0.985093;0.400000;1.000000;0.000000;-0.422354;-0.000000;
2.900922;0.422364;-0.000000;1.000000;1.005856;0.985117;0.400000;1.000000;0.000000;-0.422364;-0.000000;
2.902525;0.422375;-0.000000;1.000000;1.005880;0.985141;0.400000;1.000000;0.000000;-0.422375;-0.000000;
2.904127;0.422385;-0.000000;1.000000;1.005904;0.985165;0.400000;1.000000;0.000000;-0.422385;-0.000000;
2.905729;0.422396;-0.000000;1.000000;1.005928;0.985189;0.400000;1.000000;0.000000;-0.422396;-0.000000;
2.907332;0.422407;-0.000000;1.000000;1.005952;0.985212;0.400000;1.000000;0.000000;-0.422407;-0.000000;
2.908934;0.422417;-0.000000;1.000000;1.005976;0.985236;0.400000;1.000000;0.000000;-0.422417;-0.000000;
2.910537;0.422428;-0.000000;1.000000;1.006000;0.985260;0.400000;1.000000;0.000000;-0.422428;-0.000000;
2.912139;0.422438;-0.000000;1.000000;1.006024;0.985284;0.400000;1.000000;0.000000;-0.422438;-0.000000;
2.913741;0.422448;-0.000000;1.000000;1.006047;0.985308;0.400000;1.000000;0.000000;-0.422448;-0.000000;
2.915344;0.422459;-0.000000;1.000000;1.006071;0.985333;0.400000;1.000000;0.000000;-0.422459;-0.000000;
2.916946;0.422469;-0.000000;1.000000;1.006095;0.985357;0.400000;1.000000;0.000000;-0.422469;-0.000000;
2.918549;0.422480;-0.000000;1.000000;1.006119;0.985381;0.400000;1.000000;0.000000;-0.422480;-0.000000;
2.920151;0.422490;-0.000000;1.000000;1.006143;0.985405;0.400000;1.000000;0.000000;-0.422490;-0.000000;
2.921753;0.422500;-0.000000;1.000000;1.006166;0.985429;0.400000;1.000000;0.000000;-0.422500;-0.000000;
2.923356;0.422510;-0.000000;1.000000;1.006190;0.985453;0.400000;1.000000;0.000000;-0.422510;-0.000000;
2.924958;0.422521;-0.000000;1.000000;1.006214;0.985477;0.400000;1.000000;0.000000;-0.422521;-0.000000;
2.926561;0.422531;-0.000000;1.000000;1.006238;0.985501;0.400000;1.000000;0.000000;-0.422531;-0.000000;
2.928163;0.422541;-0.000000;1.000000;1.006261;0.985526;0.400000;1.000000;0.000000;-0.422541;-0.000000;
2.929765;0.422551;-0.000000;1.000000;1.006285;0.985550;0.400000;1.000000;0.000000;-0.422551;-0.000000;
2.931368;0.422561;-0.000000;1.000000;1.006309;0.985574;0.400000;1.000000;0.000000;-0.422561;-0.000000;
2.932970;0.422571;-0.000000;1.000000;1.006332;0.985598;0.400000;1.000000;0.000000;-0.422571;-0.000000;
2.934573;0.422581;-0.000000;1.000000;1.006356;0.985622;0.400000;1.000000;0.000000;-0.422581;-0.000000;
2.936175;0.422591;-0.000000;1.000000;1.006380;0.985647;0.400000;1.000000;0.000000;-0.422591;-0.000000;
2.937778;0.422601;-0.000000;1.000000;1.006403;0.985671;0.400000;1.000000;0.000000;-0.422601;-0.000000;
2.939380;0.422611;-0.000000;1.000000;1.006427;0.985695;0.400000;1.000000;0.000000;-0.422611;-0.000000;
2.940982;0.422621;-0.000000;1.000000;1.006451;0.985720;0.400000;1.000000;0.000000;-0.422621;-0.000000;
2.942585;0.422631;-0.000000;1.000000;1.006474;0.985744;0.400000;1.000000;0.000000;-0.422631;-0.000000;
2.944187;0.422641;-0.000000;1.000000;1.006498;0.985768;0.400000;1.000000;0.000000;-0.422641;-0.000000;
2.945790;0.422651;-0.000000;1.000000;1.006522;0.985793;0.400000;1.000000;0.000000;-0.422651;-0.000000;
2.947392;0.422661;-0.000000;1.000000;1.006545;0.985817;0.400000;1.000000;0.000000;-0.422661;-0.000000;
2.948994;0.422670;-0.000000;1.000000;1.006569;0.985841;0.400000;1.000000;0.000000;-0.422670;-0.000000;
2.950597;0.422680;-0.000000;1.000000;1.006592;0.985866;0.400000;1.000000;0.000000;-0.422680;-0.000000;
2.952199;0.422690;-0.000000;1.000000;1.006616;0.985890;0.400000;1.000000;0.000000;-0.422690;-0.000000;
2.953802;0.422700;-0.000000;1.000000;1.006640;0.985915;0.400000;1.000000;0.000000;-0.422700;-0.000000;
2.955404;0.422709;-0.000000;1.000000;1.006663;0.985939;0.400000;1.000000;0.000000;-0.422709;-0.000000;
2.957006;0.422719;-0.000000;1.000000;1.006687;0.985964;0.400000;1.000000;0.000000;-0.422719;-0.000000;
2.958609;0.422729;-0.000000;1.000000;1.006710;0.985988;0.400000;1.000000;0.000000;-0.422729;-0.000000;
2.960211;0.422738;-0.000000;1.000000;1.006734;0.986013;0.400000;1.000000;0.000000;-0.422738;-0.000000;
2.961814;0.422748;-0.000000;1.000000;1.006757;0.986037;0.400000;1.000000;0.000000;-0.422748;-0.000000;
2.963416;0.422757;-0.000000;1.000000;1.006781;0.986062;0.400000;1.000000;0.000000;-0.422757;-0.000000;
2.965018;0.422767;-0.000000;1.000000;1.006804;0.986086;0.400000;1.000000;0.000000;-0.422767;-0.000000;
2.966621;0.422776;-0.000000;1.000000;1.006828;0.986111;0.400000;1.000000;0.000000;-0.422776;-0.000000;
2.968223;0.422786;-0.000000;1.000000;1.006851;0.986135;0.400000;1.000000;0.000000;-0.422786;-0.000000;
2.969826;0.422795;-0.000000;1.000000;1.006875;0.986160;0.400000;1.000000;0.000000;-0.422795;-0.000000;
2.971428;0.422805;-0.000000;1.000000;1.006898;0.986184;0.400000;1.000000;0.000000;-0.422805;-0.000000;
2.973031;0.422814;-0.000000;1.000000;1.006922;0.986209;0.400000;1.000000;0.000000;-0.422814;-0.000000;
2.974633;0.422824;-0.000000;1.000000;1.006945;0.986234;0.400000;1.000000;0.000000;-0.422824;-0.000000;
