time;NETWORK__KANA___1_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____1_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____9_SM_generator_UStatorPu;GEN___12_SM_generator_UStatorPu;
1.301541;1.043595;1.013440;0.990033;0.982095;1.007030;0.983055;1.018883;501.055029;-4.553712;44.497918;-6.637296;451.634316;-8.473047;308.928301;126.598248;-1.111919;4.782459;1.030953;60.027527;5.625613;132.215459;0.999973;1.000115;1.000015;1.000000;0.999917;0.999994;0.999964;1.051064;1.013374;0.990439;0.982189;1.012630;0.983402;1.026625;
1.301669;1.043595;1.013440;0.990033;0.982095;1.007030;0.983055;1.018883;501.045868;-4.543110;44.497107;-6.634840;451.628948;-8.469355;308.926585;126.600036;-1.113538;4.781948;1.030344;60.028516;5.624729;132.215390;0.999973;1.000115;1.000015;1.000000;0.999917;0.999994;0.999964;1.051064;1.013374;0.990439;0.982189;1.012630;0.983402;1.026625;
1.301925;1.043595;1.013441;0.990033;0.982095;1.007030;0.983055;1.018883;501.027517;-4.521891;44.495478;-6.629920;451.618206;-8.461962;308.923157;126.603616;-1.116776;4.780921;1.029128;60.030494;5.622960;132.215250;0.999972;1.000116;1.000014;1.000000;0.999917;0.999994;0.999964;1.051065;1.013374;0.990438;0.982189;1.012630;0.983402;1.026624;
1.302437;1.043595;1.013442;0.990032;0.982095;1.007031;0.983055;1.018882;500.990701;-4.479400;44.492195;-6.620044;451.596691;-8.447143;308.916316;126.610784;-1.123255;4.778841;1.026699;60.034452;5.619414;132.214956;0.999972;1.000116;1.000014;1.000001;0.999917;0.999995;0.999964;1.051065;1.013375;0.990437;0.982189;1.012631;0.983401;1.026623;
1.303461;1.043595;1.013445;0.990030;0.982095;1.007032;0.983055;1.018880;500.916610;-4.394206;44.485529;-6.600155;451.553547;-8.417370;308.902690;126.625157;-1.136228;4.774582;1.021853;60.042371;5.612293;132.214316;0.999970;1.000116;1.000014;1.000001;0.999917;0.999995;0.999965;1.051066;1.013377;0.990435;0.982188;1.012633;0.983401;1.026622;
1.305509;1.043595;1.013449;0.990025;0.982095;1.007034;0.983056;1.018876;500.766621;-4.222989;44.471803;-6.559829;451.466816;-8.357295;308.875676;126.654048;-1.162227;4.765676;1.012214;60.058221;5.597931;132.212836;0.999968;1.000116;1.000013;1.000002;0.999917;0.999996;0.999965;1.051067;1.013380;0.990430;0.982188;1.012636;0.983401;1.026618;
1.309605;1.043595;1.013458;0.990016;0.982095;1.007038;0.983056;1.018868;500.459592;-3.877375;44.442817;-6.477043;451.291683;-8.235095;308.822617;126.712393;-1.214441;4.746377;0.993122;60.089945;5.568754;132.209093;0.999963;1.000117;1.000012;1.000004;0.999916;0.999998;0.999965;1.051069;1.013385;0.990418;0.982185;1.012641;0.983399;1.026609;
1.314192;1.043592;1.013466;0.990003;0.982093;1.007041;0.983055;1.018857;500.105159;-3.485752;44.408052;-6.381127;451.093238;-8.095207;308.764803;126.778555;-1.273238;4.722621;0.971986;60.125451;5.535415;132.203732;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013389;0.990404;0.982182;1.012647;0.983396;1.026598;
1.314192;1.043592;1.013466;0.990003;0.982093;1.007041;0.983055;1.018857;500.105159;-3.485752;44.408052;-6.381127;451.093238;-8.095207;308.764803;126.778555;-1.273238;4.722621;0.971986;60.125451;5.535415;132.203732;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013389;0.990404;0.982182;1.012647;0.983396;1.026598;
1.314192;1.043592;1.013466;0.990003;0.982093;1.007041;0.983055;1.018857;500.105159;-3.485752;44.408052;-6.381127;451.093238;-8.095207;308.764803;126.778555;-1.273238;4.722621;0.971986;60.125451;5.535415;132.203732;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013389;0.990404;0.982182;1.012647;0.983396;1.026598;
1.314375;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090743;-3.469979;44.406611;-6.377218;451.085245;-8.089542;308.762525;126.781221;-1.275598;4.721624;0.971146;60.126871;5.534066;132.203492;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314375;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090743;-3.469979;44.406611;-6.377218;451.085245;-8.089542;308.762525;126.781221;-1.275598;4.721624;0.971146;60.126871;5.534066;132.203492;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314376;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090664;-3.469893;44.406603;-6.377197;451.085202;-8.089511;308.762512;126.781237;-1.275612;4.721618;0.971141;60.126878;5.534059;132.203491;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314377;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090585;-3.469807;44.406595;-6.377175;451.085158;-8.089480;308.762500;126.781251;-1.275625;4.721613;0.971137;60.126886;5.534051;132.203489;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314379;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090428;-3.469635;44.406579;-6.377133;451.085071;-8.089418;308.762475;126.781281;-1.275651;4.721601;0.971128;60.126902;5.534037;132.203487;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314383;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.090113;-3.469291;44.406547;-6.377047;451.084896;-8.089295;308.762425;126.781338;-1.275702;4.721580;0.971109;60.126933;5.534007;132.203481;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314391;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.089484;-3.468603;44.406484;-6.376877;451.084548;-8.089048;308.762326;126.781455;-1.275805;4.721536;0.971073;60.126995;5.533948;132.203471;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314407;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018857;500.088225;-3.467226;44.406358;-6.376535;451.083850;-8.088553;308.762127;126.781687;-1.276010;4.721448;0.971000;60.127119;5.533830;132.203450;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314439;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018856;500.085707;-3.464473;44.406106;-6.375852;451.082455;-8.087564;308.761730;126.782153;-1.276422;4.721273;0.970854;60.127367;5.533595;132.203407;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990403;0.982182;1.012647;0.983396;1.026598;
1.314503;1.043592;1.013466;0.990002;0.982093;1.007041;0.983055;1.018856;500.080669;-3.458967;44.405600;-6.374486;451.079664;-8.085585;308.760936;126.783083;-1.277245;4.720922;0.970561;60.127862;5.533124;132.203322;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990402;0.982182;1.012647;0.983396;1.026597;
1.314631;1.043592;1.013466;0.990001;0.982093;1.007041;0.983054;1.018856;500.070586;-3.447952;44.404588;-6.371751;451.074080;-8.081625;308.759349;126.784945;-1.278892;4.720218;0.969977;60.128854;5.532181;132.203151;0.999957;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990402;0.982182;1.012647;0.983396;1.026597;
1.314887;1.043592;1.013467;0.990001;0.982093;1.007041;0.983054;1.018855;500.050395;-3.425911;44.402559;-6.366274;451.062908;-8.073699;308.756179;126.788670;-1.282186;4.718806;0.968808;60.130837;5.530294;132.202806;0.999956;1.000118;1.000010;1.000007;0.999916;1.000000;0.999965;1.051070;1.013390;0.990401;0.982181;1.012647;0.983395;1.026596;
1.315399;1.043592;1.013467;0.989999;0.982093;1.007041;0.983054;1.018854;500.009910;-3.381785;44.398478;-6.355289;451.040542;-8.057817;308.749855;126.796128;-1.288776;4.715961;0.966473;60.134802;5.526514;132.202106;0.999956;1.000118;1.000010;1.000008;0.999916;1.000000;0.999966;1.051070;1.013390;0.990399;0.982181;1.012648;0.983395;1.026595;
1.316423;1.043591;1.013469;0.989996;0.982092;1.007042;0.983054;1.018851;499.928535;-3.293363;44.390227;-6.333195;450.995725;-8.025937;308.737273;126.811076;-1.301971;4.710192;0.961811;60.142731;5.518928;132.200660;0.999954;1.000119;1.000009;1.000008;0.999916;1.000001;0.999966;1.051070;1.013391;0.990395;0.982180;1.012649;0.983394;1.026592;
1.318471;1.043589;1.013472;0.989989;0.982091;1.007043;0.983053;1.018846;499.764180;-3.115850;44.373377;-6.288523;450.905765;-7.961722;308.712369;126.841093;-1.328409;4.698341;0.952520;60.158577;5.503659;132.197591;0.999952;1.000119;1.000009;1.000009;0.999916;1.000002;0.999966;1.051070;1.013392;0.990388;0.982178;1.012651;0.983392;1.026587;
1.322567;1.043584;1.013477;0.989974;0.982089;1.007044;0.983050;1.018834;499.429231;-2.758300;44.338326;-6.197292;450.724642;-7.831534;308.663631;126.901597;-1.381474;4.673450;0.934053;60.190205;5.472747;132.190771;0.999947;1.000120;1.000007;1.000011;0.999916;1.000004;0.999966;1.051068;1.013394;0.990371;0.982174;1.012654;0.983388;1.026575;
1.330759;1.043573;1.013484;0.989941;0.982083;1.007044;0.983043;1.018809;498.735789;-2.034253;44.263117;-6.007711;450.358357;-7.564616;308.570541;127.024313;-1.488302;4.619350;0.897490;60.253085;5.409549;132.174546;0.999938;1.000121;1.000005;1.000015;0.999916;1.000007;0.999967;1.051062;1.013395;0.990333;0.982165;1.012658;0.983376;1.026548;
1.347143;1.043540;1.013491;0.989861;0.982068;1.007038;0.983022;1.018750;497.265866;-0.559579;44.094623;-5.603384;449.615587;-7.008504;308.402565;127.275278;-1.704111;4.496955;0.825264;60.376472;5.278562;132.132840;0.999920;1.000122;0.999999;1.000023;0.999916;1.000013;0.999969;1.051042;1.013389;0.990243;0.982143;1.012660;0.983347;1.026488;
1.379911;1.043447;1.013477;0.989668;0.982026;1.007007;0.982961;1.018614;494.080375;2.423979;43.702635;-4.719295;448.132912;-5.836884;308.141082;127.789187;-2.138042;4.214173;0.681937;60.608574;5.004651;132.019597;0.999890;1.000120;0.999990;1.000037;0.999920;1.000025;0.999972;1.050973;1.013349;0.990027;0.982088;1.012644;0.983270;1.026346;
1.445447;1.043202;1.013379;0.989223;0.981926;1.006899;0.982802;1.018315;487.354705;8.010878;42.814230;-2.826615;445.462974;-3.462175;307.894933;128.792457;-2.958484;3.588247;0.398889;60.989391;4.450517;131.716833;0.999848;1.000102;0.999974;1.000057;0.999938;1.000041;0.999980;1.050777;1.013203;0.989529;0.981962;1.012560;0.983077;1.026032;
1.510983;1.042916;1.013206;0.988753;0.981812;1.006753;0.982614;1.018015;480.862490;12.530148;41.907209;-0.962321;443.468665;-1.264285;307.965175;129.681761;-3.644957;2.952653;0.131378;61.241785;3.930308;131.356079;0.999832;1.000066;0.999963;1.000068;0.999966;1.000050;0.999988;1.050534;1.012989;0.989006;0.981824;1.012430;0.982856;1.025714;
1.576519;1.042619;1.012972;0.988306;0.981691;1.006586;0.982411;1.017737;475.410175;15.383275;41.109462;0.655958;442.424395;0.524982;308.263569;130.372051;-4.117012;2.365102;-0.100418;61.356303;3.488114;130.984052;0.999838;1.000018;0.999956;1.000069;1.000001;1.000051;0.999995;1.050271;1.012726;0.988510;0.981683;1.012270;0.982626;1.025416;
1.599454;1.042518;1.012877;0.988160;0.981647;1.006525;0.982337;1.017646;473.878477;15.908694;40.874414;1.129741;442.311037;1.023204;308.399359;130.555708;-4.219836;2.176166;-0.168265;61.365379;3.357867;130.858776;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050178;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599454;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878925;15.909100;40.874005;1.129915;442.310943;1.023441;308.399300;130.559735;-4.222062;2.175659;-0.168041;61.365098;3.357791;130.857963;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599454;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878925;15.909100;40.874005;1.129915;442.310943;1.023441;308.399300;130.559735;-4.222062;2.175659;-0.168041;61.365098;3.357791;130.857963;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599454;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878925;15.909100;40.874005;1.129915;442.310943;1.023441;308.399300;130.559735;-4.222062;2.175659;-0.168041;61.365098;3.357791;130.857963;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599455;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878859;15.909119;40.873995;1.129936;442.310940;1.023462;308.399307;130.559743;-4.222066;2.175651;-0.168044;61.365098;3.357785;130.857957;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599456;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878793;15.909139;40.873985;1.129956;442.310937;1.023483;308.399314;130.559751;-4.222071;2.175643;-0.168047;61.365098;3.357780;130.857952;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599458;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878661;15.909178;40.873964;1.129997;442.310932;1.023526;308.399328;130.559766;-4.222079;2.175627;-0.168053;61.365098;3.357768;130.857941;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599462;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.878397;15.909256;40.873923;1.130080;442.310921;1.023610;308.399356;130.559797;-4.222095;2.175594;-0.168065;61.365098;3.357746;130.857918;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599470;1.042519;1.012877;0.988160;0.981648;1.006525;0.982338;1.017646;473.877869;15.909413;40.873842;1.130244;442.310899;1.023779;308.399411;130.559858;-4.222128;2.175528;-0.168088;61.365097;3.357702;130.857873;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988348;0.981632;1.012210;0.982545;1.025319;
1.599486;1.042519;1.012877;0.988160;0.981647;1.006525;0.982338;1.017646;473.876813;15.909726;40.873678;1.130572;442.310855;1.024116;308.399522;130.559980;-4.222194;2.175397;-0.168135;61.365097;3.357613;130.857783;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599518;1.042518;1.012877;0.988160;0.981647;1.006525;0.982337;1.017646;473.874701;15.910353;40.873350;1.131229;442.310768;1.024790;308.399743;130.560225;-4.222325;2.175136;-0.168229;61.365096;3.357435;130.857603;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599548;1.042518;1.012877;0.988159;0.981647;1.006525;0.982337;1.017646;473.872766;15.910926;40.873050;1.131831;442.310688;1.025408;308.399946;130.560449;-4.222445;2.174896;-0.168316;61.365096;3.357272;130.857439;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599548;1.042518;1.012877;0.988159;0.981647;1.006525;0.982337;1.017646;473.872766;15.910926;40.873050;1.131831;442.310688;1.025408;308.399946;130.560449;-4.222445;2.174896;-0.168316;61.365096;3.357272;130.857439;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599548;1.042518;1.012877;0.988159;0.981647;1.006525;0.982337;1.017646;473.872766;15.910926;40.873050;1.131831;442.310688;1.025408;308.399946;130.560449;-4.222445;2.174896;-0.168316;61.365096;3.357272;130.857439;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050179;1.012625;0.988347;0.981632;1.012210;0.982545;1.025319;
1.599582;1.042518;1.012877;0.988159;0.981647;1.006525;0.982337;1.017646;473.870479;15.911604;40.872696;1.132542;442.310594;1.026139;308.400186;130.560714;-4.222587;2.174612;-0.168418;61.365095;3.357079;130.857244;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050178;1.012625;0.988347;0.981632;1.012210;0.982544;1.025319;
1.599710;1.042518;1.012876;0.988158;0.981647;1.006524;0.982337;1.017645;473.862041;15.914099;40.871388;1.135166;442.310249;1.028834;308.401072;130.561693;-4.223111;2.173565;-0.168794;61.365092;3.356368;130.856525;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050178;1.012624;0.988346;0.981632;1.012210;0.982544;1.025318;
1.599966;1.042516;1.012875;0.988157;0.981647;1.006524;0.982336;1.017644;473.845186;15.919064;40.868774;1.140410;442.309574;1.034217;308.402844;130.563646;-4.224155;2.171473;-0.169547;61.365084;3.354948;130.855087;0.999844;1.000000;0.999955;1.000067;1.000014;1.000050;0.999997;1.050177;1.012623;0.988344;0.981631;1.012209;0.982543;1.025317;
1.600478;1.042514;1.012873;0.988153;0.981646;1.006522;0.982334;1.017642;473.811567;15.928889;40.863557;1.150874;442.308279;1.044952;308.406394;130.567538;-4.226229;2.167292;-0.171049;61.365061;3.352113;130.852214;0.999845;0.999999;0.999955;1.000067;1.000014;1.000050;0.999997;1.050175;1.012621;0.988340;0.981630;1.012207;0.982541;1.025315;
1.601502;1.042510;1.012869;0.988147;0.981644;1.006519;0.982331;1.017638;473.744686;15.948120;40.853169;1.171714;442.305907;1.066305;308.413512;130.575271;-4.230322;2.158948;-0.174040;61.364991;3.346466;130.846475;0.999845;0.999998;0.999955;1.000067;1.000015;1.000050;0.999998;1.050170;1.012616;0.988333;0.981628;1.012205;0.982538;1.025311;
1.603550;1.042500;1.012860;0.988134;0.981640;1.006514;0.982324;1.017630;473.612362;15.984909;40.832571;1.213034;442.302043;1.108534;308.427814;130.590523;-4.238282;2.142327;-0.179973;61.364753;3.335262;130.835028;0.999846;0.999997;0.999955;1.000067;1.000016;1.000050;0.999998;1.050162;1.012607;0.988319;0.981623;1.012199;0.982530;1.025302;
1.607646;1.042482;1.012842;0.988108;0.981632;1.006503;0.982311;1.017614;473.353497;16.051784;40.792095;1.294224;442.297823;1.191083;308.456674;130.620178;-4.253303;2.109354;-0.191641;61.363881;3.313219;130.812255;0.999847;0.999993;0.999955;1.000067;1.000018;1.000050;0.999998;1.050145;1.012588;0.988290;0.981614;1.012188;0.982515;1.025285;
1.615838;1.042446;1.012805;0.988057;0.981616;1.006480;0.982284;1.017583;472.859137;16.158740;40.714026;1.450744;442.303346;1.348523;308.515310;130.676085;-4.279733;2.044469;-0.214158;61.360591;3.270598;130.767220;0.999850;0.999986;0.999954;1.000066;1.000023;1.000049;0.999999;1.050111;1.012550;0.988234;0.981596;1.012165;0.982486;1.025252;
1.632222;1.042373;1.012730;0.987958;0.981583;1.006434;0.982230;1.017522;471.965323;16.266049;40.569413;1.739948;442.369482;1.632776;308.635406;130.774294;-4.318093;1.918826;-0.255775;61.348057;3.191223;130.679325;0.999857;0.999972;0.999954;1.000063;1.000033;1.000048;1.000000;1.050044;1.012472;0.988124;0.981560;1.012119;0.982427;1.025186;
1.664990;1.042233;1.012569;0.987768;0.981515;1.006342;0.982121;1.017405;470.560717;16.066383;40.325124;2.221891;442.712236;2.081367;308.880993;130.917346;-4.337517;1.683232;-0.324619;61.301314;3.055588;130.513069;0.999873;0.999944;0.999953;1.000058;1.000051;1.000045;1.000002;1.049910;1.012310;0.987914;0.981486;1.012024;0.982310;1.025060;
1.708240;1.042054;1.012341;0.987534;0.981421;1.006219;0.981974;1.017258;469.447130;15.056598;40.083152;2.670383;443.529640;2.455778;309.198361;131.008072;-4.256830;1.401343;-0.386059;61.205398;2.919208;130.314401;0.999895;0.999910;0.999953;1.000050;1.000072;1.000040;1.000005;1.049737;1.012087;0.987656;0.981386;1.011896;0.982154;1.024904;
1.730526;1.041966;1.012217;0.987420;0.981370;1.006155;0.981898;1.017186;469.201876;14.205045;39.994195;2.818139;444.113077;2.552022;309.358898;131.010492;-4.167216;1.268958;-0.404767;61.141198;2.867761;130.221265;0.999908;0.999894;0.999954;1.000045;1.000081;1.000037;1.000006;1.049649;1.011968;0.987532;0.981333;1.011829;0.982075;1.024827;
1.861598;1.041503;1.011480;0.986832;0.981064;1.005804;0.981464;1.016803;470.636792;6.961685;39.717167;2.924166;448.434818;2.436918;310.139299;130.683641;-3.274476;0.626708;-0.387167;60.722874;2.707090;129.780406;0.999971;0.999831;0.999957;1.000016;1.000111;1.000021;1.000007;1.049173;1.011284;0.986890;0.981029;1.011460;0.981631;1.024422;
1.942634;1.041267;1.011055;0.986530;0.980882;1.005620;0.981226;1.016600;473.022800;1.694484;39.660858;2.558332;451.272079;2.075190;310.491112;130.317537;-2.564826;0.330506;-0.302383;60.489043;2.674079;129.579769;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048922;1.010903;0.986563;0.980854;1.011267;0.981391;1.024210;
1.942634;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.023640;1.694541;39.660658;2.557933;451.273544;2.074623;310.490880;130.314100;-2.558765;0.328910;-0.303540;60.492124;2.672449;129.579153;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981392;1.024210;
1.942635;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.023677;1.694475;39.660654;2.557924;451.273584;2.074614;310.490882;130.314097;-2.558759;0.328908;-0.303539;60.492126;2.672449;129.579151;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942636;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.023722;1.694397;39.660655;2.557916;451.273625;2.074606;310.490885;130.314091;-2.558748;0.328905;-0.303537;60.492122;2.672449;129.579149;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942638;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.023808;1.694246;39.660655;2.557899;451.273707;2.074588;310.490892;130.314080;-2.558728;0.328899;-0.303534;60.492118;2.672450;129.579145;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942642;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.023988;1.693926;39.660660;2.557865;451.273872;2.074555;310.490909;130.314052;-2.558682;0.328886;-0.303527;60.492102;2.672451;129.579137;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942650;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.024343;1.693298;39.660666;2.557798;451.274202;2.074487;310.490939;130.314001;-2.558595;0.328862;-0.303514;60.492076;2.672454;129.579121;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942666;1.041268;1.011057;0.986531;0.980882;1.005621;0.981226;1.016600;473.025053;1.692043;39.660678;2.557665;451.274860;2.074352;310.491001;130.313898;-2.558421;0.328813;-0.303487;60.492023;2.672460;129.579089;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980855;1.011268;0.981391;1.024210;
1.942698;1.041268;1.011057;0.986530;0.980882;1.005621;0.981226;1.016600;473.026473;1.689531;39.660701;2.557397;451.276178;2.074082;310.491124;130.313693;-2.558072;0.328716;-0.303434;60.491917;2.672472;129.579025;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010904;0.986564;0.980854;1.011268;0.981391;1.024210;
1.942762;1.041267;1.011057;0.986530;0.980882;1.005621;0.981226;1.016600;473.029313;1.684509;39.660749;2.556861;451.278812;2.073541;310.491371;130.313283;-2.557375;0.328521;-0.303328;60.491706;2.672496;129.578896;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048923;1.010903;0.986563;0.980854;1.011267;0.981391;1.024209;
1.942890;1.041267;1.011056;0.986530;0.980882;1.005621;0.981226;1.016599;473.034995;1.674465;39.660845;2.555789;451.284081;2.072460;310.491863;130.312462;-2.555980;0.328132;-0.303115;60.491283;2.672545;129.578639;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048922;1.010903;0.986563;0.980854;1.011267;0.981391;1.024209;
1.943012;1.041267;1.011055;0.986529;0.980881;1.005620;0.981225;1.016599;473.040434;1.664850;39.660937;2.554763;451.289124;2.071424;310.492335;130.311676;-2.554645;0.327759;-0.302911;60.490879;2.672591;129.578394;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048922;1.010902;0.986562;0.980854;1.011267;0.981390;1.024209;
1.943012;1.041267;1.011055;0.986529;0.980881;1.005620;0.981225;1.016599;473.040434;1.664850;39.660937;2.554763;451.289124;2.071424;310.492335;130.311676;-2.554645;0.327759;-0.302911;60.490879;2.672591;129.578394;0.999998;0.999820;0.999959;1.000000;1.000107;1.000012;1.000006;1.048922;1.010902;0.986562;0.980854;1.011267;0.981390;1.024209;
