time;NETWORK__KANA___1_TN_U_value;NETWORK__TURN___2_TN_U_value;NETWORK__LOGA___3_TN_U_value;NETWORK__BEAV___6_TN_U_value;NETWORK__CLIN___8_TN_U_value;NETWORK__SALT___9_TN_U_value;NETWORK__GLEN__12_TN_U_value;_LOAD___1_EC_transformerT_tapChanger_UTarget;_LOAD___1_EC_transformerT_tapChanger_UMonitored_value;_LOAD___1_EC_transformerT_tapChanger_tap_value;_LOAD___1_EC_transformerT_tapChanger_tapMax;_LOAD___1_EC_transformerT_tapChanger_tapMin;_LOAD__38_EC_transformer_tapChanger_UTarget;_LOAD__38_EC_transformer_tapChanger_UMonitored_value;_LOAD__38_EC_transformer_tapChanger_tap_value;_LOAD__38_EC_transformer_tapChanger_tapMax;_LOAD__38_EC_transformer_tapChanger_tapMin;_LOAD__38_EC_load_PPu;_LOAD__38_EC_load_QPu;
119.000000;70.799843;69.420445;67.483668;67.548129;68.957598;66.550757;61.665938;1.025000;1.020441;14.000000;24.000000;0.000000;1.010000;0.967555;11.000000;16.000000;0.000000;0.134655;0.062547;
120.000000;70.799883;69.420463;67.483667;67.548139;68.957593;66.550780;61.665961;1.025000;1.020442;14.000000;24.000000;0.000000;1.010000;0.967556;11.000000;16.000000;0.000000;0.134655;0.062547;
120.000000;70.757224;69.402674;67.460306;67.540004;68.939818;66.506766;61.466684;1.025000;1.019820;14.000000;24.000000;0.000000;1.010000;0.974782;12.000000;16.000000;0.000000;0.135661;0.063485;
121.000000;70.760559;69.406764;67.462773;67.543682;68.941178;66.508452;61.467672;1.025000;1.019870;14.000000;24.000000;0.000000;1.010000;0.974801;12.000000;16.000000;0.000000;0.135663;0.063488;
122.000000;70.765615;69.410185;67.465792;67.545014;68.943739;66.514473;61.473010;1.025000;1.019943;14.000000;24.000000;0.000000;1.010000;0.974870;12.000000;16.000000;0.000000;0.135673;0.063497;
123.000000;70.767574;69.411172;67.466641;67.544968;68.944210;66.516931;61.475183;1.025000;1.019972;14.000000;24.000000;0.000000;1.010000;0.974896;12.000000;16.000000;0.000000;0.135677;0.063500;
124.000000;70.768657;69.411583;67.467020;67.544821;68.944470;66.518179;61.476345;1.025000;1.019981;14.000000;24.000000;0.000000;1.010000;0.974901;12.000000;16.000000;0.000000;0.135677;0.063501;
125.000000;70.768880;69.411716;67.467034;67.544878;68.944239;66.518478;61.476546;1.025000;1.019987;14.000000;24.000000;0.000000;1.010000;0.974907;12.000000;16.000000;0.000000;0.135678;0.063502;
126.000000;70.768955;69.411709;67.466956;67.544812;68.944043;66.518524;61.476569;1.025000;1.019990;14.000000;24.000000;0.000000;1.010000;0.974909;12.000000;16.000000;0.000000;0.135679;0.063502;
127.000000;70.769001;69.411693;67.466898;67.544760;68.943928;66.518526;61.476566;1.025000;1.019991;14.000000;24.000000;0.000000;1.010000;0.974910;12.000000;16.000000;0.000000;0.135679;0.063502;
128.000000;70.769041;69.411691;67.466869;67.544737;68.943875;66.518532;61.476572;1.025000;1.019992;14.000000;24.000000;0.000000;1.010000;0.974911;12.000000;16.000000;0.000000;0.135679;0.063502;
129.000000;70.769077;69.411698;67.466859;67.544733;68.943855;66.518544;61.476586;1.025000;1.019993;14.000000;24.000000;0.000000;1.010000;0.974911;12.000000;16.000000;0.000000;0.135679;0.063502;
130.000000;70.769109;69.411710;67.466859;67.544739;68.943854;66.518560;61.476603;1.025000;1.019994;14.000000;24.000000;0.000000;1.010000;0.974911;12.000000;16.000000;0.000000;0.135679;0.063502;
130.000000;70.728725;69.394706;67.444276;67.536897;68.926835;66.476528;61.282054;1.025000;1.019405;14.000000;24.000000;0.000000;1.010000;0.982155;13.000000;16.000000;0.000000;0.136687;0.064449;
131.000000;70.731778;69.398580;67.446572;67.540341;68.928099;66.478064;61.282739;1.025000;1.019450;14.000000;24.000000;0.000000;1.010000;0.982171;13.000000;16.000000;0.000000;0.136689;0.064451;
131.000000;70.731778;69.398580;67.446572;67.540341;68.928099;66.478064;61.282739;1.025000;1.019450;14.000000;24.000000;0.000000;1.010000;0.982171;13.000000;16.000000;0.000000;0.136689;0.064451;
132.000000;70.736593;69.401861;67.449493;67.541630;68.930575;66.483825;61.287830;1.025000;1.019520;14.000000;24.000000;0.000000;1.010000;0.982237;13.000000;16.000000;0.000000;0.136698;0.064460;
133.000000;70.738471;69.402805;67.450326;67.541598;68.931050;66.486184;61.289929;1.025000;1.019547;14.000000;24.000000;0.000000;1.010000;0.982263;13.000000;16.000000;0.000000;0.136702;0.064463;
134.000000;70.739515;69.403199;67.450699;67.541455;68.931313;66.487385;61.291088;1.025000;1.019556;14.000000;24.000000;0.000000;1.010000;0.982268;13.000000;16.000000;0.000000;0.136703;0.064464;
135.000000;70.739723;69.403318;67.450710;67.541506;68.931097;66.487665;61.291261;1.025000;1.019562;14.000000;24.000000;0.000000;1.010000;0.982274;13.000000;16.000000;0.000000;0.136703;0.064465;
136.000000;70.739792;69.403306;67.450633;67.541439;68.930911;66.487703;61.291273;1.025000;1.019565;14.000000;24.000000;0.000000;1.010000;0.982275;13.000000;16.000000;0.000000;0.136704;0.064465;
137.000000;70.739834;69.403288;67.450576;67.541385;68.930802;66.487700;61.291262;1.025000;1.019566;14.000000;24.000000;0.000000;1.010000;0.982276;13.000000;16.000000;0.000000;0.136704;0.064465;
138.000000;70.739871;69.403282;67.450547;67.541359;68.930750;66.487703;61.291263;1.025000;1.019567;14.000000;24.000000;0.000000;1.010000;0.982277;13.000000;16.000000;0.000000;0.136704;0.064465;
139.000000;70.739904;69.403287;67.450537;67.541354;68.930731;66.487713;61.291274;1.025000;1.019568;14.000000;24.000000;0.000000;1.010000;0.982277;13.000000;16.000000;0.000000;0.136704;0.064465;
140.000000;70.739934;69.403297;67.450536;67.541358;68.930729;66.487727;61.291288;1.025000;1.019568;14.000000;24.000000;0.000000;1.010000;0.982277;13.000000;16.000000;0.000000;0.136704;0.064465;
140.000000;70.702191;69.387425;67.429706;67.534666;68.915263;66.448105;61.105491;1.025000;1.019018;14.000000;24.000000;0.000000;1.010000;0.989787;14.000000;16.000000;0.000000;0.137749;0.065455;
141.000000;70.704921;69.391009;67.431711;67.537775;68.916319;66.449399;61.105845;1.025000;1.019059;14.000000;24.000000;0.000000;1.010000;0.989798;14.000000;16.000000;0.000000;0.137751;0.065456;
142.000000;70.709415;69.394070;67.434405;67.538895;68.918585;66.454809;61.110599;1.025000;1.019124;14.000000;24.000000;0.000000;1.010000;0.989861;14.000000;16.000000;0.000000;0.137759;0.065465;
142.000000;70.709415;69.394070;67.434405;67.538895;68.918585;66.454809;61.110599;1.025000;1.019124;14.000000;24.000000;0.000000;1.010000;0.989861;14.000000;16.000000;0.000000;0.137759;0.065465;
143.000000;70.711172;69.394945;67.435171;67.538822;68.919004;66.457033;61.112581;1.025000;1.019149;14.000000;24.000000;0.000000;1.010000;0.989885;14.000000;16.000000;0.000000;0.137763;0.065468;
144.000000;70.712165;69.395314;67.435525;67.538668;68.919248;66.458183;61.113722;1.025000;1.019157;14.000000;24.000000;0.000000;1.010000;0.989889;14.000000;16.000000;0.000000;0.137763;0.065468;
145.000000;70.712351;69.395420;67.435527;67.538708;68.919034;66.458439;61.113860;1.025000;1.019163;14.000000;24.000000;0.000000;1.010000;0.989895;14.000000;16.000000;0.000000;0.137764;0.065469;
146.000000;70.712409;69.395403;67.435450;67.538637;68.918851;66.458469;61.113860;1.025000;1.019166;14.000000;24.000000;0.000000;1.010000;0.989897;14.000000;16.000000;0.000000;0.137764;0.065469;
147.000000;70.712446;69.395382;67.435392;67.538582;68.918743;66.458462;61.113841;1.025000;1.019167;14.000000;24.000000;0.000000;1.010000;0.989897;14.000000;16.000000;0.000000;0.137764;0.065469;
148.000000;70.712479;69.395374;67.435363;67.538555;68.918692;66.458462;61.113838;1.025000;1.019168;14.000000;24.000000;0.000000;1.010000;0.989898;14.000000;16.000000;0.000000;0.137764;0.065469;
149.000000;70.712510;69.395378;67.435352;67.538548;68.918673;66.458471;61.113846;1.025000;1.019168;14.000000;24.000000;0.000000;1.010000;0.989898;14.000000;16.000000;0.000000;0.137765;0.065469;
150.000000;70.712537;69.395386;67.435352;67.538551;68.918670;66.458483;61.113859;1.025000;1.019169;14.000000;24.000000;0.000000;1.010000;0.989898;14.000000;16.000000;0.000000;0.137765;0.065470;
150.000000;70.674969;69.379607;67.414941;67.532014;68.903534;66.419710;60.928603;1.025000;1.018622;14.000000;24.000000;0.000000;1.010000;0.997454;15.000000;16.000000;0.000000;0.138816;0.066473;
151.000000;70.677676;69.383156;67.416926;67.535083;68.904533;66.420942;60.928937;1.025000;1.018662;14.000000;24.000000;0.000000;1.010000;0.997465;15.000000;16.000000;0.000000;0.138818;0.066475;
152.000000;70.682154;69.386200;67.419574;67.536173;68.906746;66.426238;60.933635;1.025000;1.018726;14.000000;24.000000;0.000000;1.010000;0.997527;15.000000;16.000000;0.000000;0.138826;0.066483;
153.000000;70.683910;69.387070;67.420321;67.536087;68.907150;66.428411;60.935596;1.025000;1.018752;14.000000;24.000000;0.000000;1.010000;0.997551;15.000000;16.000000;0.000000;0.138830;0.066486;
154.000000;70.684913;69.387440;67.420674;67.535926;68.907397;66.429551;60.936768;1.025000;1.018760;14.000000;24.000000;0.000000;1.010000;0.997556;15.000000;16.000000;0.000000;0.138830;0.066486;
155.000000;70.685098;69.387543;67.420672;67.535962;68.907181;66.429793;60.936884;1.025000;1.018766;14.000000;24.000000;0.000000;1.010000;0.997561;15.000000;16.000000;0.000000;0.138831;0.066487;
156.000000;70.685157;69.387523;67.420592;67.535888;68.906997;66.429816;60.936877;1.025000;1.018768;14.000000;24.000000;0.000000;1.010000;0.997563;15.000000;16.000000;0.000000;0.138831;0.066487;
157.000000;70.685194;69.387500;67.420533;67.535829;68.906889;66.429805;60.936852;1.025000;1.018770;14.000000;24.000000;0.000000;1.010000;0.997564;15.000000;16.000000;0.000000;0.138831;0.066487;
158.000000;70.685227;69.387491;67.420503;67.535800;68.906837;66.429803;60.936846;1.025000;1.018771;14.000000;24.000000;0.000000;1.010000;0.997564;15.000000;16.000000;0.000000;0.138831;0.066487;
159.000000;70.685258;69.387493;67.420491;67.535792;68.906818;66.429810;60.936852;1.025000;1.018771;14.000000;24.000000;0.000000;1.010000;0.997565;15.000000;16.000000;0.000000;0.138831;0.066487;
160.000000;70.685285;69.387501;67.420490;67.535794;68.906815;66.429822;60.936864;1.025000;1.018772;14.000000;24.000000;0.000000;1.010000;0.997565;15.000000;16.000000;0.000000;0.138831;0.066488;
160.000000;70.667562;69.380218;67.410928;67.532760;68.899651;66.411710;60.856930;1.025000;1.018514;14.000000;24.000000;0.000000;1.010000;1.006060;16.000000;16.000000;0.000000;0.140014;0.067625;
161.000000;70.668753;69.381869;67.411806;67.534283;68.900014;66.412062;60.856905;1.025000;1.018531;14.000000;24.000000;0.000000;1.010000;1.006063;16.000000;16.000000;0.000000;0.140014;0.067625;
162.000000;70.670811;69.383246;67.413008;67.534755;68.901007;66.414516;60.859073;1.025000;1.018561;14.000000;24.000000;0.000000;1.010000;1.006091;16.000000;16.000000;0.000000;0.140018;0.067629;
163.000000;70.671945;69.383784;67.413552;67.534707;68.901494;66.415882;60.860460;1.025000;1.018571;14.000000;24.000000;0.000000;1.010000;1.006099;16.000000;16.000000;0.000000;0.140019;0.067630;
164.000000;70.672128;69.383902;67.413596;67.534744;68.901337;66.416186;60.860625;1.025000;1.018577;14.000000;24.000000;0.000000;1.010000;1.006106;16.000000;16.000000;0.000000;0.140020;0.067631;
165.000000;70.672149;69.383867;67.413517;67.534655;68.901168;66.416222;60.860614;1.025000;1.018579;14.000000;24.000000;0.000000;1.010000;1.006107;16.000000;16.000000;0.000000;0.140020;0.067631;
166.000000;70.672150;69.383826;67.413451;67.534580;68.901055;66.416200;60.860568;1.025000;1.018579;14.000000;24.000000;0.000000;1.010000;1.006108;16.000000;16.000000;0.000000;0.140020;0.067631;
167.000000;70.672157;69.383804;67.413414;67.534538;68.900994;66.416184;60.860543;1.025000;1.018580;14.000000;24.000000;0.000000;1.010000;1.006108;16.000000;16.000000;0.000000;0.140020;0.067631;
168.000000;70.672169;69.383795;67.413396;67.534520;68.900967;66.416180;60.860535;1.025000;1.018580;14.000000;24.000000;0.000000;1.010000;1.006108;16.000000;16.000000;0.000000;0.140020;0.067631;
169.000000;70.672183;69.383795;67.413390;67.534514;68.900958;66.416183;60.860537;1.025000;1.018581;14.000000;24.000000;0.000000;1.010000;1.006108;16.000000;16.000000;0.000000;0.140020;0.067631;
170.000000;70.672196;69.383799;67.413389;67.534515;68.900957;66.416189;60.860542;1.025000;1.018581;14.000000;24.000000;0.000000;1.010000;1.006108;16.000000;16.000000;0.000000;0.140021;0.067631;
170.000000;70.657853;69.378022;67.406178;67.532243;68.895174;66.401562;60.793521;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005463;16.000000;16.000000;0.000000;0.139931;0.067544;
171.000000;70.658651;69.379312;67.406719;67.533444;68.895348;66.401579;60.793112;1.025000;1.018384;14.000000;24.000000;0.000000;1.010000;1.005460;16.000000;16.000000;0.000000;0.139930;0.067544;
172.000000;70.660270;69.380386;67.407618;67.533775;68.896119;66.403545;60.794809;1.025000;1.018407;14.000000;24.000000;0.000000;1.010000;1.005482;16.000000;16.000000;0.000000;0.139933;0.067547;
173.000000;70.661193;69.380811;67.408047;67.533713;68.896515;66.404680;60.795978;1.025000;1.018415;14.000000;24.000000;0.000000;1.010000;1.005488;16.000000;16.000000;0.000000;0.139934;0.067548;
174.000000;70.661314;69.380892;67.408064;67.533735;68.896364;66.404917;60.796082;1.025000;1.018419;14.000000;24.000000;0.000000;1.010000;1.005493;16.000000;16.000000;0.000000;0.139935;0.067549;
175.000000;70.661312;69.380851;67.407986;67.533652;68.896211;66.404937;60.796055;1.025000;1.018421;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
176.000000;70.661301;69.380810;67.407924;67.533584;68.896109;66.404910;60.796005;1.025000;1.018421;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
177.000000;70.661301;69.380788;67.407889;67.533545;68.896054;66.404893;60.795977;1.025000;1.018422;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
178.000000;70.661308;69.380778;67.407872;67.533528;68.896029;66.404887;60.795967;1.025000;1.018422;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
179.000000;70.661318;69.380777;67.407866;67.533522;68.896020;66.404888;60.795966;1.025000;1.018422;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
180.000000;70.661327;69.380780;67.407865;67.533523;68.896018;66.404893;60.795970;1.025000;1.018423;14.000000;24.000000;0.000000;1.010000;1.005495;16.000000;16.000000;0.000000;0.139935;0.067549;
180.000000;70.656978;69.378964;67.405595;67.532811;68.894457;66.400776;60.782066;1.025000;1.018359;14.000000;24.000000;0.000000;1.010000;1.005316;16.000000;16.000000;0.000000;0.139910;0.067525;
181.000000;70.657754;69.379548;67.406098;67.533141;68.894765;66.401401;60.782855;1.025000;1.018365;14.000000;24.000000;0.000000;1.010000;1.005322;16.000000;16.000000;0.000000;0.139911;0.067525;
182.000000;70.658138;69.379869;67.406369;67.533400;68.895009;66.401858;60.783209;1.025000;1.018374;14.000000;24.000000;0.000000;1.010000;1.005330;16.000000;16.000000;0.000000;0.139912;0.067527;
183.000000;70.658281;69.379940;67.406415;67.533402;68.895017;66.402026;60.783354;1.025000;1.018377;14.000000;24.000000;0.000000;1.010000;1.005333;16.000000;16.000000;0.000000;0.139913;0.067527;
184.000000;70.658332;69.379944;67.406401;67.533358;68.894974;66.402060;60.783379;1.025000;1.018378;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
185.000000;70.658353;69.379936;67.406383;67.533326;68.894941;66.402062;60.783379;1.025000;1.018379;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
186.000000;70.658365;69.379929;67.406372;67.533308;68.894922;66.402059;60.783376;1.025000;1.018379;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
187.000000;70.658373;69.379926;67.406366;67.533299;68.894914;66.402058;60.783376;1.025000;1.018379;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
188.000000;70.658379;69.379925;67.406364;67.533296;68.894910;66.402059;60.783377;1.025000;1.018380;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
189.000000;70.658379;69.379925;67.406364;67.533296;68.894910;66.402059;60.783377;1.025000;1.018380;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
190.000000;70.658379;69.379925;67.406364;67.533296;68.894910;66.402059;60.783377;1.025000;1.018380;14.000000;24.000000;0.000000;1.010000;1.005334;16.000000;16.000000;0.000000;0.139913;0.067527;
190.000000;70.657666;69.379591;67.405880;67.533094;68.894398;66.400651;60.779299;1.025000;1.018369;14.000000;24.000000;0.000000;1.010000;1.005289;16.000000;16.000000;0.000000;0.139907;0.067521;
191.000000;70.657713;69.379646;67.405934;67.533158;68.894534;66.400869;60.779360;1.025000;1.018370;14.000000;24.000000;0.000000;1.010000;1.005290;16.000000;16.000000;0.000000;0.139907;0.067521;
192.000000;70.657830;69.379743;67.406009;67.533206;68.894584;66.400984;60.779450;1.025000;1.018371;14.000000;24.000000;0.000000;1.010000;1.005292;16.000000;16.000000;0.000000;0.139907;0.067522;
193.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
194.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
195.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
196.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
197.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
198.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
199.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
200.000000;70.657874;69.379770;67.406031;67.533214;68.894599;66.401047;60.779504;1.025000;1.018372;14.000000;24.000000;0.000000;1.010000;1.005293;16.000000;16.000000;0.000000;0.139907;0.067522;
200.000000;70.655999;69.379047;67.405046;67.532056;68.893098;66.399766;60.773994;1.025000;1.018345;14.000000;24.000000;0.000000;1.010000;1.005155;16.000000;16.000000;0.000000;0.139888;0.067503;
201.000000;70.656286;69.379279;67.405261;67.532259;68.893505;66.400191;60.774364;1.025000;1.018347;14.000000;24.000000;0.000000;1.010000;1.005155;16.000000;16.000000;0.000000;0.139888;0.067503;
202.000000;70.656433;69.379437;67.405373;67.532421;68.893532;66.400257;60.774410;1.025000;1.018350;14.000000;24.000000;0.000000;1.010000;1.005159;16.000000;16.000000;0.000000;0.139888;0.067504;
203.000000;70.656460;69.379444;67.405368;67.532430;68.893497;66.400250;60.774409;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
204.000000;70.656449;69.379419;67.405340;67.532410;68.893466;66.400231;60.774381;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
205.000000;70.656437;69.379400;67.405318;67.532392;68.893446;66.400214;60.774359;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
206.000000;70.656432;69.379389;67.405306;67.532380;68.893434;66.400203;60.774346;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
207.000000;70.656431;69.379384;67.405300;67.532374;68.893429;66.400198;60.774339;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
208.000000;70.656431;69.379384;67.405300;67.532374;68.893429;66.400198;60.774339;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
209.000000;70.656431;69.379384;67.405300;67.532374;68.893429;66.400198;60.774339;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
210.000000;70.656431;69.379384;67.405300;67.532374;68.893429;66.400198;60.774339;1.025000;1.018351;14.000000;24.000000;0.000000;1.010000;1.005160;16.000000;16.000000;0.000000;0.139888;0.067504;
210.000000;70.675813;69.387569;67.415016;67.535500;68.901072;66.420434;60.879579;1.025000;1.018634;14.000000;24.000000;0.000000;1.010000;1.005901;16.000000;16.000000;0.000000;0.139992;0.067603;
211.000000;70.674390;69.385746;67.414005;67.534007;68.900512;66.419648;60.879345;1.025000;1.018613;14.000000;24.000000;0.000000;1.010000;1.005895;16.000000;16.000000;0.000000;0.139991;0.067602;
212.000000;70.672041;69.384145;67.412686;67.533458;68.899341;66.416879;60.876885;1.025000;1.018579;14.000000;24.000000;0.000000;1.010000;1.005862;16.000000;16.000000;0.000000;0.139986;0.067598;
213.000000;70.670785;69.383530;67.412125;67.533479;68.898816;66.415438;60.875426;1.025000;1.018566;14.000000;24.000000;0.000000;1.010000;1.005852;16.000000;16.000000;0.000000;0.139985;0.067597;
214.000000;70.670511;69.383377;67.412060;67.533440;68.898916;66.415073;60.875176;1.025000;1.018559;14.000000;24.000000;0.000000;1.010000;1.005846;16.000000;16.000000;0.000000;0.139984;0.067596;
215.000000;70.670438;69.383393;67.412122;67.533522;68.899053;66.415004;60.875140;1.025000;1.018557;14.000000;24.000000;0.000000;1.010000;1.005844;16.000000;16.000000;0.000000;0.139984;0.067596;
216.000000;70.670408;69.383423;67.412180;67.533593;68.899151;66.415012;60.875160;1.025000;1.018556;14.000000;24.000000;0.000000;1.010000;1.005843;16.000000;16.000000;0.000000;0.139984;0.067596;
217.000000;70.670386;69.383442;67.412213;67.533634;68.899205;66.415022;60.875173;1.025000;1.018555;14.000000;24.000000;0.000000;1.010000;1.005843;16.000000;16.000000;0.000000;0.139984;0.067596;
218.000000;70.670367;69.383450;67.412229;67.533653;68.899230;66.415025;60.875176;1.025000;1.018555;14.000000;24.000000;0.000000;1.010000;1.005843;16.000000;16.000000;0.000000;0.139984;0.067596;
219.000000;70.670350;69.383451;67.412236;67.533660;68.899240;66.415023;60.875173;1.025000;1.018554;14.000000;24.000000;0.000000;1.010000;1.005842;16.000000;16.000000;0.000000;0.139983;0.067595;
220.000000;70.670336;69.383448;67.412237;67.533660;68.899242;66.415018;60.875167;1.025000;1.018554;14.000000;24.000000;0.000000;1.010000;1.005842;16.000000;16.000000;0.000000;0.139983;0.067595;
220.000000;70.689911;69.391385;67.420535;67.536173;68.906167;66.433743;60.980136;1.025000;1.018839;14.000000;24.000000;0.000000;1.010000;1.006325;16.000000;16.000000;0.000000;0.140051;0.067660;
221.000000;70.688445;69.389607;67.419598;67.534691;68.905750;66.433190;60.979869;1.025000;1.018817;14.000000;24.000000;0.000000;1.010000;1.006320;16.000000;16.000000;0.000000;0.140050;0.067660;
222.000000;70.686128;69.388078;67.418455;67.534265;68.904740;66.430644;60.977536;1.025000;1.018784;14.000000;24.000000;0.000000;1.010000;1.006290;16.000000;16.000000;0.000000;0.140046;0.067656;
223.000000;70.684881;69.387483;67.417966;67.534342;68.904271;66.429280;60.976136;1.025000;1.018772;14.000000;24.000000;0.000000;1.010000;1.006281;16.000000;16.000000;0.000000;0.140045;0.067655;
224.000000;70.684612;69.387333;67.417926;67.534318;68.904408;66.428953;60.975918;1.025000;1.018765;14.000000;24.000000;0.000000;1.010000;1.006275;16.000000;16.000000;0.000000;0.140044;0.067654;
225.000000;70.684538;69.387348;67.418000;67.534406;68.904564;66.428902;60.975891;1.025000;1.018763;14.000000;24.000000;0.000000;1.010000;1.006273;16.000000;16.000000;0.000000;0.140043;0.067653;
226.000000;70.684508;69.387378;67.418061;67.534478;68.904670;66.428915;60.975914;1.025000;1.018761;14.000000;24.000000;0.000000;1.010000;1.006272;16.000000;16.000000;0.000000;0.140043;0.067653;
227.000000;70.684485;69.387396;67.418097;67.534519;68.904727;66.428927;60.975927;1.025000;1.018761;14.000000;24.000000;0.000000;1.010000;1.006272;16.000000;16.000000;0.000000;0.140043;0.067653;
228.000000;70.684465;69.387403;67.418113;67.534537;68.904753;66.428930;60.975929;1.025000;1.018760;14.000000;24.000000;0.000000;1.010000;1.006272;16.000000;16.000000;0.000000;0.140043;0.067653;
229.000000;70.684446;69.387403;67.418120;67.534543;68.904763;66.428927;60.975925;1.025000;1.018760;14.000000;24.000000;0.000000;1.010000;1.006272;16.000000;16.000000;0.000000;0.140043;0.067653;
230.000000;70.684431;69.387399;67.418120;67.534543;68.904764;66.428921;60.975919;1.025000;1.018759;14.000000;24.000000;0.000000;1.010000;1.006272;16.000000;16.000000;0.000000;0.140043;0.067653;
230.000000;70.686820;69.388311;67.418950;67.534781;68.905381;66.430538;60.984411;1.025000;1.018794;14.000000;24.000000;0.000000;1.010000;1.006334;16.000000;16.000000;0.000000;0.140052;0.067662;
231.000000;70.686343;69.387976;67.418693;67.534625;68.905276;66.430297;60.983997;1.025000;1.018791;14.000000;24.000000;0.000000;1.010000;1.006331;16.000000;16.000000;0.000000;0.140052;0.067661;
232.000000;70.686179;69.387840;67.418594;67.534500;68.905177;66.430117;60.983861;1.025000;1.018786;14.000000;24.000000;0.000000;1.010000;1.006328;16.000000;16.000000;0.000000;0.140051;0.067661;
233.000000;70.686114;69.387815;67.418594;67.534510;68.905193;66.430059;60.983808;1.025000;1.018784;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067661;
234.000000;70.686088;69.387815;67.418610;67.534540;68.905228;66.430056;60.983806;1.025000;1.018784;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
235.000000;70.686076;69.387819;67.418623;67.534560;68.905251;66.430062;60.983809;1.025000;1.018784;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
236.000000;70.686069;69.387823;67.418630;67.534570;68.905263;66.430066;60.983811;1.025000;1.018783;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
237.000000;70.686064;69.387824;67.418634;67.534574;68.905268;66.430067;60.983812;1.025000;1.018783;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
238.000000;70.686064;69.387824;67.418634;67.534574;68.905268;66.430067;60.983812;1.025000;1.018783;14.000000;24.000000;0.000000;1.010000;1.006326;16.000000;16.000000;0.000000;0.140051;0.067660;
