time;Hvdc1_hvdc_UseLambda1;Hvdc1_hvdc_q1Status;Hvdc1_hvdc_q2Status;Hvdc1_hvdc_PInj1Pu;Hvdc1_hvdc_QInj1Pu;Hvdc1_hvdc_PInj2Pu;Hvdc1_hvdc_QInj2Pu;Hvdc1_hvdc_U1Pu;Hvdc1_hvdc_U2Pu;Hvdc1_hvdc_P1Pu;Hvdc1_hvdc_Q1Pu;Hvdc1_hvdc_P2Pu;Hvdc1_hvdc_Q2Pu;Hvdc2_hvdc_UseLambda1;Hvdc2_hvdc_q1Status;Hvdc2_hvdc_q2Status;Hvdc2_hvdc_PInj1Pu;Hvdc2_hvdc_QInj1Pu;Hvdc2_hvdc_PInj2Pu;Hvdc2_hvdc_QInj2Pu;Hvdc2_hvdc_U1Pu;Hvdc2_hvdc_U2Pu;Hvdc2_hvdc_P1Pu;Hvdc2_hvdc_Q1Pu;Hvdc2_hvdc_P2Pu;Hvdc2_hvdc_Q2Pu;SVC_secondaryVoltageControl_level;Load_load_UPu_value;Load_load_PPu;Load_load_QPu;
2160.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4631;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4631;1.0000;1.0000;1.0000;7.5000;1.6885;-7.5000;-1.4631;1.0094;1.0170;-7.5000;-1.6885;7.5000;1.4631;0.3379;0.9993;30.0000;0.0000;
2170.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4632;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4632;1.0000;1.0000;1.0000;7.5000;1.6890;-7.5000;-1.4632;1.0094;1.0170;-7.5000;-1.6890;7.5000;1.4632;0.3380;0.9993;30.0000;0.0000;
2180.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4634;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4634;1.0000;1.0000;1.0000;7.5000;1.6896;-7.5000;-1.4634;1.0094;1.0170;-7.5000;-1.6896;7.5000;1.4634;0.3382;0.9993;30.0000;0.0000;
2190.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4635;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4635;1.0000;1.0000;1.0000;7.5000;1.6902;-7.5000;-1.4635;1.0094;1.0170;-7.5000;-1.6902;7.5000;1.4635;0.3383;0.9993;30.0000;0.0000;
2200.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4637;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4637;1.0000;1.0000;1.0000;7.5000;1.6908;-7.5000;-1.4637;1.0094;1.0170;-7.5000;-1.6908;7.5000;1.4637;0.3384;0.9993;30.0000;0.0000;
2210.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4639;1.0094;1.0170;-7.5000;-1.5000;7.5000;1.4639;1.0000;1.0000;1.0000;7.5000;1.6913;-7.5000;-1.4639;1.0094;1.0170;-7.5000;-1.6913;7.5000;1.4639;0.3386;0.9993;30.0000;0.0000;
2220.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4640;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4640;1.0000;1.0000;1.0000;7.5000;1.6919;-7.5000;-1.4640;1.0095;1.0170;-7.5000;-1.6919;7.5000;1.4640;0.3387;0.9994;30.0000;0.0000;
2230.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4642;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4642;1.0000;1.0000;1.0000;7.5000;1.6925;-7.5000;-1.4642;1.0095;1.0170;-7.5000;-1.6925;7.5000;1.4642;0.3388;0.9994;30.0000;0.0000;
2240.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4643;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4643;1.0000;1.0000;1.0000;7.5000;1.6931;-7.5000;-1.4643;1.0095;1.0170;-7.5000;-1.6931;7.5000;1.4643;0.3390;0.9994;30.0000;0.0000;
2250.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4645;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4645;1.0000;1.0000;1.0000;7.5000;1.6937;-7.5000;-1.4645;1.0095;1.0170;-7.5000;-1.6937;7.5000;1.4645;0.3391;0.9994;30.0000;0.0000;
2260.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4647;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4647;1.0000;1.0000;1.0000;7.5000;1.6943;-7.5000;-1.4647;1.0095;1.0170;-7.5000;-1.6943;7.5000;1.4647;0.3392;0.9994;30.0000;0.0000;
2270.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4648;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4648;1.0000;1.0000;1.0000;7.5000;1.6949;-7.5000;-1.4648;1.0095;1.0170;-7.5000;-1.6949;7.5000;1.4648;0.3393;0.9994;30.0000;0.0000;
2280.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4650;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4650;1.0000;1.0000;1.0000;7.5000;1.6955;-7.5000;-1.4650;1.0095;1.0170;-7.5000;-1.6955;7.5000;1.4650;0.3395;0.9994;30.0000;0.0000;
2290.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4652;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4652;1.0000;1.0000;1.0000;7.5000;1.6961;-7.5000;-1.4652;1.0095;1.0170;-7.5000;-1.6961;7.5000;1.4652;0.3396;0.9994;30.0000;0.0000;
2300.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4653;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4653;1.0000;1.0000;1.0000;7.5000;1.6967;-7.5000;-1.4653;1.0095;1.0170;-7.5000;-1.6967;7.5000;1.4653;0.3397;0.9994;30.0000;0.0000;
2310.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4655;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4655;1.0000;1.0000;1.0000;7.5000;1.6973;-7.5000;-1.4655;1.0095;1.0170;-7.5000;-1.6973;7.5000;1.4655;0.3398;0.9994;30.0000;0.0000;
2320.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4656;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4656;1.0000;1.0000;1.0000;7.5000;1.6979;-7.5000;-1.4656;1.0095;1.0170;-7.5000;-1.6979;7.5000;1.4656;0.3400;0.9994;30.0000;0.0000;
2330.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4658;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4658;1.0000;1.0000;1.0000;7.5000;1.6985;-7.5000;-1.4658;1.0095;1.0170;-7.5000;-1.6985;7.5000;1.4658;0.3401;0.9994;30.0000;0.0000;
2340.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4660;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4660;1.0000;1.0000;1.0000;7.5000;1.6991;-7.5000;-1.4660;1.0095;1.0170;-7.5000;-1.6991;7.5000;1.4660;0.3402;0.9994;30.0000;0.0000;
2350.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4661;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4661;1.0000;1.0000;1.0000;7.5000;1.6997;-7.5000;-1.4661;1.0095;1.0170;-7.5000;-1.6997;7.5000;1.4661;0.3403;0.9994;30.0000;0.0000;
2360.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4663;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4663;1.0000;1.0000;1.0000;7.5000;1.7002;-7.5000;-1.4663;1.0095;1.0170;-7.5000;-1.7002;7.5000;1.4663;0.3404;0.9994;30.0000;0.0000;
2370.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4664;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4664;1.0000;1.0000;1.0000;7.5000;1.7008;-7.5000;-1.4664;1.0095;1.0170;-7.5000;-1.7008;7.5000;1.4664;0.3405;0.9994;30.0000;0.0000;
2380.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4666;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4666;1.0000;1.0000;1.0000;7.5000;1.7014;-7.5000;-1.4666;1.0095;1.0170;-7.5000;-1.7014;7.5000;1.4666;0.3407;0.9994;30.0000;0.0000;
2390.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4667;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4667;1.0000;1.0000;1.0000;7.5000;1.7020;-7.5000;-1.4667;1.0095;1.0170;-7.5000;-1.7020;7.5000;1.4667;0.3408;0.9994;30.0000;0.0000;
2400.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4669;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4669;1.0000;1.0000;1.0000;7.5000;1.7025;-7.5000;-1.4669;1.0095;1.0170;-7.5000;-1.7025;7.5000;1.4669;0.3409;0.9994;30.0000;0.0000;
2410.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4670;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4670;1.0000;1.0000;1.0000;7.5000;1.7031;-7.5000;-1.4670;1.0095;1.0170;-7.5000;-1.7031;7.5000;1.4670;0.3410;0.9994;30.0000;0.0000;
2420.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4672;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4672;1.0000;1.0000;1.0000;7.5000;1.7036;-7.5000;-1.4672;1.0095;1.0170;-7.5000;-1.7036;7.5000;1.4672;0.3411;0.9994;30.0000;0.0000;
2430.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4673;1.0095;1.0170;-7.5000;-1.5000;7.5000;1.4673;1.0000;1.0000;1.0000;7.5000;1.7042;-7.5000;-1.4673;1.0095;1.0170;-7.5000;-1.7042;7.5000;1.4673;0.3412;0.9995;30.0000;0.0000;
2440.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4675;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4675;1.0000;1.0000;1.0000;7.5000;1.7047;-7.5000;-1.4675;1.0096;1.0170;-7.5000;-1.7047;7.5000;1.4675;0.3413;0.9995;30.0000;0.0000;
2450.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4676;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4676;1.0000;1.0000;1.0000;7.5000;1.7053;-7.5000;-1.4676;1.0096;1.0170;-7.5000;-1.7053;7.5000;1.4676;0.3414;0.9995;30.0000;0.0000;
2460.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4678;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4678;1.0000;1.0000;1.0000;7.5000;1.7058;-7.5000;-1.4678;1.0096;1.0170;-7.5000;-1.7058;7.5000;1.4678;0.3415;0.9995;30.0000;0.0000;
2470.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4679;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4679;1.0000;1.0000;1.0000;7.5000;1.7063;-7.5000;-1.4679;1.0096;1.0170;-7.5000;-1.7063;7.5000;1.4679;0.3416;0.9995;30.0000;0.0000;
2480.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4681;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4681;1.0000;1.0000;1.0000;7.5000;1.7069;-7.5000;-1.4681;1.0096;1.0170;-7.5000;-1.7069;7.5000;1.4681;0.3417;0.9995;30.0000;0.0000;
2490.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4682;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4682;1.0000;1.0000;1.0000;7.5000;1.7074;-7.5000;-1.4682;1.0096;1.0170;-7.5000;-1.7074;7.5000;1.4682;0.3418;0.9995;30.0000;0.0000;
2500.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4683;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4683;1.0000;1.0000;1.0000;7.5000;1.7079;-7.5000;-1.4683;1.0096;1.0170;-7.5000;-1.7079;7.5000;1.4683;0.3419;0.9995;30.0000;0.0000;
2510.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4685;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4685;1.0000;1.0000;1.0000;7.5000;1.7084;-7.5000;-1.4685;1.0096;1.0170;-7.5000;-1.7084;7.5000;1.4685;0.3420;0.9995;30.0000;0.0000;
2520.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4686;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4686;1.0000;1.0000;1.0000;7.5000;1.7089;-7.5000;-1.4686;1.0096;1.0170;-7.5000;-1.7089;7.5000;1.4686;0.3421;0.9995;30.0000;0.0000;
2530.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4688;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4688;1.0000;1.0000;1.0000;7.5000;1.7094;-7.5000;-1.4688;1.0096;1.0170;-7.5000;-1.7094;7.5000;1.4688;0.3422;0.9995;30.0000;0.0000;
2540.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4689;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4689;1.0000;1.0000;1.0000;7.5000;1.7099;-7.5000;-1.4689;1.0096;1.0170;-7.5000;-1.7099;7.5000;1.4689;0.3423;0.9995;30.0000;0.0000;
2550.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4690;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4690;1.0000;1.0000;1.0000;7.5000;1.7104;-7.5000;-1.4690;1.0096;1.0170;-7.5000;-1.7104;7.5000;1.4690;0.3424;0.9995;30.0000;0.0000;
2560.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4692;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4692;1.0000;1.0000;1.0000;7.5000;1.7109;-7.5000;-1.4692;1.0096;1.0170;-7.5000;-1.7109;7.5000;1.4692;0.3425;0.9995;30.0000;0.0000;
2570.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4693;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4693;1.0000;1.0000;1.0000;7.5000;1.7114;-7.5000;-1.4693;1.0096;1.0170;-7.5000;-1.7114;7.5000;1.4693;0.3426;0.9995;30.0000;0.0000;
2580.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4694;1.0096;1.0170;-7.5000;-1.5000;7.5000;1.4694;1.0000;1.0000;1.0000;7.5000;1.7119;-7.5000;-1.4694;1.0096;1.0170;-7.5000;-1.7119;7.5000;1.4694;0.3427;0.9995;30.0000;0.0000;
2590.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4695;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4695;1.0000;1.0000;1.0000;7.5000;1.7124;-7.5000;-1.4695;1.0096;1.0171;-7.5000;-1.7124;7.5000;1.4695;0.3428;0.9995;30.0000;0.0000;
2600.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4697;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4697;1.0000;1.0000;1.0000;7.5000;1.7128;-7.5000;-1.4697;1.0096;1.0171;-7.5000;-1.7128;7.5000;1.4697;0.3429;0.9995;30.0000;0.0000;
2610.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4698;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4698;1.0000;1.0000;1.0000;7.5000;1.7133;-7.5000;-1.4698;1.0096;1.0171;-7.5000;-1.7133;7.5000;1.4698;0.3430;0.9995;30.0000;0.0000;
2620.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4699;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4699;1.0000;1.0000;1.0000;7.5000;1.7138;-7.5000;-1.4699;1.0096;1.0171;-7.5000;-1.7138;7.5000;1.4699;0.3431;0.9995;30.0000;0.0000;
2630.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4700;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4700;1.0000;1.0000;1.0000;7.5000;1.7142;-7.5000;-1.4700;1.0096;1.0171;-7.5000;-1.7142;7.5000;1.4700;0.3432;0.9995;30.0000;0.0000;
2640.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4702;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4702;1.0000;1.0000;1.0000;7.5000;1.7147;-7.5000;-1.4702;1.0096;1.0171;-7.5000;-1.7147;7.5000;1.4702;0.3432;0.9995;30.0000;0.0000;
2650.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4703;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4703;1.0000;1.0000;1.0000;7.5000;1.7151;-7.5000;-1.4703;1.0096;1.0171;-7.5000;-1.7151;7.5000;1.4703;0.3433;0.9995;30.0000;0.0000;
2660.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4704;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4704;1.0000;1.0000;1.0000;7.5000;1.7156;-7.5000;-1.4704;1.0096;1.0171;-7.5000;-1.7156;7.5000;1.4704;0.3434;0.9995;30.0000;0.0000;
2670.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4705;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4705;1.0000;1.0000;1.0000;7.5000;1.7160;-7.5000;-1.4705;1.0096;1.0171;-7.5000;-1.7160;7.5000;1.4705;0.3435;0.9995;30.0000;0.0000;
2680.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4706;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4706;1.0000;1.0000;1.0000;7.5000;1.7164;-7.5000;-1.4706;1.0096;1.0171;-7.5000;-1.7164;7.5000;1.4706;0.3436;0.9995;30.0000;0.0000;
2690.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4708;1.0096;1.0171;-7.5000;-1.5000;7.5000;1.4708;1.0000;1.0000;1.0000;7.5000;1.7169;-7.5000;-1.4708;1.0096;1.0171;-7.5000;-1.7169;7.5000;1.4708;0.3437;0.9996;30.0000;0.0000;
2700.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4709;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4709;1.0000;1.0000;1.0000;7.5000;1.7173;-7.5000;-1.4709;1.0097;1.0171;-7.5000;-1.7173;7.5000;1.4709;0.3438;0.9996;30.0000;0.0000;
2710.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4710;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4710;1.0000;1.0000;1.0000;7.5000;1.7177;-7.5000;-1.4710;1.0097;1.0171;-7.5000;-1.7177;7.5000;1.4710;0.3438;0.9996;30.0000;0.0000;
2720.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4711;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4711;1.0000;1.0000;1.0000;7.5000;1.7181;-7.5000;-1.4711;1.0097;1.0171;-7.5000;-1.7181;7.5000;1.4711;0.3439;0.9996;30.0000;0.0000;
2730.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4712;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4712;1.0000;1.0000;1.0000;7.5000;1.7185;-7.5000;-1.4712;1.0097;1.0171;-7.5000;-1.7185;7.5000;1.4712;0.3440;0.9996;30.0000;0.0000;
2740.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4713;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4713;1.0000;1.0000;1.0000;7.5000;1.7190;-7.5000;-1.4713;1.0097;1.0171;-7.5000;-1.7190;7.5000;1.4713;0.3441;0.9996;30.0000;0.0000;
2750.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4714;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4714;1.0000;1.0000;1.0000;7.5000;1.7194;-7.5000;-1.4714;1.0097;1.0171;-7.5000;-1.7194;7.5000;1.4714;0.3442;0.9996;30.0000;0.0000;
2760.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4715;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4715;1.0000;1.0000;1.0000;7.5000;1.7198;-7.5000;-1.4715;1.0097;1.0171;-7.5000;-1.7198;7.5000;1.4715;0.3442;0.9996;30.0000;0.0000;
2770.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4717;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4717;1.0000;1.0000;1.0000;7.5000;1.7202;-7.5000;-1.4717;1.0097;1.0171;-7.5000;-1.7202;7.5000;1.4717;0.3443;0.9996;30.0000;0.0000;
2780.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4718;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4718;1.0000;1.0000;1.0000;7.5000;1.7206;-7.5000;-1.4718;1.0097;1.0171;-7.5000;-1.7206;7.5000;1.4718;0.3444;0.9996;30.0000;0.0000;
2790.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4719;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4719;1.0000;1.0000;1.0000;7.5000;1.7210;-7.5000;-1.4719;1.0097;1.0171;-7.5000;-1.7210;7.5000;1.4719;0.3445;0.9996;30.0000;0.0000;
2800.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4720;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4720;1.0000;1.0000;1.0000;7.5000;1.7213;-7.5000;-1.4720;1.0097;1.0171;-7.5000;-1.7213;7.5000;1.4720;0.3445;0.9996;30.0000;0.0000;
2810.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4721;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4721;1.0000;1.0000;1.0000;7.5000;1.7217;-7.5000;-1.4721;1.0097;1.0171;-7.5000;-1.7217;7.5000;1.4721;0.3446;0.9996;30.0000;0.0000;
2820.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4722;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4722;1.0000;1.0000;1.0000;7.5000;1.7221;-7.5000;-1.4722;1.0097;1.0171;-7.5000;-1.7221;7.5000;1.4722;0.3447;0.9996;30.0000;0.0000;
2830.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4723;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4723;1.0000;1.0000;1.0000;7.5000;1.7225;-7.5000;-1.4723;1.0097;1.0171;-7.5000;-1.7225;7.5000;1.4723;0.3448;0.9996;30.0000;0.0000;
2840.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4724;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4724;1.0000;1.0000;1.0000;7.5000;1.7228;-7.5000;-1.4724;1.0097;1.0171;-7.5000;-1.7228;7.5000;1.4724;0.3448;0.9996;30.0000;0.0000;
2850.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4725;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4725;1.0000;1.0000;1.0000;7.5000;1.7232;-7.5000;-1.4725;1.0097;1.0171;-7.5000;-1.7232;7.5000;1.4725;0.3449;0.9996;30.0000;0.0000;
2860.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4726;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4726;1.0000;1.0000;1.0000;7.5000;1.7236;-7.5000;-1.4726;1.0097;1.0171;-7.5000;-1.7236;7.5000;1.4726;0.3450;0.9996;30.0000;0.0000;
2870.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4727;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4727;1.0000;1.0000;1.0000;7.5000;1.7239;-7.5000;-1.4727;1.0097;1.0171;-7.5000;-1.7239;7.5000;1.4727;0.3450;0.9996;30.0000;0.0000;
2880.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4728;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4728;1.0000;1.0000;1.0000;7.5000;1.7243;-7.5000;-1.4728;1.0097;1.0171;-7.5000;-1.7243;7.5000;1.4728;0.3451;0.9996;30.0000;0.0000;
2890.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4729;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4729;1.0000;1.0000;1.0000;7.5000;1.7247;-7.5000;-1.4729;1.0097;1.0171;-7.5000;-1.7247;7.5000;1.4729;0.3452;0.9996;30.0000;0.0000;
2900.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4730;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4730;1.0000;1.0000;1.0000;7.5000;1.7250;-7.5000;-1.4730;1.0097;1.0171;-7.5000;-1.7250;7.5000;1.4730;0.3452;0.9996;30.0000;0.0000;
2910.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4731;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4731;1.0000;1.0000;1.0000;7.5000;1.7254;-7.5000;-1.4731;1.0097;1.0171;-7.5000;-1.7254;7.5000;1.4731;0.3453;0.9996;30.0000;0.0000;
2920.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4732;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4732;1.0000;1.0000;1.0000;7.5000;1.7257;-7.5000;-1.4732;1.0097;1.0171;-7.5000;-1.7257;7.5000;1.4732;0.3454;0.9996;30.0000;0.0000;
2930.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4732;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4732;1.0000;1.0000;1.0000;7.5000;1.7260;-7.5000;-1.4732;1.0097;1.0171;-7.5000;-1.7260;7.5000;1.4732;0.3454;0.9996;30.0000;0.0000;
2940.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4733;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4733;1.0000;1.0000;1.0000;7.5000;1.7264;-7.5000;-1.4733;1.0097;1.0171;-7.5000;-1.7264;7.5000;1.4733;0.3455;0.9996;30.0000;0.0000;
2950.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4734;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4734;1.0000;1.0000;1.0000;7.5000;1.7267;-7.5000;-1.4734;1.0097;1.0171;-7.5000;-1.7267;7.5000;1.4734;0.3456;0.9996;30.0000;0.0000;
2960.0000;1.0000;3.0000;1.0000;7.5000;1.5000;-7.5000;-1.4735;1.0097;1.0171;-7.5000;-1.5000;7.5000;1.4735;1.0000;1.0000;1.0000;7.5000;1.7270;-7.5000;-1.4735;1.0097;1.0171;-7.5000;-1.7270;7.5000;1.4735;0.3456;0.9996;30.0000;0.0000;
