time;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load_zP;NETWORK_Load_zQ;
250.900000;0.500691;0.147463;1.019990;1.019928;
251.000000;0.500691;0.147463;1.019990;1.019928;
251.100000;0.500691;0.147463;1.019990;1.019928;
251.200000;0.500691;0.147463;1.019990;1.019928;
251.300000;0.500691;0.147463;1.019990;1.019928;
251.400000;0.500691;0.147463;1.019990;1.019928;
251.500000;0.500691;0.147463;1.019990;1.019928;
251.600000;0.500691;0.147463;1.019990;1.019928;
251.700000;0.500691;0.147463;1.019990;1.019928;
251.800000;0.500691;0.147463;1.019990;1.019928;
251.900000;0.500691;0.147463;1.019990;1.019928;
252.000000;0.500691;0.147463;1.019990;1.019928;
252.100000;0.500691;0.147463;1.019990;1.019928;
252.200000;0.500691;0.147463;1.019990;1.019928;
252.300000;0.500691;0.147463;1.019990;1.019928;
252.400000;0.500691;0.147463;1.019990;1.019928;
252.500000;0.500691;0.147463;1.019990;1.019928;
252.600000;0.500691;0.147463;1.019990;1.019928;
252.700000;0.500691;0.147463;1.019990;1.019928;
252.800000;0.500691;0.147463;1.019990;1.019928;
252.900000;0.500691;0.147463;1.019990;1.019928;
253.000000;0.500691;0.147463;1.019990;1.019928;
253.100000;0.500691;0.147463;1.019990;1.019928;
253.200000;0.500691;0.147463;1.019990;1.019928;
253.300000;0.500691;0.147463;1.019990;1.019928;
253.400000;0.500691;0.147463;1.019990;1.019928;
253.500000;0.500691;0.147463;1.019990;1.019928;
253.600000;0.500691;0.147463;1.019990;1.019928;
253.700000;0.500691;0.147463;1.019990;1.019928;
253.800000;0.500691;0.147463;1.019990;1.019928;
253.900000;0.500691;0.147463;1.019990;1.019928;
254.000000;0.500691;0.147463;1.019990;1.019928;
254.100000;0.500691;0.147463;1.019990;1.019928;
254.200000;0.500691;0.147463;1.019990;1.019928;
254.300000;0.500691;0.147463;1.019990;1.019928;
254.400000;0.500691;0.147463;1.019990;1.019928;
254.500000;0.500691;0.147463;1.019990;1.019928;
254.600000;0.500691;0.147463;1.019990;1.019928;
254.700000;0.500691;0.147463;1.019990;1.019928;
254.800000;0.500691;0.147463;1.019990;1.019928;
254.900000;0.500691;0.147463;1.019990;1.019928;
255.000000;0.500691;0.147463;1.019990;1.019928;
255.100000;0.500691;0.147463;1.019990;1.019928;
255.200000;0.500691;0.147463;1.019990;1.019928;
255.300000;0.500691;0.147463;1.019990;1.019928;
255.400000;0.500691;0.147463;1.019990;1.019928;
255.500000;0.500691;0.147463;1.019990;1.019928;
255.600000;0.500691;0.147463;1.019990;1.019928;
255.700000;0.500691;0.147463;1.019990;1.019928;
255.800000;0.500691;0.147463;1.019990;1.019928;
255.900000;0.500691;0.147463;1.019990;1.019928;
256.000000;0.500691;0.147463;1.019990;1.019928;
256.100000;0.500691;0.147463;1.019990;1.019928;
256.200000;0.500691;0.147463;1.019990;1.019928;
256.300000;0.500691;0.147463;1.019990;1.019928;
256.400000;0.500691;0.147463;1.019990;1.019928;
256.500000;0.500691;0.147463;1.019990;1.019928;
256.600000;0.500691;0.147463;1.019990;1.019928;
256.700000;0.500691;0.147463;1.019990;1.019928;
256.800000;0.500691;0.147463;1.019990;1.019928;
256.900000;0.500691;0.147463;1.019990;1.019928;
257.000000;0.500691;0.147463;1.019990;1.019928;
257.100000;0.500691;0.147463;1.019990;1.019928;
257.200000;0.500691;0.147463;1.019990;1.019928;
257.300000;0.500691;0.147463;1.019990;1.019928;
257.400000;0.500691;0.147463;1.019990;1.019928;
257.500000;0.500691;0.147463;1.019990;1.019928;
257.600000;0.500691;0.147463;1.019990;1.019928;
257.700000;0.500691;0.147463;1.019990;1.019928;
257.800000;0.500691;0.147463;1.019990;1.019928;
257.900000;0.500691;0.147463;1.019990;1.019928;
258.000000;0.500691;0.147463;1.019990;1.019928;
258.100000;0.500691;0.147463;1.019990;1.019928;
258.200000;0.500691;0.147463;1.019990;1.019928;
258.300000;0.500691;0.147463;1.019990;1.019928;
258.400000;0.500691;0.147463;1.019990;1.019928;
258.500000;0.500691;0.147463;1.019990;1.019928;
258.600000;0.500691;0.147463;1.019990;1.019928;
258.700000;0.500691;0.147463;1.019990;1.019928;
258.800000;0.500691;0.147463;1.019990;1.019928;
258.900000;0.500691;0.147463;1.019990;1.019928;
259.000000;0.500691;0.147463;1.019990;1.019928;
259.100000;0.500691;0.147463;1.019990;1.019928;
259.200000;0.500691;0.147463;1.019990;1.019928;
259.300000;0.500691;0.147463;1.019990;1.019928;
259.400000;0.500691;0.147463;1.019990;1.019928;
259.500000;0.500691;0.147463;1.019990;1.019928;
259.600000;0.500691;0.147463;1.019990;1.019928;
259.700000;0.500691;0.147463;1.019990;1.019928;
259.800000;0.500691;0.147463;1.019990;1.019928;
259.900000;0.500691;0.147463;1.019990;1.019928;
260.000000;0.500691;0.147463;1.019990;1.019928;
260.100000;0.500691;0.147463;1.019990;1.019928;
260.200000;0.500691;0.147463;1.019990;1.019928;
260.300000;0.500691;0.147463;1.019990;1.019928;
260.400000;0.500691;0.147463;1.019990;1.019928;
260.500000;0.500691;0.147463;1.019990;1.019928;
260.600000;0.500691;0.147463;1.019990;1.019928;
260.700000;0.500691;0.147463;1.019990;1.019928;
260.800000;0.500691;0.147463;1.019990;1.019928;
260.900000;0.500691;0.147463;1.019990;1.019928;
261.000000;0.500691;0.147463;1.019990;1.019928;
261.100000;0.500691;0.147463;1.019990;1.019928;
261.200000;0.500691;0.147463;1.019990;1.019928;
261.300000;0.500691;0.147463;1.019990;1.019928;
261.400000;0.500691;0.147463;1.019990;1.019928;
261.500000;0.500691;0.147463;1.019990;1.019928;
261.600000;0.500691;0.147463;1.019990;1.019928;
261.700000;0.500691;0.147463;1.019990;1.019928;
261.800000;0.500691;0.147463;1.019990;1.019928;
261.900000;0.500691;0.147463;1.019990;1.019928;
262.000000;0.500691;0.147463;1.019990;1.019928;
262.100000;0.500691;0.147463;1.019990;1.019928;
262.200000;0.500691;0.147463;1.019990;1.019928;
262.300000;0.500691;0.147463;1.019990;1.019928;
262.400000;0.500691;0.147463;1.019990;1.019928;
262.500000;0.500691;0.147463;1.019990;1.019928;
262.600000;0.500691;0.147463;1.019990;1.019928;
262.700000;0.500691;0.147463;1.019990;1.019928;
262.800000;0.500691;0.147463;1.019990;1.019928;
262.900000;0.500691;0.147463;1.019990;1.019928;
263.000000;0.500691;0.147463;1.019990;1.019928;
263.100000;0.500691;0.147463;1.019990;1.019928;
263.200000;0.500691;0.147463;1.019990;1.019928;
263.300000;0.500691;0.147463;1.019990;1.019928;
263.400000;0.500691;0.147463;1.019990;1.019928;
263.500000;0.500691;0.147463;1.019990;1.019928;
263.600000;0.500691;0.147463;1.019990;1.019928;
263.700000;0.500691;0.147463;1.019990;1.019928;
263.800000;0.500691;0.147463;1.019990;1.019928;
263.900000;0.500691;0.147463;1.019990;1.019928;
264.000000;0.500691;0.147463;1.019990;1.019928;
264.100000;0.500691;0.147463;1.019990;1.019928;
264.200000;0.500691;0.147463;1.019990;1.019928;
264.300000;0.500691;0.147463;1.019990;1.019928;
264.400000;0.500691;0.147463;1.019990;1.019928;
264.500000;0.500691;0.147463;1.019990;1.019928;
264.600000;0.500691;0.147463;1.019990;1.019928;
264.700000;0.500691;0.147463;1.019990;1.019928;
264.800000;0.500691;0.147463;1.019990;1.019928;
264.900000;0.500691;0.147463;1.019990;1.019928;
265.000000;0.500691;0.147463;1.019990;1.019928;
265.100000;0.500691;0.147463;1.019990;1.019928;
265.200000;0.500691;0.147463;1.019990;1.019928;
265.300000;0.500691;0.147463;1.019990;1.019928;
265.400000;0.500691;0.147463;1.019990;1.019928;
265.500000;0.500691;0.147463;1.019990;1.019928;
265.600000;0.500691;0.147463;1.019990;1.019928;
265.700000;0.500691;0.147463;1.019990;1.019928;
265.800000;0.500691;0.147463;1.019990;1.019928;
265.900000;0.500691;0.147463;1.019990;1.019928;
266.000000;0.500691;0.147463;1.019990;1.019928;
266.100000;0.500691;0.147463;1.019990;1.019928;
266.200000;0.500691;0.147463;1.019990;1.019928;
266.300000;0.500691;0.147463;1.019990;1.019928;
266.400000;0.500691;0.147463;1.019990;1.019928;
266.500000;0.500691;0.147463;1.019990;1.019928;
266.600000;0.500691;0.147463;1.019990;1.019928;
266.700000;0.500691;0.147463;1.019990;1.019928;
266.800000;0.500691;0.147463;1.019990;1.019928;
266.900000;0.500691;0.147463;1.019990;1.019928;
267.000000;0.500691;0.147463;1.019990;1.019928;
267.100000;0.500691;0.147463;1.019990;1.019928;
267.200000;0.500691;0.147463;1.019990;1.019928;
267.300000;0.500691;0.147463;1.019990;1.019928;
267.400000;0.500691;0.147463;1.019990;1.019928;
267.500000;0.500691;0.147463;1.019990;1.019928;
267.600000;0.500691;0.147463;1.019990;1.019928;
267.700000;0.500691;0.147463;1.019990;1.019928;
267.800000;0.500691;0.147463;1.019990;1.019928;
267.900000;0.500691;0.147463;1.019990;1.019928;
268.000000;0.500691;0.147463;1.019990;1.019928;
268.100000;0.500691;0.147463;1.019990;1.019928;
268.200000;0.500691;0.147463;1.019990;1.019928;
268.300000;0.500691;0.147463;1.019990;1.019928;
268.400000;0.500691;0.147463;1.019990;1.019928;
268.500000;0.500691;0.147463;1.019990;1.019928;
268.600000;0.500691;0.147463;1.019990;1.019928;
268.700000;0.500691;0.147463;1.019990;1.019928;
268.800000;0.500691;0.147463;1.019990;1.019928;
268.900000;0.500691;0.147463;1.019990;1.019928;
269.000000;0.500691;0.147463;1.019990;1.019928;
269.100000;0.500691;0.147463;1.019990;1.019928;
269.200000;0.500691;0.147463;1.019990;1.019928;
269.300000;0.500691;0.147463;1.019990;1.019928;
269.400000;0.500691;0.147463;1.019990;1.019928;
269.500000;0.500691;0.147463;1.019990;1.019928;
269.600000;0.500691;0.147463;1.019990;1.019928;
269.700000;0.500691;0.147463;1.019990;1.019928;
269.800000;0.500691;0.147463;1.019990;1.019928;
269.900000;0.500691;0.147463;1.019990;1.019928;
270.000000;0.500691;0.147463;1.019990;1.019928;
270.100000;0.500691;0.147463;1.019990;1.019928;
270.200000;0.500691;0.147463;1.019990;1.019928;
270.300000;0.500691;0.147463;1.019990;1.019928;
270.400000;0.500691;0.147463;1.019990;1.019928;
270.500000;0.500691;0.147463;1.019990;1.019928;
270.600000;0.500691;0.147463;1.019990;1.019928;
270.700000;0.500691;0.147463;1.019990;1.019928;
270.800000;0.500691;0.147463;1.019990;1.019928;
270.900000;0.500691;0.147463;1.019990;1.019928;
271.000000;0.500691;0.147463;1.019990;1.019928;
271.100000;0.500691;0.147463;1.019990;1.019928;
271.200000;0.500691;0.147463;1.019990;1.019928;
271.300000;0.500691;0.147463;1.019990;1.019928;
271.400000;0.500691;0.147463;1.019990;1.019928;
271.500000;0.500691;0.147463;1.019990;1.019928;
271.600000;0.500691;0.147463;1.019990;1.019928;
271.700000;0.500691;0.147463;1.019990;1.019928;
271.800000;0.500691;0.147463;1.019990;1.019928;
271.900000;0.500691;0.147463;1.019990;1.019928;
272.000000;0.500691;0.147463;1.019990;1.019928;
272.100000;0.500691;0.147463;1.019990;1.019928;
272.200000;0.500691;0.147463;1.019990;1.019928;
272.300000;0.500691;0.147463;1.019990;1.019928;
272.400000;0.500691;0.147463;1.019990;1.019928;
272.500000;0.500691;0.147463;1.019990;1.019928;
272.600000;0.500691;0.147463;1.019990;1.019928;
272.700000;0.500691;0.147463;1.019990;1.019928;
272.800000;0.500691;0.147463;1.019990;1.019928;
272.900000;0.500691;0.147463;1.019990;1.019928;
273.000000;0.500691;0.147463;1.019990;1.019928;
273.100000;0.500691;0.147463;1.019990;1.019928;
273.200000;0.500691;0.147463;1.019990;1.019928;
273.300000;0.500691;0.147463;1.019990;1.019928;
273.400000;0.500691;0.147463;1.019990;1.019928;
273.500000;0.500691;0.147463;1.019990;1.019928;
273.600000;0.500691;0.147463;1.019990;1.019928;
273.700000;0.500691;0.147463;1.019990;1.019928;
273.800000;0.500691;0.147463;1.019990;1.019928;
273.900000;0.500691;0.147463;1.019990;1.019928;
274.000000;0.500691;0.147463;1.019990;1.019928;
274.100000;0.500691;0.147463;1.019990;1.019928;
274.200000;0.500691;0.147463;1.019990;1.019928;
274.300000;0.500691;0.147463;1.019990;1.019928;
274.400000;0.500691;0.147463;1.019990;1.019928;
274.500000;0.500691;0.147463;1.019990;1.019928;
274.600000;0.500691;0.147463;1.019990;1.019928;
274.700000;0.500691;0.147463;1.019990;1.019928;
274.800000;0.500691;0.147463;1.019990;1.019928;
274.900000;0.500691;0.147463;1.019990;1.019928;
275.000000;0.500691;0.147463;1.019990;1.019928;
275.100000;0.500691;0.147463;1.019990;1.019928;
275.200000;0.500691;0.147463;1.019990;1.019928;
275.300000;0.500691;0.147463;1.019990;1.019928;
275.400000;0.500691;0.147463;1.019990;1.019928;
275.500000;0.500691;0.147463;1.019990;1.019928;
275.600000;0.500691;0.147463;1.019990;1.019928;
275.700000;0.500691;0.147463;1.019990;1.019928;
275.800000;0.500691;0.147463;1.019990;1.019928;
275.900000;0.500691;0.147463;1.019990;1.019928;
276.000000;0.500691;0.147463;1.019990;1.019928;
276.100000;0.500691;0.147463;1.019990;1.019928;
276.200000;0.500691;0.147463;1.019990;1.019928;
276.300000;0.500691;0.147463;1.019990;1.019928;
276.400000;0.500691;0.147463;1.019990;1.019928;
276.500000;0.500691;0.147463;1.019990;1.019928;
276.600000;0.500691;0.147463;1.019990;1.019928;
276.700000;0.500691;0.147463;1.019990;1.019928;
276.800000;0.500691;0.147463;1.019990;1.019928;
276.900000;0.500691;0.147463;1.019990;1.019928;
277.000000;0.500691;0.147463;1.019990;1.019928;
277.100000;0.500691;0.147463;1.019990;1.019928;
277.200000;0.500691;0.147463;1.019990;1.019928;
277.300000;0.500691;0.147463;1.019990;1.019928;
277.400000;0.500691;0.147463;1.019990;1.019928;
277.500000;0.500691;0.147463;1.019990;1.019928;
277.600000;0.500691;0.147463;1.019990;1.019928;
277.700000;0.500691;0.147463;1.019990;1.019928;
277.800000;0.500691;0.147463;1.019990;1.019928;
277.900000;0.500691;0.147463;1.019990;1.019928;
278.000000;0.500691;0.147463;1.019990;1.019928;
278.100000;0.500691;0.147463;1.019990;1.019928;
278.200000;0.500691;0.147463;1.019990;1.019928;
278.300000;0.500691;0.147463;1.019990;1.019928;
278.400000;0.500691;0.147463;1.019990;1.019928;
278.500000;0.500691;0.147463;1.019990;1.019928;
278.600000;0.500691;0.147463;1.019990;1.019928;
278.700000;0.500691;0.147463;1.019990;1.019928;
278.800000;0.500691;0.147463;1.019990;1.019928;
278.900000;0.500691;0.147463;1.019990;1.019928;
279.000000;0.500691;0.147463;1.019990;1.019928;
279.100000;0.500691;0.147463;1.019990;1.019928;
279.200000;0.500691;0.147463;1.019990;1.019928;
279.300000;0.500691;0.147463;1.019990;1.019928;
279.400000;0.500691;0.147463;1.019990;1.019928;
279.500000;0.500691;0.147463;1.019990;1.019928;
279.600000;0.500691;0.147463;1.019990;1.019928;
279.700000;0.500691;0.147463;1.019990;1.019928;
279.800000;0.500691;0.147463;1.019990;1.019928;
279.900000;0.500691;0.147463;1.019990;1.019928;
280.000000;0.500691;0.147463;1.019990;1.019928;
280.100000;0.500691;0.147463;1.019990;1.019928;
280.200000;0.500691;0.147463;1.019990;1.019928;
280.300000;0.500691;0.147463;1.019990;1.019928;
280.400000;0.500691;0.147463;1.019990;1.019928;
280.500000;0.500691;0.147463;1.019990;1.019928;
280.600000;0.500691;0.147463;1.019990;1.019928;
280.700000;0.500691;0.147463;1.019990;1.019928;
280.800000;0.500691;0.147463;1.019990;1.019928;
280.900000;0.500691;0.147463;1.019990;1.019928;
281.000000;0.500691;0.147463;1.019990;1.019928;
281.100000;0.500691;0.147463;1.019990;1.019928;
281.200000;0.500691;0.147463;1.019990;1.019928;
281.300000;0.500691;0.147463;1.019990;1.019928;
281.400000;0.500691;0.147463;1.019990;1.019928;
281.500000;0.500691;0.147463;1.019990;1.019928;
281.600000;0.500691;0.147463;1.019990;1.019928;
281.700000;0.500691;0.147463;1.019990;1.019928;
281.800000;0.500691;0.147463;1.019990;1.019928;
281.900000;0.500691;0.147463;1.019990;1.019928;
282.000000;0.500691;0.147463;1.019990;1.019928;
282.100000;0.500691;0.147463;1.019990;1.019928;
282.200000;0.500691;0.147463;1.019990;1.019928;
282.300000;0.500691;0.147463;1.019990;1.019928;
282.400000;0.500691;0.147463;1.019990;1.019928;
282.500000;0.500691;0.147463;1.019990;1.019928;
282.600000;0.500691;0.147463;1.019990;1.019928;
282.700000;0.500691;0.147463;1.019990;1.019928;
282.800000;0.500691;0.147463;1.019990;1.019928;
282.900000;0.500691;0.147463;1.019990;1.019928;
283.000000;0.500691;0.147463;1.019990;1.019928;
283.100000;0.500691;0.147463;1.019990;1.019928;
283.200000;0.500691;0.147463;1.019990;1.019928;
283.300000;0.500691;0.147463;1.019990;1.019928;
283.400000;0.500691;0.147463;1.019990;1.019928;
283.500000;0.500691;0.147463;1.019990;1.019928;
283.600000;0.500691;0.147463;1.019990;1.019928;
283.700000;0.500691;0.147463;1.019990;1.019928;
283.800000;0.500691;0.147463;1.019990;1.019928;
283.900000;0.500691;0.147463;1.019990;1.019928;
284.000000;0.500691;0.147463;1.019990;1.019928;
284.100000;0.500691;0.147463;1.019990;1.019928;
284.200000;0.500691;0.147463;1.019990;1.019928;
284.300000;0.500691;0.147463;1.019990;1.019928;
284.400000;0.500691;0.147463;1.019990;1.019928;
284.500000;0.500691;0.147463;1.019990;1.019928;
284.600000;0.500691;0.147463;1.019990;1.019928;
284.700000;0.500691;0.147463;1.019990;1.019928;
284.800000;0.500691;0.147463;1.019990;1.019928;
284.900000;0.500691;0.147463;1.019990;1.019928;
285.000000;0.500691;0.147463;1.019990;1.019928;
285.100000;0.500691;0.147463;1.019990;1.019928;
285.200000;0.500691;0.147463;1.019990;1.019928;
285.300000;0.500691;0.147463;1.019990;1.019928;
285.400000;0.500691;0.147463;1.019990;1.019928;
285.500000;0.500691;0.147463;1.019990;1.019928;
285.600000;0.500691;0.147463;1.019990;1.019928;
285.700000;0.500691;0.147463;1.019990;1.019928;
285.800000;0.500691;0.147463;1.019990;1.019928;
285.900000;0.500691;0.147463;1.019990;1.019928;
286.000000;0.500691;0.147463;1.019990;1.019928;
286.100000;0.500691;0.147463;1.019990;1.019928;
286.200000;0.500691;0.147463;1.019990;1.019928;
286.300000;0.500691;0.147463;1.019990;1.019928;
286.400000;0.500691;0.147463;1.019990;1.019928;
286.500000;0.500691;0.147463;1.019990;1.019928;
286.600000;0.500691;0.147463;1.019990;1.019928;
286.700000;0.500691;0.147463;1.019990;1.019928;
286.800000;0.500691;0.147463;1.019990;1.019928;
286.900000;0.500691;0.147463;1.019990;1.019928;
287.000000;0.500691;0.147463;1.019990;1.019928;
287.100000;0.500691;0.147463;1.019990;1.019928;
287.200000;0.500691;0.147463;1.019990;1.019928;
287.300000;0.500691;0.147463;1.019990;1.019928;
287.400000;0.500691;0.147463;1.019990;1.019928;
287.500000;0.500691;0.147463;1.019990;1.019928;
287.600000;0.500691;0.147463;1.019990;1.019928;
287.700000;0.500691;0.147463;1.019990;1.019928;
287.800000;0.500691;0.147463;1.019990;1.019928;
287.900000;0.500691;0.147463;1.019990;1.019928;
288.000000;0.500691;0.147463;1.019990;1.019928;
288.100000;0.500691;0.147463;1.019990;1.019928;
288.200000;0.500691;0.147463;1.019990;1.019928;
288.300000;0.500691;0.147463;1.019990;1.019928;
288.400000;0.500691;0.147463;1.019990;1.019928;
288.500000;0.500691;0.147463;1.019990;1.019928;
288.600000;0.500691;0.147463;1.019990;1.019928;
288.700000;0.500691;0.147463;1.019990;1.019928;
288.800000;0.500691;0.147463;1.019990;1.019928;
288.900000;0.500691;0.147463;1.019990;1.019928;
289.000000;0.500691;0.147463;1.019990;1.019928;
289.100000;0.500691;0.147463;1.019990;1.019928;
289.200000;0.500691;0.147463;1.019990;1.019928;
289.300000;0.500691;0.147463;1.019990;1.019928;
289.400000;0.500691;0.147463;1.019990;1.019928;
289.500000;0.500691;0.147463;1.019990;1.019928;
289.600000;0.500691;0.147463;1.019990;1.019928;
289.700000;0.500691;0.147463;1.019990;1.019928;
289.800000;0.500691;0.147463;1.019990;1.019928;
289.900000;0.500691;0.147463;1.019990;1.019928;
290.000000;0.500691;0.147463;1.019990;1.019928;
290.100000;0.500691;0.147463;1.019990;1.019928;
290.200000;0.500691;0.147463;1.019990;1.019928;
290.300000;0.500691;0.147463;1.019990;1.019928;
290.400000;0.500691;0.147463;1.019990;1.019928;
290.500000;0.500691;0.147463;1.019990;1.019928;
290.600000;0.500691;0.147463;1.019990;1.019928;
290.700000;0.500691;0.147463;1.019990;1.019928;
290.800000;0.500691;0.147463;1.019990;1.019928;
290.900000;0.500691;0.147463;1.019990;1.019928;
291.000000;0.500691;0.147463;1.019990;1.019928;
291.100000;0.500691;0.147463;1.019990;1.019928;
291.200000;0.500691;0.147463;1.019990;1.019928;
291.300000;0.500691;0.147463;1.019990;1.019928;
291.400000;0.500691;0.147463;1.019990;1.019928;
291.500000;0.500691;0.147463;1.019990;1.019928;
291.600000;0.500691;0.147463;1.019990;1.019928;
291.700000;0.500691;0.147463;1.019990;1.019928;
291.800000;0.500691;0.147463;1.019990;1.019928;
291.900000;0.500691;0.147463;1.019990;1.019928;
292.000000;0.500691;0.147463;1.019990;1.019928;
292.100000;0.500691;0.147463;1.019990;1.019928;
292.200000;0.500691;0.147463;1.019990;1.019928;
292.300000;0.500691;0.147463;1.019990;1.019928;
292.400000;0.500691;0.147463;1.019990;1.019928;
292.500000;0.500691;0.147463;1.019990;1.019928;
292.600000;0.500691;0.147463;1.019990;1.019928;
292.700000;0.500691;0.147463;1.019990;1.019928;
292.800000;0.500691;0.147463;1.019990;1.019928;
292.900000;0.500691;0.147463;1.019990;1.019928;
293.000000;0.500691;0.147463;1.019990;1.019928;
293.100000;0.500691;0.147463;1.019990;1.019928;
293.200000;0.500691;0.147463;1.019990;1.019928;
293.300000;0.500691;0.147463;1.019990;1.019928;
293.400000;0.500691;0.147463;1.019990;1.019928;
293.500000;0.500691;0.147463;1.019990;1.019928;
293.600000;0.500691;0.147463;1.019990;1.019928;
293.700000;0.500691;0.147463;1.019990;1.019928;
293.800000;0.500691;0.147463;1.019990;1.019928;
293.900000;0.500691;0.147463;1.019990;1.019928;
294.000000;0.500691;0.147463;1.019990;1.019928;
294.100000;0.500691;0.147463;1.019990;1.019928;
294.200000;0.500691;0.147463;1.019990;1.019928;
294.300000;0.500691;0.147463;1.019990;1.019928;
294.400000;0.500691;0.147463;1.019990;1.019928;
294.500000;0.500691;0.147463;1.019990;1.019928;
294.600000;0.500691;0.147463;1.019990;1.019928;
294.700000;0.500691;0.147463;1.019990;1.019928;
294.800000;0.500691;0.147463;1.019990;1.019928;
294.900000;0.500691;0.147463;1.019990;1.019928;
295.000000;0.500691;0.147463;1.019990;1.019928;
295.100000;0.500691;0.147463;1.019990;1.019928;
295.200000;0.500691;0.147463;1.019990;1.019928;
295.300000;0.500691;0.147463;1.019990;1.019928;
295.400000;0.500691;0.147463;1.019990;1.019928;
295.500000;0.500691;0.147463;1.019990;1.019928;
295.600000;0.500691;0.147463;1.019990;1.019928;
295.700000;0.500691;0.147463;1.019990;1.019928;
295.800000;0.500691;0.147463;1.019990;1.019928;
295.900000;0.500691;0.147463;1.019990;1.019928;
296.000000;0.500691;0.147463;1.019990;1.019928;
296.100000;0.500691;0.147463;1.019990;1.019928;
296.200000;0.500691;0.147463;1.019990;1.019928;
296.300000;0.500691;0.147463;1.019990;1.019928;
296.400000;0.500691;0.147463;1.019990;1.019928;
296.500000;0.500691;0.147463;1.019990;1.019928;
296.600000;0.500691;0.147463;1.019990;1.019928;
296.700000;0.500691;0.147463;1.019990;1.019928;
296.800000;0.500691;0.147463;1.019990;1.019928;
296.900000;0.500691;0.147463;1.019990;1.019928;
297.000000;0.500691;0.147463;1.019990;1.019928;
297.100000;0.500691;0.147463;1.019990;1.019928;
297.200000;0.500691;0.147463;1.019990;1.019928;
297.300000;0.500691;0.147463;1.019990;1.019928;
297.400000;0.500691;0.147463;1.019990;1.019928;
297.500000;0.500691;0.147463;1.019990;1.019928;
297.600000;0.500691;0.147463;1.019990;1.019928;
297.700000;0.500691;0.147463;1.019990;1.019928;
297.800000;0.500691;0.147463;1.019990;1.019928;
297.900000;0.500691;0.147463;1.019990;1.019928;
298.000000;0.500691;0.147463;1.019990;1.019928;
298.100000;0.500691;0.147463;1.019990;1.019928;
298.200000;0.500691;0.147463;1.019990;1.019928;
298.300000;0.500691;0.147463;1.019990;1.019928;
298.400000;0.500691;0.147463;1.019990;1.019928;
298.500000;0.500691;0.147463;1.019990;1.019928;
298.600000;0.500691;0.147463;1.019990;1.019928;
298.700000;0.500691;0.147463;1.019990;1.019928;
298.800000;0.500691;0.147463;1.019990;1.019928;
298.900000;0.500691;0.147463;1.019990;1.019928;
299.000000;0.500691;0.147463;1.019990;1.019928;
299.100000;0.500691;0.147463;1.019990;1.019928;
299.200000;0.500691;0.147463;1.019990;1.019928;
299.300000;0.500691;0.147463;1.019990;1.019928;
299.400000;0.500691;0.147463;1.019990;1.019928;
299.500000;0.500691;0.147463;1.019990;1.019928;
299.600000;0.500691;0.147463;1.019990;1.019928;
299.700000;0.500691;0.147463;1.019990;1.019928;
299.800000;0.500691;0.147463;1.019990;1.019928;
299.900000;0.500691;0.147463;1.019990;1.019928;
300.000000;0.500691;0.147463;1.019990;1.019928;
300.100000;0.500691;0.147463;1.019990;1.019928;
300.200000;0.500691;0.147463;1.019990;1.019928;
300.300000;0.500691;0.147463;1.019990;1.019928;
300.400000;0.500691;0.147463;1.019990;1.019928;
300.500000;0.500691;0.147463;1.019990;1.019928;
300.600000;0.500691;0.147463;1.019990;1.019928;
300.700000;0.500691;0.147463;1.019990;1.019928;
300.800000;0.500691;0.147463;1.019990;1.019928;
300.900000;0.500691;0.147463;1.019990;1.019928;
301.000000;0.500691;0.147463;1.019990;1.019928;
301.100000;0.500691;0.147463;1.019990;1.019928;
301.200000;0.500691;0.147463;1.019990;1.019928;
301.300000;0.500691;0.147463;1.019990;1.019928;
301.400000;0.500691;0.147463;1.019990;1.019928;
301.500000;0.500691;0.147463;1.019990;1.019928;
301.600000;0.500691;0.147463;1.019990;1.019928;
301.700000;0.500691;0.147463;1.019990;1.019928;
301.800000;0.500691;0.147463;1.019990;1.019928;
301.900000;0.500691;0.147463;1.019990;1.019928;
302.000000;0.500691;0.147463;1.019990;1.019928;
302.100000;0.500691;0.147463;1.019990;1.019928;
302.200000;0.500691;0.147463;1.019990;1.019928;
302.300000;0.500691;0.147463;1.019990;1.019928;
302.400000;0.500691;0.147463;1.019990;1.019928;
302.500000;0.500691;0.147463;1.019990;1.019928;
302.600000;0.500691;0.147463;1.019990;1.019928;
302.700000;0.500691;0.147463;1.019990;1.019928;
302.800000;0.500691;0.147463;1.019990;1.019928;
302.900000;0.500691;0.147463;1.019990;1.019928;
303.000000;0.500691;0.147463;1.019990;1.019928;
303.100000;0.500691;0.147463;1.019990;1.019928;
303.200000;0.500691;0.147463;1.019990;1.019928;
303.300000;0.500691;0.147463;1.019990;1.019928;
303.400000;0.500691;0.147463;1.019990;1.019928;
303.500000;0.500691;0.147463;1.019990;1.019928;
303.600000;0.500691;0.147463;1.019990;1.019928;
303.700000;0.500691;0.147463;1.019990;1.019928;
303.800000;0.500691;0.147463;1.019990;1.019928;
303.900000;0.500691;0.147463;1.019990;1.019928;
304.000000;0.500691;0.147463;1.019990;1.019928;
304.100000;0.500691;0.147463;1.019990;1.019928;
304.200000;0.500691;0.147463;1.019990;1.019928;
304.300000;0.500691;0.147463;1.019990;1.019928;
304.400000;0.500691;0.147463;1.019990;1.019928;
