time;NETWORK__KANA___1_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____1_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____9_SM_generator_UStatorPu;GEN___12_SM_generator_UStatorPu;NETWORK__BEAV___6-BUS____7-1_AC_P2_value;NETWORK__BUS____7-CLIN___8-1_AC_P1_value;
1.11377;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.666;0.012848;40.0071;-0.00555595;450;-0.015248;310.001;128.856;-0.740454;-0.949708;0.88886;62.0685;2.30624;128.682;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178426;-0.779303;
1.11479;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.666;0.012827;40.007;-0.00548698;450;-0.0151471;310.001;128.856;-0.740446;-0.949701;0.888848;62.0685;2.30622;128.682;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178426;-0.779303;
1.11684;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.666;0.0127846;40.0069;-0.00534915;449.999;-0.0149449;310.001;128.856;-0.740431;-0.949689;0.888824;62.0685;2.30618;128.681;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178425;-0.779302;
1.12094;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.666;0.0126979;40.0066;-0.00507402;449.999;-0.0145392;310.001;128.856;-0.7404;-0.949663;0.888776;62.0686;2.30611;128.681;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178424;-0.779301;
1.12913;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.667;0.0125177;40.006;-0.00452676;449.998;-0.0137234;310.001;128.856;-0.740339;-0.949612;0.88868;62.0687;2.30595;128.681;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178422;-0.779299;
1.14551;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.667;0.0121323;40.0048;-0.00345022;449.996;-0.0120827;310.001;128.856;-0.740219;-0.949514;0.888486;62.069;2.30565;128.681;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982337;1.18193;0.178419;-0.779295;
1.17828;1.03999;1.00999;0.984971;0.97998;1.00497;0.979984;1.01501;478.669;0.0112753;40.0025;-0.00141249;449.991;-0.00882652;310.002;128.856;-0.739988;-0.949333;0.888106;62.0695;2.30505;128.681;1;1;1;1;1;1;1;1.25159;1.00926;0.984845;0.980887;1.1569;0.982336;1.18193;0.178413;-0.779288;
1.24382;1.03999;1.00999;0.98497;0.979981;1.00497;0.979984;1.01501;478.671;0.00932677;39.9985;0.00194982;449.985;-0.0028098;310.003;128.855;-0.739577;-0.949068;0.887432;62.0704;2.30397;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982336;1.18193;0.178404;-0.779278;
1.33626;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643668;39.9948;0.0047436;449.98;0.00365225;310.003;128.854;-0.739147;-0.948947;0.886798;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33626;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643664;39.9948;0.00474362;449.98;0.00365231;310.003;128.854;-0.739147;-0.948947;0.886798;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33626;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643661;39.9948;0.00474364;449.98;0.00365237;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33626;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643654;39.9948;0.00474368;449.98;0.0036525;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.0064364;39.9948;0.00474376;449.98;0.00365275;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643613;39.9948;0.00474392;449.98;0.00365325;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33629;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643558;39.9948;0.00474423;449.98;0.00365424;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33632;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643447;39.9948;0.00474487;449.98;0.00365624;310.003;128.854;-0.739147;-0.948947;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33639;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00643227;39.9948;0.00474613;449.98;0.00366022;310.003;128.854;-0.739147;-0.948948;0.886797;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33651;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00642787;39.9948;0.00474866;449.98;0.00366819;310.003;128.854;-0.739146;-0.948948;0.886796;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33677;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00641906;39.9948;0.0047537;449.98;0.00368409;310.003;128.854;-0.739145;-0.948948;0.886795;62.0713;2.3029;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33728;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00640145;39.9948;0.00476372;449.98;0.00371584;310.003;128.854;-0.739143;-0.948948;0.886792;62.0713;2.30289;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.33831;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00636624;39.9947;0.00478347;449.98;0.00377901;310.003;128.854;-0.739139;-0.948948;0.886786;62.0713;2.30288;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.34035;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00629585;39.9947;0.00482191;449.98;0.00390412;310.003;128.854;-0.739132;-0.948948;0.886775;62.0713;2.30286;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.34445;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00615527;39.9945;0.00489449;449.98;0.00414935;310.003;128.854;-0.739116;-0.94895;0.886754;62.0713;2.30282;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178399;-0.779273;
1.35264;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00587502;39.9943;0.0050226;449.98;0.00461972;310.003;128.854;-0.739087;-0.948955;0.886715;62.0714;2.30275;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.1784;-0.779273;
1.36903;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.00531921;39.9939;0.00521182;449.98;0.00547939;310.003;128.854;-0.739033;-0.948974;0.886649;62.0715;2.30263;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.1784;-0.779274;
1.40179;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.672;0.004234;39.9934;0.00533715;449.98;0.00687534;310.004;128.854;-0.738947;-0.949043;0.886564;62.0716;2.30244;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178402;-0.779276;
1.46733;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.67;0.00221411;39.9933;0.00475392;449.983;0.00846518;310.004;128.854;-0.738851;-0.949287;0.886559;62.0715;2.30233;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984844;0.980886;1.1569;0.982335;1.18193;0.178409;-0.779285;
1.54627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000122361;39.9944;0.00333279;449.988;0.00888818;310.004;128.854;-0.738837;-0.94967;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000122336;39.9944;0.00333276;449.988;0.00888817;310.004;128.854;-0.738837;-0.94967;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000122311;39.9944;0.00333273;449.988;0.00888816;310.004;128.854;-0.738837;-0.94967;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54627;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000122262;39.9944;0.00333267;449.988;0.00888813;310.004;128.854;-0.738837;-0.94967;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54628;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000122163;39.9944;0.00333255;449.988;0.00888809;310.004;128.854;-0.738837;-0.94967;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54629;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000121965;39.9944;0.00333232;449.988;0.00888801;310.004;128.854;-0.738837;-0.949671;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.5463;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000121569;39.9944;0.00333185;449.988;0.00888785;310.004;128.854;-0.738837;-0.949671;0.886716;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.54633;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000120776;39.9944;0.00333091;449.988;0.00888752;310.004;128.854;-0.738837;-0.949671;0.886717;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779297;
1.5464;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000119192;39.9944;0.00332904;449.988;0.00888687;310.004;128.854;-0.738837;-0.949671;0.886717;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779298;
1.54653;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000116025;39.9944;0.0033253;449.988;0.00888556;310.004;128.854;-0.738837;-0.949672;0.886717;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779298;
1.54678;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;0.000109693;39.9944;0.00331781;449.988;0.00888292;310.004;128.854;-0.738837;-0.949674;0.886718;62.0709;2.30247;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779298;
1.54729;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;9.7045e-05;39.9944;0.0033028;449.988;0.00887759;310.004;128.854;-0.738838;-0.949677;0.886721;62.0709;2.30248;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.17842;-0.779298;
1.54832;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;7.18047e-05;39.9944;0.00327272;449.988;0.00886674;310.004;128.854;-0.738839;-0.949683;0.886725;62.0709;2.30248;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.178421;-0.779298;
1.55037;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;2.15513e-05;39.9945;0.00321226;449.988;0.00884423;310.004;128.854;-0.738841;-0.949696;0.886734;62.0709;2.30249;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.178421;-0.779298;
1.55446;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.667;-7.80457e-05;39.9946;0.00309026;449.989;0.00879608;310.004;128.854;-0.738844;-0.949722;0.886751;62.0709;2.30251;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.178422;-0.779299;
1.56265;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.666;-0.000273591;39.9948;0.00284242;449.99;0.00868779;310.004;128.854;-0.738853;-0.949774;0.886788;62.0708;2.30256;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.178423;-0.779301;
1.57904;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.665;-0.00065005;39.9953;0.00233561;449.991;0.00842754;310.003;128.854;-0.738873;-0.949881;0.886864;62.0706;2.30266;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982335;1.18193;0.178426;-0.779305;
1.61181;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.664;-0.00134465;39.9963;0.00130991;449.994;0.00776711;310.003;128.855;-0.738923;-0.950094;0.887026;62.0701;2.30289;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982336;1.18193;0.178432;-0.779312;
1.67734;1.03999;1.00999;0.98497;0.979981;1.00497;0.979986;1.01501;478.66;-0.0025077;39.9985;-0.000567857;450;0.00614528;310.003;128.855;-0.739054;-0.950497;0.887339;62.0692;2.30338;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178443;-0.779325;
1.80841;1.03999;1.00999;0.984971;0.979981;1.00497;0.979985;1.01501;478.655;-0.00401738;40.0021;-0.00265159;450.01;0.00314126;310.002;128.856;-0.739345;-0.951076;0.887736;62.0674;2.30423;128.679;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.15691;0.982337;1.18193;0.178457;-0.779343;
2.07056;1.03999;1.00999;0.984971;0.979981;1.00497;0.979985;1.01501;478.652;-0.00445249;40.0041;-0.00114604;450.014;0.000793448;310;128.857;-0.739748;-0.951294;0.887644;62.0656;2.30484;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982337;1.18193;0.178455;-0.779345;
2.59485;1.03999;1.00999;0.984971;0.979981;1.00497;0.979985;1.01501;478.658;-0.000716519;40.0016;0.00292194;450.004;0.000511365;309.999;128.857;-0.739946;-0.95061;0.887251;62.0666;2.30459;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980886;1.1569;0.982336;1.18193;0.178431;-0.779317;
3.64342;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.664;0.00345216;39.9999;0.00159952;449.995;-0.000267639;310.001;128.856;-0.739774;-0.950067;0.887608;62.0687;2.30438;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178422;-0.779302;
5.74057;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.661;0.00120181;40.0006;0.000385255;450;0.000651841;310.001;128.856;-0.739627;-0.950351;0.887651;62.0681;2.30436;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178432;-0.779314;
9.93488;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.661;0.000826894;40.0006;0.000564771;450;0.000846919;310.001;128.856;-0.739635;-0.950387;0.887609;62.0679;2.30435;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178433;-0.779315;
18.3235;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.661;0.000836508;40.0006;0.000568686;450;0.000838017;310.001;128.856;-0.739637;-0.950387;0.88761;62.0679;2.30435;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178433;-0.779315;
20;1.03999;1.00999;0.98497;0.979981;1.00497;0.979985;1.01501;478.661;0.000836657;40.0006;0.000568622;450;0.00083787;310.001;128.856;-0.739637;-0.950387;0.88761;62.0679;2.30435;128.68;1;1;1;1;1;1;1;1.25159;1.00926;0.984843;0.980887;1.1569;0.982336;1.18193;0.178433;-0.779315;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.679358;43.8037;26.1397;427.511;-6.74098;308.881;128.764;-0.750944;-0.493887;7.58562;57.3063;0.937607;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.274259;-0.873869;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.679361;43.8037;26.1396;427.511;-6.74098;308.881;128.764;-0.750943;-0.493885;7.58562;57.3064;0.937598;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.274259;-0.87387;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.679364;43.8037;26.1396;427.511;-6.74097;308.881;128.764;-0.750943;-0.493884;7.58561;57.3064;0.937589;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.27426;-0.87387;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.67937;43.8037;26.1394;427.511;-6.74097;308.881;128.764;-0.750942;-0.49388;7.58559;57.3065;0.937571;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.27426;-0.873871;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.679382;43.8037;26.1392;427.511;-6.74096;308.881;128.764;-0.75094;-0.493874;7.58557;57.3066;0.937534;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.274262;-0.873872;
20;1.04001;1.00999;0.984806;0.977401;1.00741;0.98038;1.01506;478.971;0.679405;43.8038;26.1386;427.512;-6.74095;308.881;128.764;-0.750936;-0.493861;7.58551;57.3068;0.937461;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985525;1.14578;0.98136;1.18159;0.274265;-0.873875;
20;1.04001;1.00999;0.984806;0.9774;1.00741;0.98038;1.01506;478.971;0.679452;43.804;26.1376;427.513;-6.74091;308.881;128.764;-0.750929;-0.493835;7.5854;57.3073;0.937314;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985524;1.14578;0.98136;1.18159;0.274271;-0.87388;
20.0001;1.04001;1.00999;0.984806;0.9774;1.00741;0.98038;1.01506;478.971;0.679546;43.8044;26.1355;427.514;-6.74085;308.881;128.764;-0.750914;-0.493783;7.58517;57.3083;0.937021;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985523;1.14578;0.98136;1.18159;0.274282;-0.873891;
20.0001;1.04001;1.00999;0.984806;0.977399;1.00741;0.980381;1.01506;478.972;0.679734;43.8051;26.1312;427.518;-6.74072;308.881;128.764;-0.750885;-0.49368;7.58472;57.3103;0.936435;128.586;1;1;1;1;1;1;1;1.25163;1.00925;0.985309;0.985522;1.14579;0.98136;1.18159;0.274306;-0.873914;
20.0003;1.04001;1.00999;0.984806;0.977397;1.00742;0.980381;1.01506;478.972;0.680109;43.8065;26.1227;427.525;-6.74047;308.881;128.764;-0.750825;-0.493473;7.58382;57.3142;0.935264;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985519;1.1458;0.981359;1.18159;0.274353;-0.873958;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.680277;43.8072;26.1189;427.529;-6.74035;308.88;128.764;-0.750799;-0.493381;7.58341;57.316;0.93474;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274374;-0.873978;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.68028;43.8072;26.1189;427.529;-6.74035;308.88;128.764;-0.750798;-0.493379;7.58341;57.316;0.934731;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274374;-0.873978;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.680283;43.8072;26.1188;427.529;-6.74035;308.88;128.764;-0.750798;-0.493377;7.5834;57.3161;0.934722;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274374;-0.873978;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.680289;43.8072;26.1187;427.529;-6.74034;308.88;128.764;-0.750797;-0.493374;7.58339;57.3161;0.934704;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274375;-0.873979;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.680301;43.8073;26.1184;427.529;-6.74034;308.88;128.764;-0.750795;-0.493368;7.58336;57.3162;0.934667;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274377;-0.873981;
20.0003;1.04001;1.00999;0.984806;0.977396;1.00742;0.980382;1.01506;478.972;0.680324;43.8074;26.1179;427.53;-6.74032;308.88;128.764;-0.750791;-0.493355;7.5833;57.3165;0.934594;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.27438;-0.873983;
20.0003;1.04001;1.00999;0.984805;0.977396;1.00742;0.980382;1.01506;478.972;0.680371;43.8075;26.1168;427.53;-6.74029;308.88;128.764;-0.750784;-0.493329;7.58319;57.317;0.934448;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985517;1.1458;0.981359;1.18159;0.274385;-0.873989;
20.0004;1.04001;1.00999;0.984805;0.977395;1.00742;0.980382;1.01506;478.972;0.680465;43.8079;26.1147;427.532;-6.74023;308.88;128.764;-0.750769;-0.493277;7.58297;57.318;0.934156;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985516;1.1458;0.981359;1.18159;0.274397;-0.874;
20.0004;1.04001;1.00999;0.984805;0.977394;1.00742;0.980382;1.01506;478.972;0.680652;43.8086;26.1104;427.536;-6.7401;308.88;128.764;-0.75074;-0.493174;7.58252;57.3199;0.933573;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985514;1.14581;0.981359;1.18159;0.274421;-0.874022;
20.0006;1.04001;1.00999;0.984805;0.977392;1.00742;0.980383;1.01506;478.972;0.681028;43.81;26.102;427.543;-6.73986;308.88;128.764;-0.75068;-0.492967;7.58162;57.3239;0.932408;128.585;1;1;1;0.999999;1;1;1;1.25163;1.00925;0.985309;0.985511;1.14581;0.981358;1.18159;0.274468;-0.874066;
20.0008;1.04001;1.00999;0.984805;0.977388;1.00742;0.980385;1.01506;478.973;0.681779;43.8129;26.085;427.558;-6.73937;308.879;128.763;-0.750562;-0.492553;7.57983;57.3317;0.930084;128.584;1;1;1;0.999998;1;1;1;1.25163;1.00925;0.985309;0.985505;1.14583;0.981357;1.18159;0.274561;-0.874155;
20.0013;1.04001;1.00999;0.984803;0.977381;1.00743;0.980388;1.01506;478.974;0.683281;43.8185;26.0511;427.587;-6.73845;308.878;128.763;-0.750326;-0.491724;7.57629;57.3474;0.925461;128.583;1;1;0.999999;0.999997;1;1;1;1.25163;1.00925;0.985309;0.985493;1.14586;0.981356;1.18159;0.274749;-0.874333;
20.0024;1.04001;1.00999;0.984801;0.977365;1.00745;0.980393;1.01506;478.976;0.686288;43.8297;25.9833;427.646;-6.73676;308.875;128.762;-0.749854;-0.490065;7.56931;57.3786;0.91632;128.58;1;1;0.999999;0.999995;1;1;1;1.25163;1.00925;0.985309;0.985468;1.14592;0.981352;1.18159;0.275125;-0.874689;
