time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_voltageRegulator_EfdPu;GEN____1_SM_generator_theta;GEN____1_SM_generator_thetaInternal_value;_BUS____7-BUS____8-1_AC_side1_Distance_distance_UMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_PMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_QMonitoredPu;_BUS____7-BUS____8-1_AC_side1_Distance_distance_lineState;
6.832676;1.059705;1.044296;1.008983;1.011094;1.014726;1.067118;1.036060;0.000000;1.038394;1.036164;1.047994;1.051279;1.045547;1.023756;1.000210;1.000205;1.000037;1.000043;0.997968;236.187415;-2.343691;42.791845;-5.598418;0.000000;-14.467459;49.068681;30.489377;19.077070;0.000000;1.058737;1.067118;1.048498;1.010814;0.000000;1.438390;1.274961;1.126064;1.522360;5.000000;0.321669;0.307529;0.000000;0.000000;0.000000;4.000000;
6.840868;1.059701;1.044286;1.008962;1.011076;1.014707;1.067114;1.036047;0.000000;1.038385;1.036156;1.047988;1.051275;1.045543;1.023749;1.000207;1.000203;1.000040;1.000067;0.997968;236.302154;-2.379665;42.915788;-5.783989;0.000000;-14.470061;49.073368;30.558521;19.091871;0.000000;1.058733;1.067114;1.048489;1.010798;0.000000;1.438466;1.275146;1.126386;1.522440;5.000000;0.321858;0.307598;0.000000;0.000000;0.000000;4.000000;
6.857252;1.059695;1.044270;1.008926;1.011049;1.014681;1.067118;1.036028;0.000000;1.038371;1.036146;1.047985;1.051276;1.045544;1.023742;1.000201;1.000198;1.000045;1.000116;0.997968;236.505187;-2.414008;43.135649;-6.139918;0.000000;-14.477395;49.077811;30.688156;19.116121;0.000000;1.058727;1.067118;1.048472;1.010769;0.000000;1.438589;1.275470;1.126966;1.522377;5.000000;0.322212;0.307728;0.000000;0.000000;0.000000;4.000000;
6.890020;1.059690;1.044247;1.008867;1.011032;1.014671;1.067164;1.036019;0.000000;1.038364;1.036147;1.048007;1.051320;1.045581;1.023754;1.000188;1.000189;1.000056;1.000212;0.997968;236.803876;-2.336218;43.463618;-6.786635;0.000000;-14.499601;49.067480;30.911849;19.141883;0.000000;1.058721;1.067164;1.048449;1.010724;0.000000;1.438725;1.275940;1.127867;1.521444;5.000000;0.322819;0.307958;0.000000;0.000000;0.000000;4.000000;
6.955556;1.059699;1.044238;1.008807;1.011118;1.014789;1.067369;1.036085;0.000000;1.038407;1.036210;1.048132;1.051516;1.045754;1.023851;1.000161;1.000168;1.000082;1.000369;0.997968;236.991596;-1.699593;43.712159;-7.779717;0.000000;-14.561997;48.981078;31.214651;19.105270;0.000000;1.058725;1.067369;1.048432;1.010683;0.000000;1.438636;1.276272;1.128693;1.517351;5.000000;0.323623;0.308292;0.000000;0.000000;0.000000;4.000000;
7.021092;1.059726;1.044266;1.008819;1.011319;1.015036;1.067646;1.036225;0.000000;1.038493;1.036318;1.048310;1.051786;1.045990;1.023998;1.000135;1.000148;1.000110;1.000454;0.997968;236.692964;-0.623112;43.502654;-8.320634;0.000000;-14.629340;48.828197;31.327934;18.968852;0.000000;1.058746;1.067647;1.048447;1.010701;0.000000;1.438206;1.275973;1.128322;1.511781;5.000000;0.323892;0.308462;0.000000;0.000000;0.000000;4.000000;
7.086628;1.059758;1.044315;1.008893;1.011565;1.015327;1.067900;1.036384;0.000000;1.038584;1.036424;1.048474;1.052035;1.046205;1.024138;1.000112;1.000130;1.000139;1.000451;0.997968;236.022060;0.572940;42.977185;-8.347445;0.000000;-14.675834;48.641534;31.262381;18.771464;0.000000;1.058774;1.067903;1.048480;1.010771;0.000000;1.437649;1.275319;1.126932;1.506678;5.000000;0.323670;0.308487;0.000000;0.000000;0.000000;4.000000;
7.152164;1.059784;1.044368;1.009016;1.011788;1.015582;1.068056;1.036520;0.000000;1.038655;1.036499;1.048578;1.052192;1.046337;1.024232;1.000094;1.000115;1.000167;1.000363;0.997968;235.120078;1.562066;42.289689;-7.824642;0.000000;-14.681357;48.452705;31.035209;18.565164;0.000000;1.058799;1.068061;1.048517;1.010880;0.000000;1.437161;1.274579;1.124738;1.503514;5.000000;0.323031;0.308402;0.000000;0.000000;0.000000;4.000000;
7.217700;1.059795;1.044414;1.009177;1.011940;1.015743;1.068082;1.036605;0.000000;1.038695;1.036531;1.048601;1.052222;1.046360;1.024263;1.000080;1.000104;1.000192;1.000218;0.997968;234.126479;2.093082;41.571392;-6.762426;0.000000;-14.635771;48.286492;30.669846;18.399562;0.000000;1.058812;1.068086;1.048548;1.011019;0.000000;1.436888;1.273963;1.121975;1.503014;5.000000;0.322065;0.308242;0.000000;0.000000;0.000000;4.000000;
7.283236;1.059789;1.044444;1.009359;1.012000;1.015786;1.067980;1.036633;0.000000;1.038709;1.036526;1.048550;1.052129;1.046277;1.024235;1.000072;1.000096;1.000213;1.000056;0.997968;233.153056;2.050078;40.906044;-5.227654;0.000000;-14.540267;48.157359;30.195562;18.309420;0.000000;1.058812;1.067981;1.048566;1.011173;0.000000;1.436892;1.273592;1.118890;1.505100;5.000000;0.320869;0.308044;0.000000;0.000000;0.000000;4.000000;
7.299933;1.059785;1.044448;1.009407;1.012001;1.015780;1.067939;1.036633;0.000000;1.038709;1.036521;1.048529;1.052090;1.046243;1.024221;1.000070;1.000094;1.000217;1.000019;0.997968;232.919184;1.953915;40.749420;-4.780795;0.000000;-14.509734;48.130929;30.062727;18.300325;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436934;1.273541;1.118092;1.505928;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299933;1.059785;1.044448;1.009407;1.012001;1.015780;1.067940;1.036633;0.000000;1.038710;1.036521;1.048530;1.052091;1.046244;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919067;1.954225;40.749355;-4.781047;0.000000;-14.509849;48.130927;30.061998;18.301179;0.000000;1.058810;1.067940;1.048569;1.011212;0.000000;1.436933;1.273541;1.118100;1.505926;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299933;1.059785;1.044448;1.009407;1.012001;1.015780;1.067940;1.036633;0.000000;1.038710;1.036521;1.048530;1.052091;1.046244;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919067;1.954225;40.749355;-4.781047;0.000000;-14.509849;48.130927;30.061998;18.301179;0.000000;1.058810;1.067940;1.048569;1.011212;0.000000;1.436933;1.273541;1.118100;1.505926;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299933;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919329;1.954252;40.749332;-4.780853;0.000000;-14.509787;48.130401;30.062695;18.300974;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505917;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299934;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919334;1.954241;40.749338;-4.780849;0.000000;-14.509786;48.130402;30.062695;18.300973;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505917;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299935;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919320;1.954234;40.749329;-4.780821;0.000000;-14.509784;48.130400;30.062687;18.300973;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505917;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299937;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919300;1.954218;40.749316;-4.780774;0.000000;-14.509781;48.130398;30.062673;18.300972;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505917;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299941;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919234;1.954191;40.749272;-4.780651;0.000000;-14.509772;48.130391;30.062637;18.300970;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505918;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299949;1.059785;1.044449;1.009408;1.012001;1.015780;1.067941;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.919120;1.954133;40.749197;-4.780424;0.000000;-14.509756;48.130379;30.062570;18.300966;0.000000;1.058810;1.067941;1.048569;1.011213;0.000000;1.436931;1.273537;1.118089;1.505918;5.000000;0.320542;0.307992;0.000000;0.000000;0.000000;4.000000;
7.299965;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.918891;1.954018;40.749047;-4.779970;0.000000;-14.509724;48.130355;30.062437;18.300959;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436931;1.273537;1.118088;1.505919;5.000000;0.320542;0.307991;0.000000;0.000000;0.000000;4.000000;
7.299966;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.918886;1.954016;40.749044;-4.779960;0.000000;-14.509724;48.130354;30.062434;18.300959;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436931;1.273537;1.118088;1.505919;5.000000;0.320542;0.307991;0.000000;0.000000;0.000000;4.000000;
7.299966;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.918886;1.954016;40.749044;-4.779960;0.000000;-14.509724;48.130354;30.062434;18.300959;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436931;1.273537;1.118088;1.505919;5.000000;0.320542;0.307991;0.000000;0.000000;0.000000;4.000000;
7.299966;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.918886;1.954016;40.749044;-4.779960;0.000000;-14.509724;48.130354;30.062434;18.300959;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436931;1.273537;1.118088;1.505919;5.000000;0.320542;0.307991;0.000000;0.000000;0.000000;4.000000;
7.299997;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052092;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.918434;1.953787;40.748747;-4.779062;0.000000;-14.509660;48.130306;30.062170;18.300944;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436931;1.273536;1.118086;1.505921;5.000000;0.320541;0.307991;0.000000;0.000000;0.000000;4.000000;
7.300061;1.059785;1.044449;1.009408;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052091;1.046245;1.024222;1.000070;1.000094;1.000217;1.000019;0.997968;232.917519;1.953326;40.748146;-4.777246;0.000000;-14.509533;48.130210;30.061637;18.300915;0.000000;1.058810;1.067940;1.048569;1.011213;0.000000;1.436932;1.273536;1.118083;1.505925;5.000000;0.320540;0.307991;0.000000;0.000000;0.000000;4.000000;
7.300189;1.059785;1.044449;1.009409;1.012001;1.015780;1.067940;1.036634;0.000000;1.038710;1.036522;1.048530;1.052091;1.046244;1.024222;1.000070;1.000094;1.000217;1.000018;0.997968;232.915691;1.952401;40.746946;-4.773613;0.000000;-14.509276;48.130017;30.060571;18.300857;0.000000;1.058810;1.067940;1.048569;1.011214;0.000000;1.436932;1.273536;1.118077;1.505932;5.000000;0.320537;0.307991;0.000000;0.000000;0.000000;4.000000;
7.300445;1.059785;1.044449;1.009409;1.012001;1.015780;1.067939;1.036634;0.000000;1.038710;1.036522;1.048529;1.052090;1.046244;1.024222;1.000070;1.000094;1.000218;1.000018;0.997968;232.912035;1.950544;40.744546;-4.766344;0.000000;-14.508764;48.129631;30.058437;18.300742;0.000000;1.058810;1.067939;1.048569;1.011214;0.000000;1.436933;1.273535;1.118064;1.505947;5.000000;0.320532;0.307990;0.000000;0.000000;0.000000;4.000000;
7.300957;1.059785;1.044449;1.009411;1.012001;1.015780;1.067938;1.036633;0.000000;1.038710;1.036521;1.048529;1.052089;1.046242;1.024221;1.000070;1.000094;1.000218;1.000017;0.997968;232.904730;1.946802;40.739753;-4.751788;0.000000;-14.507737;48.128862;30.054167;18.300517;0.000000;1.058810;1.067938;1.048569;1.011215;0.000000;1.436935;1.273534;1.118039;1.505978;5.000000;0.320521;0.307988;0.000000;0.000000;0.000000;4.000000;
7.301981;1.059785;1.044449;1.009414;1.012001;1.015779;1.067935;1.036633;0.000000;1.038710;1.036521;1.048527;1.052086;1.046240;1.024220;1.000070;1.000094;1.000218;1.000014;0.997968;232.890145;1.939205;40.730188;-4.722614;0.000000;-14.505675;48.127334;30.045615;18.300086;0.000000;1.058810;1.067935;1.048569;1.011218;0.000000;1.436938;1.273531;1.117988;1.506039;5.000000;0.320500;0.307985;0.000000;0.000000;0.000000;4.000000;
7.304029;1.059784;1.044450;1.009420;1.012001;1.015777;1.067928;1.036633;0.000000;1.038710;1.036520;1.048524;1.052080;1.046235;1.024218;1.000070;1.000094;1.000218;1.000009;0.997968;232.861075;1.923561;40.711147;-4.664015;0.000000;-14.501521;48.124312;30.028462;18.299300;0.000000;1.058810;1.067928;1.048570;1.011223;0.000000;1.436945;1.273527;1.117886;1.506162;5.000000;0.320458;0.307978;0.000000;0.000000;0.000000;4.000000;
7.308125;1.059783;1.044451;1.009432;1.011999;1.015774;1.067916;1.036631;0.000000;1.038709;1.036517;1.048517;1.052068;1.046224;1.024213;1.000070;1.000094;1.000219;0.999999;0.997968;232.803340;1.890507;40.673419;-4.545833;0.000000;-14.493093;48.118411;29.993969;18.298036;0.000000;1.058809;1.067916;1.048570;1.011233;0.000000;1.436960;1.273518;1.117683;1.506415;5.000000;0.320374;0.307964;0.000000;0.000000;0.000000;4.000000;
7.316317;1.059780;1.044452;1.009457;1.011996;1.015765;1.067889;1.036628;0.000000;1.038708;1.036513;1.048503;1.052043;1.046203;1.024204;1.000069;1.000093;1.000221;0.999980;0.997968;232.689504;1.817563;40.599327;-4.305734;0.000000;-14.475790;48.107164;29.924268;18.296722;0.000000;1.058807;1.067889;1.048571;1.011254;0.000000;1.436994;1.273505;1.117276;1.506942;5.000000;0.320204;0.307937;0.000000;0.000000;0.000000;4.000000;
7.332701;1.059773;1.044455;1.009506;1.011984;1.015742;1.067833;1.036620;0.000000;1.038705;1.036503;1.048472;1.051990;1.046157;1.024183;1.000069;1.000092;1.000225;0.999945;0.997968;232.468436;1.646408;40.456204;-3.812190;0.000000;-14.439602;48.086779;29.782320;18.298839;0.000000;1.058803;1.067833;1.048571;1.011294;0.000000;1.437074;1.273492;1.116467;1.508067;5.000000;0.319859;0.307882;0.000000;0.000000;0.000000;4.000000;
7.365469;1.059758;1.044456;1.009603;1.011947;1.015680;1.067712;1.036598;0.000000;1.038699;1.036481;1.048408;1.051874;1.046058;1.024138;1.000068;1.000090;1.000231;0.999887;0.997968;232.052133;1.222214;40.186118;-2.785255;0.000000;-14.362671;48.053370;29.490755;18.320425;0.000000;1.058793;1.067712;1.048570;1.011373;0.000000;1.437274;1.273519;1.114879;1.510489;5.000000;0.319161;0.307774;0.000000;0.000000;0.000000;4.000000;
7.431005;1.059722;1.044452;1.009787;1.011848;1.015526;1.067477;1.036547;0.000000;1.038694;1.036448;1.048288;1.051649;1.045870;1.024057;1.000070;1.000088;1.000237;0.999834;0.997968;231.307031;0.216719;39.673770;-0.683296;0.000000;-14.204529;48.006007;28.897214;18.412789;0.000000;1.058769;1.067477;1.048561;1.011521;0.000000;1.437754;1.273696;1.111922;1.515189;5.000000;0.317762;0.307561;0.000000;0.000000;0.000000;4.000000;
7.496541;1.059688;1.044443;1.009949;1.011749;1.015376;1.067294;1.036508;0.000000;1.038707;1.036439;1.048207;1.051473;1.045728;1.024005;1.000075;1.000089;1.000236;0.999862;0.997968;230.652347;-0.784710;39.156203;1.344044;0.000000;-14.056679;47.971985;28.315571;18.539385;0.000000;1.058745;1.067295;1.048549;1.011648;0.000000;1.438237;1.273939;1.109380;1.518825;5.000000;0.316402;0.307347;0.000000;0.000000;0.000000;4.000000;
7.552255;1.059669;1.044440;1.010052;1.011717;1.015319;1.067256;1.036520;0.000000;1.038752;1.036475;1.048214;1.051436;1.045708;1.024023;1.000082;1.000092;1.000227;0.999954;0.997968;230.159761;-1.316658;38.665695;2.759778;0.000000;-13.967187;47.936548;27.877034;18.634092;0.000000;1.058732;1.067256;1.048543;1.011725;0.000000;1.438495;1.274063;1.107848;1.519600;5.000000;0.315367;0.307158;0.000000;0.000000;0.000000;4.000000;
7.586998;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038788;1.036510;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870557;-1.436299;38.344058;3.440139;0.000000;-13.930705;47.907988;27.646207;18.666522;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107207;1.519114;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.586998;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038788;1.036510;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870557;-1.436299;38.344058;3.440139;0.000000;-13.930705;47.907988;27.646207;18.666522;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107207;1.519114;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.586998;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038788;1.036510;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870557;-1.436299;38.344058;3.440139;0.000000;-13.930705;47.907988;27.646207;18.666522;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107207;1.519114;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587041;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038788;1.036510;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870199;-1.436447;38.343660;3.440982;0.000000;-13.930659;47.907953;27.645921;18.666562;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107206;1.519113;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587041;1.059662;1.044440;1.010097;1.011727;1.015323;1.067280;1.036545;0.000000;1.038788;1.036510;1.048245;1.051459;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.869764;-1.436382;38.343730;3.440788;0.000000;-13.930908;47.908403;27.645257;18.666927;0.000000;1.058729;1.067280;1.048542;1.011757;0.000000;1.438563;1.274083;1.107217;1.519124;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587042;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870250;-1.436411;38.343631;3.441018;0.000000;-13.930656;47.907845;27.645987;18.666612;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438560;1.274076;1.107205;1.519113;5.000000;0.314805;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587043;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870242;-1.436417;38.343622;3.441040;0.000000;-13.930654;47.907844;27.645980;18.666613;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438560;1.274076;1.107204;1.519113;5.000000;0.314804;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587045;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870195;-1.436427;38.343609;3.441070;0.000000;-13.930667;47.907877;27.645920;18.666635;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107205;1.519113;5.000000;0.314804;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587049;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870191;-1.436452;38.343567;3.441170;0.000000;-13.930647;47.907840;27.645937;18.666620;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438560;1.274076;1.107204;1.519112;5.000000;0.314804;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587057;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.870123;-1.436498;38.343494;3.441344;0.000000;-13.930637;47.907834;27.645880;18.666630;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274076;1.107204;1.519112;5.000000;0.314804;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587073;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000095;1.000220;1.000019;0.997968;229.869986;-1.436589;38.343349;3.441693;0.000000;-13.930616;47.907822;27.645767;18.666650;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274076;1.107204;1.519112;5.000000;0.314804;0.307037;0.000000;0.000000;0.000000;4.000000;
7.587105;1.059663;1.044441;1.010098;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000096;1.000220;1.000019;0.997968;229.869714;-1.436773;38.343058;3.442390;0.000000;-13.930576;47.907798;27.645540;18.666689;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274076;1.107203;1.519112;5.000000;0.314803;0.307036;0.000000;0.000000;0.000000;4.000000;
7.587169;1.059663;1.044441;1.010099;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024055;1.000088;1.000096;1.000220;1.000019;0.997968;229.869169;-1.437139;38.342477;3.443783;0.000000;-13.930495;47.907751;27.645087;18.666767;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274076;1.107202;1.519112;5.000000;0.314802;0.307036;0.000000;0.000000;0.000000;4.000000;
7.587297;1.059663;1.044441;1.010099;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048245;1.051460;1.045735;1.024056;1.000088;1.000096;1.000220;1.000020;0.997968;229.868079;-1.437870;38.341313;3.446569;0.000000;-13.930333;47.907656;27.644181;18.666923;0.000000;1.058729;1.067281;1.048542;1.011757;0.000000;1.438561;1.274077;1.107199;1.519112;5.000000;0.314800;0.307036;0.000000;0.000000;0.000000;4.000000;
7.587553;1.059663;1.044441;1.010099;1.011728;1.015324;1.067281;1.036546;0.000000;1.038789;1.036511;1.048246;1.051460;1.045735;1.024056;1.000088;1.000096;1.000220;1.000020;0.997968;229.865899;-1.439328;38.338986;3.452135;0.000000;-13.930009;47.907467;27.642369;18.667235;0.000000;1.058729;1.067281;1.048542;1.011758;0.000000;1.438562;1.274077;1.107193;1.519111;5.000000;0.314796;0.307035;0.000000;0.000000;0.000000;4.000000;
7.588065;1.059663;1.044441;1.010100;1.011728;1.015324;1.067281;1.036546;0.000000;1.038790;1.036511;1.048246;1.051460;1.045736;1.024056;1.000088;1.000096;1.000220;1.000021;0.997968;229.861542;-1.442222;38.334328;3.463247;0.000000;-13.929364;47.907086;27.638749;18.667857;0.000000;1.058729;1.067281;1.048542;1.011758;0.000000;1.438563;1.274077;1.107182;1.519109;5.000000;0.314787;0.307033;0.000000;0.000000;0.000000;4.000000;
7.589089;1.059662;1.044441;1.010101;1.011728;1.015324;1.067281;1.036547;0.000000;1.038791;1.036512;1.048247;1.051460;1.045736;1.024057;1.000088;1.000096;1.000220;1.000023;0.997968;229.852834;-1.447927;38.325006;3.485395;0.000000;-13.928082;47.906323;27.631526;18.669090;0.000000;1.058728;1.067281;1.048542;1.011759;0.000000;1.438566;1.274079;1.107160;1.519104;5.000000;0.314770;0.307030;0.000000;0.000000;0.000000;4.000000;
7.591137;1.059662;1.044442;1.010104;1.011728;1.015323;1.067282;1.036548;0.000000;1.038792;1.036514;1.048248;1.051461;1.045737;1.024058;1.000089;1.000096;1.000219;1.000026;0.997968;229.835445;-1.458996;38.306326;3.529375;0.000000;-13.925550;47.904785;27.617142;18.671519;0.000000;1.058728;1.067282;1.048542;1.011762;0.000000;1.438572;1.274081;1.107117;1.519094;5.000000;0.314735;0.307022;0.000000;0.000000;0.000000;4.000000;
7.595233;1.059661;1.044442;1.010110;1.011728;1.015323;1.067283;1.036551;0.000000;1.038796;1.036518;1.048251;1.051462;1.045739;1.024061;1.000089;1.000096;1.000219;1.000034;0.997968;229.800779;-1.479766;38.268835;3.616068;0.000000;-13.920614;47.901661;27.588632;18.676220;0.000000;1.058728;1.067283;1.048542;1.011766;0.000000;1.438583;1.274085;1.107031;1.519066;5.000000;0.314666;0.307008;0.000000;0.000000;0.000000;4.000000;
