time;WTG4A_WTG4A_injector_PInjPu;WTG4A_WTG4A_injector_QInjPu;WTG4A_WTG4A_injector_terminal_V_re;WTG4A_WTG4A_injector_terminal_i_re;WTG4A_WTG4A_injector_terminal_V_im;WTG4A_WTG4A_injector_terminal_i_im;WTG4A_WTG4A_pll_omegaPLLPu;WTG4A_WTG4A_wecc_wtgt_PePu;
6.000003;0.700394;0.403221;1.047216;-0.700397;0.105070;0.314768;1.000024;0.700394;
6.000007;0.700390;0.403229;1.047216;-0.700397;0.105082;0.314768;1.000060;0.700390;
6.000015;0.700382;0.403247;1.047216;-0.700397;0.105107;0.314768;1.000134;0.700382;
6.000031;0.700367;0.403281;1.047216;-0.700397;0.105158;0.314767;1.000281;0.700367;
6.000063;0.700336;0.403349;1.047215;-0.700398;0.105258;0.314764;1.000569;0.700336;
6.000127;0.700277;0.403477;1.047213;-0.700403;0.105460;0.314752;1.001119;0.700277;
6.000255;0.700170;0.403712;1.047206;-0.700422;0.105865;0.314705;1.002127;0.700170;
6.000511;0.699988;0.404102;1.047179;-0.700494;0.106680;0.314533;1.003832;0.699988;
6.000539;0.699970;0.404140;1.047176;-0.700504;0.106772;0.314509;1.004000;0.699970;
6.000540;0.699969;0.404141;1.047175;-0.700504;0.106775;0.314508;1.004006;0.699969;
6.000541;0.699969;0.404142;1.047175;-0.700505;0.106778;0.314507;1.004011;0.699969;
6.000543;0.699967;0.404145;1.047175;-0.700505;0.106785;0.314505;1.004023;0.699967;
6.000547;0.699965;0.404150;1.047174;-0.700507;0.106797;0.314501;1.004045;0.699965;
6.000555;0.699960;0.404160;1.047173;-0.700510;0.106823;0.314494;1.004090;0.699960;
6.000571;0.699951;0.404180;1.047171;-0.700516;0.106874;0.314479;1.004178;0.699951;
6.000575;0.699948;0.404185;1.047170;-0.700518;0.106887;0.314475;1.004200;0.699948;
6.000576;0.699948;0.404186;1.047170;-0.700518;0.106890;0.314474;1.004205;0.699948;
6.000577;0.699947;0.404187;1.047170;-0.700519;0.106893;0.314473;1.004211;0.699947;
6.000579;0.699946;0.404190;1.047170;-0.700520;0.106900;0.314471;1.004222;0.699946;
6.000583;0.699944;0.404195;1.047169;-0.700521;0.106913;0.314467;1.004244;0.699944;
6.000591;0.699939;0.404204;1.047168;-0.700525;0.106938;0.314459;1.004287;0.699939;
6.000607;0.699930;0.404223;1.047165;-0.700531;0.106989;0.314443;1.004372;0.699930;
6.000639;0.699912;0.404261;1.047160;-0.700545;0.107092;0.314410;1.004540;0.699912;
6.000703;0.699877;0.404332;1.047149;-0.700574;0.107297;0.314341;1.004860;0.699877;
6.000831;0.699814;0.404461;1.047126;-0.700637;0.107709;0.314189;1.005447;0.699814;
6.001087;0.699707;0.404673;1.047071;-0.700783;0.108535;0.313841;1.006439;0.699707;
6.001599;0.699549;0.404964;1.046939;-0.701131;0.110196;0.313010;1.007877;0.699549;
6.002111;0.699449;0.405120;1.046785;-0.701534;0.111865;0.312044;1.008769;0.699449;
6.002623;0.699386;0.405191;1.046615;-0.701973;0.113539;0.310992;1.009308;0.699387;
6.003135;0.699347;0.405209;1.046435;-0.702433;0.115217;0.309887;1.009627;0.699347;
6.003647;0.699321;0.405197;1.046248;-0.702905;0.116896;0.308751;1.009814;0.699322;
6.004159;0.699304;0.405167;1.046055;-0.703384;0.118576;0.307597;1.009922;0.699304;
6.005183;0.699280;0.405091;1.045658;-0.704344;0.121937;0.305268;1.010037;0.699280;
6.006207;0.699267;0.405003;1.045249;-0.705308;0.125298;0.302922;1.010050;0.699266;
6.008255;0.699237;0.404851;1.044401;-0.707209;0.132015;0.298246;1.010057;0.699237;
6.012351;0.699160;0.404631;1.042589;-0.710904;0.145431;0.288939;1.010056;0.699160;
6.016447;0.699056;0.404474;1.040613;-0.714453;0.158818;0.279649;1.010051;0.699056;
6.020543;0.698923;0.404362;1.038473;-0.717854;0.172174;0.270365;1.010045;0.698924;
6.028735;0.698586;0.404206;1.033692;-0.724231;0.198789;0.251754;1.010038;0.698586;
6.036927;0.698124;0.404129;1.028245;-0.730013;0.225254;0.233106;1.010025;0.698124;
6.045119;0.697530;0.404097;1.022133;-0.735194;0.251554;0.214411;1.010014;0.697530;
6.061503;0.695970;0.404072;1.007922;-0.743774;0.303586;0.176871;1.009995;0.695970;
6.077887;0.693961;0.404074;0.991097;-0.750032;0.354762;0.139230;1.009978;0.693970;
6.094271;0.691567;0.404080;0.971703;-0.754047;0.404960;0.101596;1.009964;0.691590;
6.110655;0.688857;0.404084;0.949793;-0.755903;0.454062;0.064075;1.009952;0.688891;
6.127039;0.685899;0.404090;0.925424;-0.755691;0.501950;0.026767;1.009943;0.685943;
6.143423;0.682748;0.404096;0.898660;-0.753491;0.548511;-0.010239;1.009935;0.682800;
6.159807;0.679453;0.404105;0.869569;-0.749377;0.593632;-0.046861;1.009929;0.679512;
6.176191;0.676054;0.404117;0.838225;-0.743419;0.637201;-0.083022;1.009924;0.676120;
6.192575;0.672588;0.404130;0.804708;-0.735683;0.679111;-0.118652;1.009921;0.672660;
6.208959;0.669083;0.404146;0.769101;-0.726229;0.719257;-0.153685;1.009918;0.669161;
6.225343;0.665565;0.404163;0.731496;-0.715116;0.757537;-0.188058;1.009916;0.665650;
6.241727;0.662056;0.404182;0.691986;-0.702399;0.793854;-0.221710;1.009915;0.662146;
6.258111;0.658571;0.404202;0.650672;-0.688131;0.828115;-0.254582;1.009915;0.658667;
6.274495;0.655125;0.404223;0.607659;-0.672364;0.860232;-0.286617;1.009915;0.655227;
6.290879;0.651730;0.404246;0.563057;-0.655151;0.890119;-0.317758;1.009916;0.651837;
6.307263;0.648395;0.404270;0.516979;-0.636541;0.917700;-0.347952;1.009917;0.648506;
6.323647;0.645124;0.404294;0.469545;-0.616586;0.942901;-0.377143;1.009918;0.645241;
6.340031;0.641923;0.404320;0.420874;-0.595338;0.965656;-0.405280;1.009919;0.642046;
6.356415;0.638800;0.404348;0.371094;-0.572852;0.985904;-0.432313;1.009921;0.638926;
6.372799;0.635754;0.404375;0.320332;-0.549176;1.003589;-0.458191;1.009922;0.635884;
6.389183;0.632782;0.404399;0.268720;-0.524366;1.018665;-0.482862;1.009924;0.632921;
6.405567;0.629894;0.404431;0.216392;-0.498489;1.031090;-0.506284;1.009926;0.630037;
6.438335;0.624387;0.404582;0.110132;-0.443823;1.047868;-0.549218;1.009920;0.624387;
6.471103;0.619226;0.404648;0.002651;-0.385499;1.053708;-0.586694;1.009934;0.619312;
6.499999;0.614905;0.404629;-0.092196;-0.331459;1.049717;-0.614893;1.009937;0.615132;
6.499999;0.614900;0.404640;-0.092236;-0.331445;1.049718;-0.614900;1.009994;0.614900;
6.500000;0.614901;0.404638;-0.092236;-0.331444;1.049717;-0.614901;1.009985;0.614901;
6.500001;0.614902;0.404636;-0.092237;-0.331442;1.049717;-0.614902;1.009975;0.614902;
6.500003;0.614904;0.404632;-0.092237;-0.331438;1.049716;-0.614904;1.009956;0.614904;
6.500007;0.614907;0.404625;-0.092237;-0.331430;1.049715;-0.614907;1.009919;0.614907;
6.500015;0.614914;0.404609;-0.092238;-0.331415;1.049713;-0.614914;1.009844;0.614914;
6.500031;0.614928;0.404579;-0.092241;-0.331385;1.049708;-0.614928;1.009696;0.614928;
6.500063;0.614956;0.404520;-0.092245;-0.331327;1.049700;-0.614956;1.009407;0.614956;
6.500127;0.615008;0.404407;-0.092252;-0.331216;1.049683;-0.615008;1.008854;0.615008;
6.500255;0.615102;0.404202;-0.092267;-0.331013;1.049653;-0.615102;1.007840;0.615102;
6.500511;0.615255;0.403860;-0.092290;-0.330677;1.049602;-0.615255;1.006127;0.615255;
6.500882;0.615415;0.403487;-0.092314;-0.330310;1.049547;-0.615415;1.004200;0.615415;
6.500883;0.615415;0.403486;-0.092314;-0.330309;1.049547;-0.615415;1.004196;0.615415;
6.500884;0.615416;0.403485;-0.092314;-0.330308;1.049547;-0.615416;1.004192;0.615416;
6.500886;0.615416;0.403484;-0.092314;-0.330307;1.049547;-0.615416;1.004184;0.615416;
6.500890;0.615417;0.403481;-0.092314;-0.330304;1.049546;-0.615417;1.004168;0.615417;
6.500898;0.615420;0.403475;-0.092314;-0.330298;1.049545;-0.615420;1.004136;0.615420;
6.500914;0.615425;0.403463;-0.092315;-0.330287;1.049544;-0.615425;1.004073;0.615425;
6.500933;0.615430;0.403450;-0.092316;-0.330273;1.049542;-0.615430;1.004000;0.615430;
6.500934;0.615430;0.403449;-0.092316;-0.330273;1.049542;-0.615430;1.003996;0.615430;
6.500935;0.615431;0.403448;-0.092316;-0.330272;1.049541;-0.615431;1.003993;0.615431;
6.500937;0.615431;0.403447;-0.092316;-0.330271;1.049541;-0.615431;1.003985;0.615431;
6.500941;0.615432;0.403444;-0.092316;-0.330268;1.049541;-0.615432;1.003969;0.615432;
6.500949;0.615434;0.403438;-0.092316;-0.330262;1.049540;-0.615434;1.003939;0.615434;
6.500965;0.615439;0.403427;-0.092317;-0.330252;1.049538;-0.615439;1.003879;0.615439;
6.500997;0.615447;0.403406;-0.092318;-0.330230;1.049535;-0.615447;1.003761;0.615447;
6.501061;0.615463;0.403364;-0.092321;-0.330190;1.049529;-0.615463;1.003535;0.615463;
6.501189;0.615491;0.403290;-0.092325;-0.330118;1.049518;-0.615491;1.003121;0.615491;
6.501445;0.615532;0.403170;-0.092331;-0.330002;1.049501;-0.615532;1.002422;0.615532;
6.501957;0.615571;0.403013;-0.092337;-0.329852;1.049478;-0.615571;1.001408;0.615571;
6.502981;0.615551;0.402891;-0.092334;-0.329745;1.049462;-0.615551;1.000291;0.615551;
6.504005;0.615452;0.402920;-0.092319;-0.329788;1.049469;-0.615452;0.999900;0.615452;
6.505029;0.615321;0.403006;-0.092299;-0.329888;1.049484;-0.615321;0.999808;0.615321;
6.507077;0.615046;0.403187;-0.092258;-0.330099;1.049516;-0.615046;0.999773;0.615046;
6.511173;0.614514;0.403462;-0.092178;-0.330439;1.049567;-0.614514;0.999856;0.614514;
6.515269;0.614020;0.403660;-0.092104;-0.330701;1.049606;-0.614020;0.999878;0.614020;
6.519365;0.613563;0.403808;-0.092036;-0.330912;1.049638;-0.613563;0.999888;0.613563;
6.527557;0.612736;0.404029;-0.091912;-0.331252;1.049688;-0.612736;0.999901;0.612736;
6.535749;0.612053;0.404164;-0.091809;-0.331489;1.049724;-0.612053;0.999913;0.612053;
6.543941;0.611521;0.404249;-0.091729;-0.331655;1.049749;-0.611521;0.999924;0.611521;
6.560325;0.610896;0.404378;-0.091636;-0.331876;1.049782;-0.610896;0.999946;0.610896;
6.576709;0.610818;0.404476;-0.091624;-0.331979;1.049798;-0.610818;0.999965;0.610818;
6.593093;0.611225;0.404567;-0.091685;-0.331994;1.049800;-0.611225;0.999982;0.611225;
6.609477;0.612057;0.404657;-0.091810;-0.331937;1.049791;-0.612057;0.999997;0.612057;
6.625861;0.613255;0.404745;-0.091990;-0.331816;1.049773;-0.613255;1.000010;0.613255;
6.642245;0.614769;0.404830;-0.092217;-0.331640;1.049747;-0.614769;1.000021;0.614769;
6.658629;0.616553;0.404911;-0.092484;-0.331414;1.049713;-0.616553;1.000031;0.616553;
6.675013;0.618567;0.404989;-0.092786;-0.331146;1.049673;-0.618567;1.000039;0.618567;
6.691397;0.620775;0.405064;-0.093118;-0.330841;1.049627;-0.620775;1.000046;0.620775;
6.707781;0.623146;0.405137;-0.093473;-0.330504;1.049576;-0.623146;1.000052;0.623146;
6.724165;0.625651;0.405207;-0.093849;-0.330141;1.049522;-0.625651;1.000057;0.625651;
6.740549;0.628264;0.405274;-0.094241;-0.329755;1.049464;-0.628264;1.000062;0.628264;
6.756933;0.630963;0.405340;-0.094646;-0.329351;1.049403;-0.630963;1.000065;0.630963;
6.773317;0.633727;0.405403;-0.095060;-0.328931;1.049340;-0.633727;1.000068;0.633727;
6.806085;0.639352;0.405525;-0.095904;-0.328064;1.049210;-0.639352;1.000072;0.639352;
6.835576;0.644464;0.405628;-0.096671;-0.327262;1.049090;-0.644464;1.000073;0.644464;
6.865067;0.649535;0.405727;-0.097432;-0.326455;1.048969;-0.649535;1.000073;0.649535;
6.891609;0.654006;0.405811;-0.098102;-0.325736;1.048861;-0.654006;1.000072;0.654006;
6.918151;0.658337;0.405891;-0.098752;-0.325032;1.048755;-0.658337;1.000070;0.658337;
6.944693;0.662487;0.405968;-0.099374;-0.324353;1.048654;-0.662487;1.000067;0.662487;
6.971235;0.666421;0.406042;-0.099964;-0.323705;1.048556;-0.666421;1.000064;0.666421;
6.997778;0.670110;0.406112;-0.100518;-0.323095;1.048465;-0.670110;1.000059;0.670110;
7.024320;0.673533;0.406179;-0.101031;-0.322527;1.048380;-0.673533;1.000055;0.673533;
7.050862;0.676677;0.406242;-0.101503;-0.322004;1.048301;-0.676677;1.000050;0.676677;
7.077404;0.679535;0.406302;-0.101932;-0.321529;1.048230;-0.679535;1.000046;0.679535;
7.103946;0.682108;0.406359;-0.102318;-0.321102;1.048166;-0.682108;1.000041;0.682108;
7.130488;0.684404;0.406413;-0.102662;-0.320722;1.048109;-0.684404;1.000036;0.684404;
7.157030;0.686436;0.406464;-0.102967;-0.320387;1.048059;-0.686436;1.000032;0.686436;
7.183572;0.688224;0.406513;-0.103235;-0.320095;1.048015;-0.688224;1.000028;0.688224;
7.210114;0.689795;0.406558;-0.103471;-0.319840;1.047977;-0.689795;1.000025;0.689795;
7.236656;0.691172;0.406601;-0.103677;-0.319619;1.047944;-0.691172;1.000022;0.691172;
7.263198;0.692383;0.406642;-0.103859;-0.319427;1.047915;-0.692383;1.000019;0.692383;
7.289740;0.693451;0.406680;-0.104019;-0.319258;1.047889;-0.693451;1.000017;0.693451;
7.316282;0.694404;0.406715;-0.104162;-0.319110;1.047867;-0.694404;1.000015;0.694404;
7.342825;0.695263;0.406749;-0.104291;-0.318977;1.047847;-0.695263;1.000014;0.695263;
7.369367;0.696048;0.406781;-0.104409;-0.318857;1.047829;-0.696048;1.000013;0.696048;
7.395909;0.696774;0.406812;-0.104517;-0.318746;1.047813;-0.696774;1.000012;0.696774;
7.426915;0.697558;0.406845;-0.104635;-0.318627;1.047795;-0.697558;1.000011;0.697558;
7.457922;0.698280;0.406876;-0.104744;-0.318517;1.047778;-0.698280;1.000010;0.698280;
7.488929;0.698941;0.406904;-0.104843;-0.318417;1.047763;-0.698941;1.000009;0.698941;
7.519935;0.699535;0.406931;-0.104932;-0.318328;1.047750;-0.699535;1.000008;0.699535;
7.538536;0.699843;0.406946;-0.104978;-0.318282;1.047743;-0.699843;1.000007;0.699843;
7.557137;0.700119;0.406960;-0.105019;-0.318242;1.047737;-0.700119;1.000007;0.700119;
7.575738;0.700362;0.406973;-0.105056;-0.318207;1.047732;-0.700362;1.000006;0.700362;
7.594340;0.700583;0.406986;-0.105089;-0.318176;1.047727;-0.700583;1.000005;0.700583;
7.612941;0.700772;0.406998;-0.105117;-0.318151;1.047723;-0.700772;1.000004;0.700772;
7.631542;0.700928;0.407009;-0.105141;-0.318131;1.047720;-0.700928;1.000003;0.700928;
7.668744;0.701135;0.407029;-0.105172;-0.318110;1.047717;-0.701135;1.000002;0.701135;
7.705946;0.701211;0.407047;-0.105183;-0.318112;1.047717;-0.701211;1.000000;0.701211;
7.743148;0.701172;0.407061;-0.105177;-0.318132;1.047721;-0.701172;0.999999;0.701172;
7.780350;0.701045;0.407073;-0.105158;-0.318168;1.047726;-0.701045;0.999998;0.701045;
7.813832;0.700879;0.407082;-0.105133;-0.318207;1.047732;-0.700879;0.999997;0.700879;
7.847314;0.700691;0.407088;-0.105105;-0.318249;1.047738;-0.700691;0.999997;0.700691;
7.880796;0.700507;0.407093;-0.105077;-0.318289;1.047744;-0.700507;0.999997;0.700507;
7.914278;0.700346;0.407096;-0.105053;-0.318323;1.047749;-0.700346;0.999998;0.700346;
7.947760;0.700226;0.407098;-0.105035;-0.318347;1.047753;-0.700226;0.999999;0.700226;
7.981242;0.700157;0.407098;-0.105025;-0.318361;1.047755;-0.700157;0.999999;0.700157;
8.018105;0.700140;0.407096;-0.105022;-0.318362;1.047755;-0.700140;1.000000;0.700140;
8.054967;0.700180;0.407093;-0.105028;-0.318352;1.047753;-0.700180;1.000001;0.700180;
8.091830;0.700260;0.407088;-0.105040;-0.318332;1.047750;-0.700260;1.000001;0.700260;
8.128693;0.700362;0.407082;-0.105056;-0.318307;1.047747;-0.700362;1.000001;0.700362;
8.148491;0.700419;0.407078;-0.105064;-0.318292;1.047744;-0.700419;1.000001;0.700419;
8.168289;0.700469;0.407073;-0.105072;-0.318278;1.047742;-0.700469;1.000001;0.700469;
8.188087;0.700508;0.407068;-0.105078;-0.318266;1.047741;-0.700508;1.000001;0.700508;
8.227683;0.700557;0.407056;-0.105085;-0.318246;1.047738;-0.700557;1.000000;0.700557;
8.267279;0.700556;0.407043;-0.105085;-0.318234;1.047736;-0.700556;1.000000;0.700556;
8.306875;0.700499;0.407027;-0.105076;-0.318230;1.047735;-0.700499;0.999999;0.700499;
8.346471;0.700395;0.407010;-0.105061;-0.318234;1.047736;-0.700395;0.999999;0.700395;
8.386067;0.700256;0.406990;-0.105040;-0.318243;1.047737;-0.700256;0.999998;0.700256;
8.425663;0.700102;0.406969;-0.105017;-0.318253;1.047739;-0.700102;0.999998;0.700102;
8.447744;0.700018;0.406956;-0.105004;-0.318258;1.047739;-0.700018;0.999998;0.700018;
8.469824;0.699945;0.406943;-0.104993;-0.318260;1.047740;-0.699945;0.999998;0.699945;
8.491904;0.699885;0.406929;-0.104984;-0.318259;1.047739;-0.699885;0.999999;0.699885;
8.536064;0.699797;0.406901;-0.104971;-0.318250;1.047738;-0.699797;0.999999;0.699797;
8.575808;0.699766;0.406874;-0.104966;-0.318231;1.047735;-0.699766;1.000000;0.699766;
8.615553;0.699783;0.406846;-0.104969;-0.318202;1.047731;-0.699783;1.000000;0.699783;
8.655297;0.699840;0.406816;-0.104977;-0.318164;1.047725;-0.699840;1.000001;0.699840;
8.695041;0.699925;0.406786;-0.104990;-0.318120;1.047719;-0.699925;1.000001;0.699925;
8.734785;0.700022;0.406754;-0.105005;-0.318073;1.047712;-0.700022;1.000001;0.700022;
8.758120;0.700076;0.406735;-0.105013;-0.318045;1.047707;-0.700076;1.000001;0.700076;
8.781455;0.700120;0.406715;-0.105019;-0.318018;1.047703;-0.700120;1.000001;0.700120;
8.804790;0.700154;0.406694;-0.105025;-0.317993;1.047700;-0.700154;1.000001;0.700154;
8.851459;0.700193;0.406653;-0.105030;-0.317947;1.047693;-0.700193;1.000000;0.700193;
8.898128;0.700187;0.406609;-0.105030;-0.317909;1.047687;-0.700187;1.000000;0.700187;
8.944798;0.700139;0.406564;-0.105022;-0.317877;1.047682;-0.700139;0.999999;0.700139;
8.991467;0.700062;0.406518;-0.105011;-0.317849;1.047678;-0.700062;0.999999;0.700062;
9.038137;0.699972;0.406470;-0.104997;-0.317823;1.047674;-0.699972;0.999999;0.699972;
9.063879;0.699927;0.406442;-0.104991;-0.317806;1.047672;-0.699927;0.999999;0.699927;
9.089621;0.699891;0.406414;-0.104985;-0.317788;1.047669;-0.699891;0.999999;0.699891;
9.115362;0.699866;0.406386;-0.104981;-0.317767;1.047666;-0.699866;1.000000;0.699866;
9.166846;0.699844;0.406329;-0.104978;-0.317719;1.047659;-0.699844;1.000000;0.699844;
9.218330;0.699861;0.406271;-0.104981;-0.317663;1.047650;-0.699861;1.000000;0.699861;
9.268418;0.699919;0.406213;-0.104989;-0.317599;1.047640;-0.699919;1.000001;0.699919;
9.305422;0.699965;0.406169;-0.104996;-0.317550;1.047633;-0.699965;1.000001;0.699965;
9.339911;0.700005;0.406128;-0.105002;-0.317505;1.047626;-0.700005;1.000001;0.700005;
9.374400;0.700038;0.406086;-0.105007;-0.317460;1.047620;-0.700038;1.000000;0.700038;
9.408890;0.700061;0.406044;-0.105011;-0.317417;1.047613;-0.700061;1.000000;0.700061;
9.477868;0.700081;0.405958;-0.105014;-0.317335;1.047601;-0.700081;1.000000;0.700081;
9.546847;0.700063;0.405871;-0.105011;-0.317258;1.047589;-0.700063;1.000000;0.700063;
9.615826;0.700020;0.405781;-0.105005;-0.317185;1.047578;-0.700020;1.000000;0.700020;
9.684804;0.699970;0.405690;-0.104997;-0.317111;1.047567;-0.699970;1.000000;0.699970;
9.723185;0.699952;0.405639;-0.104994;-0.317068;1.047561;-0.699952;1.000000;0.699952;
9.761565;0.699944;0.405587;-0.104993;-0.317022;1.047554;-0.699944;1.000000;0.699944;
9.799945;0.699946;0.405534;-0.104993;-0.316974;1.047547;-0.699946;1.000000;0.699946;
9.876706;0.699964;0.405429;-0.104996;-0.316874;1.047532;-0.699964;1.000000;0.699964;
9.945790;0.699994;0.405333;-0.105001;-0.316781;1.047518;-0.699994;1.000000;0.699994;
10.014875;0.700024;0.405237;-0.105005;-0.316687;1.047504;-0.700024;1.000000;0.700024;
10.083960;0.700040;0.405140;-0.105007;-0.316595;1.047490;-0.700040;1.000000;0.700040;
10.153044;0.700038;0.405041;-0.105007;-0.316506;1.047477;-0.700038;1.000000;0.700038;
10.258365;0.700010;0.404890;-0.105003;-0.316373;1.047457;-0.700010;1.000000;0.700010;
10.353154;0.699993;0.404753;-0.105000;-0.316251;1.047438;-0.699993;1.000000;0.699993;
10.447942;0.699989;0.404616;-0.105000;-0.316127;1.047420;-0.699989;1.000000;0.699989;
10.542731;0.699993;0.404479;-0.105000;-0.316000;1.047401;-0.699993;1.000000;0.699993;
10.637519;0.699998;0.404341;-0.105001;-0.315874;1.047382;-0.699998;1.000000;0.699998;
10.827097;0.700002;0.404069;-0.105002;-0.315624;1.047344;-0.700002;1.000000;0.700002;
11.016674;0.700001;0.403799;-0.105002;-0.315378;1.047307;-0.700001;1.000000;0.700001;
11.395829;0.700000;0.403280;-0.105001;-0.314904;1.047236;-0.700000;1.000000;0.700000;
12.154138;0.700000;0.402358;-0.105001;-0.314062;1.047110;-0.700000;1.000000;0.700000;
12.912447;0.700000;0.401568;-0.105001;-0.313339;1.047002;-0.700000;1.000000;0.700000;
13.670756;0.700000;0.400910;-0.105001;-0.312738;1.046911;-0.700000;1.000000;0.700000;
15.187375;0.700000;0.399877;-0.105001;-0.311794;1.046770;-0.700000;1.000000;0.700000;
16.703993;0.700000;0.399242;-0.105001;-0.311212;1.046683;-0.700000;1.000000;0.700000;
18.220612;0.700000;0.398920;-0.105001;-0.310918;1.046638;-0.700000;1.000000;0.700000;
19.737230;0.700000;0.398807;-0.105001;-0.310815;1.046623;-0.700000;1.000000;0.700000;
20.000000;0.700000;0.398806;-0.105001;-0.310814;1.046623;-0.700000;1.000000;0.700000;
