time;NETWORK__KANA___1_TN_Upu_value;NETWORK__TURN___2_TN_Upu_value;NETWORK__LOGA___3_TN_Upu_value;NETWORK__BEAV___6_TN_Upu_value;NETWORK__CLIN___8_TN_Upu_value;NETWORK__SALT___9_TN_Upu_value;NETWORK__GLEN__12_TN_Upu_value;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____9_SM_generator_PGen;GEN___12_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;GEN____9_SM_generator_QGen;GEN___12_SM_generator_QGen;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____9_SM_generator_omegaPu;GEN___12_SM_generator_omegaPu;GEN____1_SM_generator_UStatorPu;GEN____2_SM_generator_UStatorPu;GEN____3_SM_generator_UStatorPu;GEN____6_SM_generator_UStatorPu;GEN____8_SM_generator_UStatorPu;GEN____9_SM_generator_UStatorPu;GEN___12_SM_generator_UStatorPu;_LOAD____9_EC_load_PPu;_LOAD____9_EC_load_QPu;
0.608286;1.039998;1.009995;0.984949;0.979981;1.004953;0.979988;1.015040;478.673040;0.054573;39.912278;-0.026708;450.098665;-0.045860;310.023699;128.856402;-0.728132;-1.005851;0.930669;61.986366;2.336144;128.762957;1.000000;1.000000;0.999999;0.999999;0.999999;0.999999;0.999999;1.047590;1.009952;0.984871;0.980066;1.010724;0.980132;1.022615;1.209978;0.259992;
0.739358;1.039998;1.009995;0.984949;0.979983;1.004954;0.979990;1.015042;478.686879;0.051161;39.907383;-0.010682;450.061989;-0.021009;310.015860;128.854613;-0.727285;-1.008712;0.929650;61.987437;2.333290;128.767158;1.000000;0.999999;0.999999;1.000000;0.999999;1.000000;0.999999;1.047590;1.009951;0.984870;0.980068;1.010725;0.980134;1.022617;1.209982;0.259993;
1.000000;1.039999;1.009995;0.984949;0.979987;1.004956;0.979994;1.015044;478.700756;0.031094;39.914667;0.021570;449.984200;0.031935;310.009080;128.852261;-0.725021;-1.015850;0.925842;61.989937;2.325631;128.771262;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047590;1.009951;0.984869;0.980071;1.010726;0.980138;1.022619;1.209989;0.259996;
1.000000;1.039648;1.009888;0.984669;0.979637;1.002718;0.973365;1.014073;482.604502;2.388607;44.658038;5.427382;470.679897;65.900540;324.796662;129.708683;-0.348337;-0.192401;1.834912;66.278228;24.761526;131.133185;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047296;1.009867;0.984660;0.979804;1.008921;0.974916;1.021807;2.395466;0.511243;
1.000001;1.039648;1.009888;0.984669;0.979637;1.002718;0.973365;1.014073;482.604515;2.388620;44.658059;5.427398;470.679918;65.900403;324.796682;129.708697;-0.348326;-0.192383;1.834935;66.278275;24.761503;131.133226;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047296;1.009867;0.984660;0.979804;1.008921;0.974916;1.021807;2.395466;0.511243;
1.000002;1.039648;1.009888;0.984669;0.979637;1.002717;0.973365;1.014073;482.604529;2.388633;44.658080;5.427412;470.679951;65.900265;324.796703;129.708700;-0.348322;-0.192378;1.834944;66.278280;24.761484;131.133235;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047296;1.009867;0.984660;0.979804;1.008921;0.974916;1.021807;2.395466;0.511243;
1.000004;1.039648;1.009888;0.984669;0.979637;1.002717;0.973365;1.014073;482.604557;2.388658;44.658121;5.427441;470.680019;65.899988;324.796744;129.708706;-0.348313;-0.192368;1.834962;66.278286;24.761447;131.133250;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047295;1.009867;0.984660;0.979804;1.008921;0.974916;1.021807;2.395466;0.511243;
1.000008;1.039648;1.009888;0.984669;0.979637;1.002717;0.973365;1.014073;482.604612;2.388710;44.658203;5.427498;470.680152;65.899433;324.796827;129.708720;-0.348295;-0.192347;1.834999;66.278307;24.761373;131.133286;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047295;1.009867;0.984660;0.979804;1.008920;0.974915;1.021806;2.395465;0.511243;
1.000016;1.039648;1.009888;0.984669;0.979636;1.002717;0.973365;1.014073;482.604724;2.388812;44.658368;5.427613;470.680419;65.898325;324.796992;129.708745;-0.348259;-0.192307;1.835071;66.278343;24.761225;131.133355;0.999999;0.999999;0.999999;1.000000;0.999998;1.000000;0.999999;1.047295;1.009867;0.984660;0.979804;1.008920;0.974915;1.021806;2.395464;0.511243;
1.000032;1.039647;1.009888;0.984669;0.979636;1.002717;0.973364;1.014072;482.604948;2.389016;44.658697;5.427843;470.680954;65.896108;324.797324;129.708797;-0.348188;-0.192226;1.835216;66.278415;24.760928;131.133492;0.999999;0.999999;0.999999;1.000000;0.999998;0.999999;0.999999;1.047295;1.009867;0.984660;0.979804;1.008920;0.974915;1.021806;2.395463;0.511242;
1.000064;1.039647;1.009888;0.984669;0.979636;1.002716;0.973363;1.014072;482.605396;2.389425;44.659355;5.428303;470.682024;65.891675;324.797987;129.708900;-0.348046;-0.192065;1.835506;66.278560;24.760335;131.133765;0.999999;0.999999;0.999999;0.999999;0.999998;0.999999;0.999999;1.047295;1.009867;0.984660;0.979804;1.008920;0.974914;1.021806;2.395459;0.511241;
1.000128;1.039647;1.009888;0.984668;0.979636;1.002715;0.973362;1.014071;482.606291;2.390244;44.660671;5.429223;470.684162;65.882808;324.799312;129.709106;-0.347762;-0.191742;1.836085;66.278849;24.759153;131.134312;0.999999;0.999999;0.999999;0.999999;0.999998;0.999999;0.999999;1.047295;1.009867;0.984659;0.979803;1.008919;0.974912;1.021805;2.395453;0.511239;
1.000256;1.039647;1.009887;0.984668;0.979635;1.002713;0.973358;1.014070;482.608084;2.391881;44.663302;5.431064;470.688438;65.865079;324.801965;129.709516;-0.347194;-0.191098;1.837239;66.279425;24.756798;131.135403;0.999999;0.999999;0.999999;0.999999;0.999998;0.999999;0.999999;1.047295;1.009867;0.984659;0.979803;1.008916;0.974908;1.021804;2.395440;0.511234;
1.000512;1.039646;1.009887;0.984667;0.979634;1.002709;0.973351;1.014068;482.611676;2.395158;44.668560;5.434756;470.696980;65.829634;324.807275;129.710335;-0.346066;-0.189816;1.839539;66.280575;24.752128;131.137580;0.999999;0.999999;0.999999;0.999999;0.999998;0.999998;0.999999;1.047294;1.009866;0.984658;0.979802;1.008912;0.974901;1.021802;2.395413;0.511225;
1.001024;1.039644;1.009886;0.984666;0.979631;1.002701;0.973337;1.014063;482.618884;2.401723;44.679059;5.442170;470.714033;65.758797;324.817910;129.711959;-0.343830;-0.187275;1.844095;66.282859;24.742947;131.141909;0.999999;0.999999;0.999999;0.999999;0.999997;0.999996;0.999998;1.047292;1.009865;0.984657;0.979800;1.008904;0.974886;1.021797;2.395361;0.511206;
1.002048;1.039640;1.009884;0.984663;0.979626;1.002684;0.973309;1.014053;482.633401;2.414903;44.699998;5.457126;470.748009;65.617324;324.839245;129.715158;-0.339445;-0.182282;1.853043;66.287370;24.725220;131.150465;0.999999;0.999999;0.999998;0.999999;0.999995;0.999992;0.999997;1.047288;1.009864;0.984655;0.979795;1.008888;0.974857;1.021788;2.395258;0.511169;
1.004096;1.039633;1.009881;0.984657;0.979617;1.002652;0.973254;1.014034;482.662839;2.441460;44.741644;5.487542;470.815448;65.335131;324.882176;129.721364;-0.331018;-0.172647;1.870289;66.296175;24.692238;131.167192;0.999998;0.999998;0.999998;0.999998;0.999992;0.999985;0.999996;1.047281;1.009861;0.984649;0.979787;1.008857;0.974800;1.021770;2.395056;0.511097;
1.008192;1.039618;1.009874;0.984646;0.979598;1.002590;0.973150;1.013998;482.723338;2.495421;44.824108;5.550374;470.948326;64.773322;324.969085;129.733034;-0.315472;-0.154722;1.902301;66.313022;24.635731;131.199183;0.999997;0.999998;0.999996;0.999996;0.999985;0.999971;0.999992;1.047268;1.009855;0.984640;0.979772;1.008798;0.974692;1.021736;2.394670;0.510960;
1.016384;1.039593;1.009862;0.984625;0.979565;1.002478;0.972959;1.013933;482.850920;2.607135;44.986431;5.683910;471.206386;63.656974;325.147079;129.753632;-0.289224;-0.123784;1.957207;66.344379;24.557348;131.257984;0.999995;0.999997;0.999993;0.999992;0.999972;0.999943;0.999985;1.047244;1.009845;0.984622;0.979744;1.008690;0.974497;1.021675;2.393967;0.510710;
1.032768;1.039549;1.009844;0.984593;0.979514;1.002294;0.972639;1.013826;483.132834;2.848372;45.305352;5.981657;471.693061;61.434083;325.519275;129.785408;-0.253442;-0.078454;2.035980;66.402253;24.517738;131.359231;0.999991;0.999994;0.999987;0.999984;0.999946;0.999888;0.999971;1.047203;1.009829;0.984593;0.979700;1.008514;0.974174;1.021576;2.392785;0.510290;
1.065536;1.039486;1.009826;0.984550;0.979456;1.002043;0.972170;1.013682;483.803932;3.416722;45.946046;6.693605;472.548181;56.934121;326.319437;129.820808;-0.233128;-0.035655;2.101175;66.521537;24.783316;131.521216;0.999982;0.999989;0.999972;0.999967;0.999891;0.999786;0.999942;1.047143;1.009812;0.984555;0.979648;1.008277;0.973722;1.021443;2.391055;0.509675;
1.098304;1.039445;1.009826;0.984532;0.979445;1.001907;0.971863;1.013603;484.615318;4.112158;46.612825;7.551258;473.236293;52.298208;327.177827;129.828487;-0.266175;-0.038821;2.074108;66.664552;25.389424;131.652927;0.999972;0.999982;0.999957;0.999949;0.999836;0.999693;0.999911;1.047105;1.009810;0.984536;0.979634;1.008156;0.973452;1.021373;2.389922;0.509273;
1.163840;1.039391;1.009858;0.984527;0.979487;1.001795;0.971453;1.013520;486.609776;5.917785;48.093047;9.595949;474.004773;42.630968;328.920491;129.807163;-0.426779;-0.104034;1.885692;67.072562;27.090768;131.923541;0.999947;0.999965;0.999921;0.999904;0.999724;0.999535;0.999847;1.047052;1.009833;0.984526;0.979660;1.008081;0.973147;1.021308;2.388411;0.508736;
1.203369;1.039364;1.009891;0.984534;0.979535;1.001788;0.971281;1.013491;488.015795;7.263812;49.075149;10.968504;474.032710;36.719395;329.912958;129.784456;-0.568632;-0.161025;1.724982;67.396742;28.292842;132.113796;0.999928;0.999951;0.999896;0.999872;0.999657;0.999459;0.999806;1.047027;1.009857;0.984529;0.979693;1.008102;0.973050;1.021292;2.387778;0.508512;
1.203369;1.039364;1.009891;0.984534;0.979535;1.001788;0.971281;1.013491;488.015795;7.263812;49.075149;10.968504;474.032710;36.719395;329.912958;129.784456;-0.568632;-0.161025;1.724982;67.396742;28.292842;132.113796;0.999928;0.999951;0.999896;0.999872;0.999657;0.999459;0.999806;1.047027;1.009857;0.984529;0.979693;1.008102;0.973050;1.021292;2.387778;0.508512;
1.229376;1.039350;1.009918;0.984543;0.979575;1.001809;0.971199;1.013481;489.024157;8.254825;49.757928;11.928681;473.872334;32.796997;330.541848;129.765477;-0.680418;-0.205767;1.599934;67.642068;29.155883;132.250061;0.999914;0.999941;0.999879;0.999848;0.999613;0.999416;0.999778;1.047013;1.009877;0.984535;0.979721;1.008142;0.973021;1.021290;2.387475;0.508404;
1.294912;1.039306;1.009989;0.984559;0.979662;1.001867;0.971009;1.013439;491.736534;11.057605;51.553444;14.309358;472.776601;23.405614;331.841685;129.731322;-0.995096;-0.303881;1.303891;68.343025;31.288718;132.665947;0.999873;0.999908;0.999829;0.999782;0.999509;0.999332;0.999706;1.046972;1.009930;0.984543;0.979782;1.008254;0.972965;1.021274;2.386780;0.508157;
1.360448;1.039255;1.010063;0.984563;0.979723;1.001938;0.970868;1.013379;494.609020;14.215294;53.384448;16.480447;470.767141;15.098188;332.667180;129.718682;-1.353360;-0.378468;1.052978;69.118714;33.307720;133.169251;0.999823;0.999866;0.999771;0.999706;0.999416;0.999282;0.999633;1.046926;1.009984;0.984542;0.979820;1.008383;0.972951;1.021245;2.386265;0.507975;
1.425984;1.039199;1.010134;0.984552;0.979745;1.002013;0.970788;1.013306;497.499764;17.585271;55.140566;18.205421;468.015532;8.385722;332.938174;129.732566;-1.743307;-0.420342;0.882897;69.902823;35.102443;133.736387;0.999764;0.999814;0.999706;0.999622;0.999336;0.999258;0.999559;1.046875;1.010032;0.984528;0.979827;1.008515;0.972984;1.021205;2.385976;0.507872;
1.491520;1.039143;1.010200;0.984526;0.979724;1.002095;0.970787;1.013230;500.269904;21.003772;56.712718;19.298462;464.793637;3.580419;332.651414;129.772263;-2.153604;-0.426255;0.814933;70.628037;36.609113;134.330637;0.999695;0.999752;0.999635;0.999532;0.999273;0.999255;0.999488;1.046826;1.010074;0.984503;0.979800;1.008647;0.973078;1.021164;2.385973;0.507871;
1.557056;1.039093;1.010257;0.984489;0.979663;1.002183;0.970873;1.013163;502.790320;24.296891;58.005501;19.647028;461.435095;0.775528;331.875676;129.833537;-2.571533;-0.396837;0.857536;71.234001;37.797132;134.908980;0.999620;0.999679;0.999559;0.999442;0.999228;0.999264;0.999420;1.046784;1.010106;0.984469;0.979743;1.008774;0.973237;1.021130;2.386287;0.507983;
1.658370;1.039046;1.010326;0.984424;0.979521;1.002331;0.971150;1.013109;505.852302;28.584552;59.269681;18.813688;457.065551;-0.274671;330.211929;129.949390;-3.181958;-0.301687;1.101475;71.813062;39.044338;135.634465;0.999493;0.999553;0.999438;0.999312;0.999187;0.999284;0.999328;1.046747;1.010137;0.984412;0.979623;1.008950;0.973586;1.021116;2.387291;0.508339;
1.658370;1.039046;1.010326;0.984424;0.979521;1.002331;0.971150;1.013109;505.852302;28.584552;59.269681;18.813688;457.065551;-0.274671;330.211929;129.949390;-3.181958;-0.301687;1.101475;71.813062;39.044338;135.634465;0.999493;0.999553;0.999438;0.999312;0.999187;0.999284;0.999328;1.046747;1.010137;0.984412;0.979623;1.008950;0.973586;1.021116;2.387291;0.508339;
1.688128;1.039038;1.010340;0.984403;0.979469;1.002374;0.971262;1.013104;506.559131;29.658567;59.471548;18.252308;455.971929;0.175055;329.616081;129.988293;-3.353022;-0.262279;1.214212;71.900604;39.274670;135.808651;0.999453;0.999512;0.999401;0.999276;0.999182;0.999291;0.999303;1.046742;1.010141;0.984394;0.979581;1.008997;0.973713;1.021121;2.387706;0.508486;
1.819200;1.039048;1.010372;0.984324;0.979240;1.002555;0.971841;1.013163;508.354214;32.792515;59.451911;14.864907;453.179052;4.418651;327.262965;130.154265;-3.987003;-0.077909;1.788720;71.817762;39.759569;136.224305;0.999276;0.999325;0.999245;0.999145;0.999175;0.999303;0.999208;1.046765;1.010135;0.984330;0.979406;1.009162;0.974320;1.021201;2.389840;0.509244;
1.950272;1.039128;1.010356;0.984285;0.979068;1.002718;0.972480;1.013344;508.028747;33.199529;58.182195;10.860199;453.650588;10.918099;325.794253;130.287510;-4.394927;0.065988;2.341889;71.084042;39.572130;136.054033;0.999105;0.999137;0.999104;0.999057;0.999178;0.999281;0.999130;1.046850;1.010095;0.984304;0.979289;1.009264;0.974947;1.021369;2.392201;0.510083;
2.068021;1.039236;1.010300;0.984299;0.979029;1.002844;0.973008;1.013586;506.124279;31.293674;56.410273;7.977782;456.413749;16.768855;325.675791;130.365892;-4.529421;0.099004;2.633392;70.073836;39.124339;135.451416;0.998967;0.998981;0.998996;0.999011;0.999166;0.999227;0.999068;1.046961;1.010032;0.984321;0.979275;1.009315;0.975449;1.021574;2.394160;0.510779;
2.068021;1.039236;1.010300;0.984299;0.979029;1.002844;0.973008;1.013586;506.124279;31.293674;56.410273;7.977782;456.413749;16.768855;325.675791;130.365892;-4.529421;0.099004;2.633392;70.073836;39.124339;135.451416;0.998967;0.998981;0.998996;0.999011;0.999166;0.999227;0.999068;1.046961;1.010032;0.984321;0.979275;1.009315;0.975449;1.021574;2.394160;0.510779;
2.081344;1.039251;1.010292;0.984303;0.979031;1.002858;0.973066;1.013618;505.812710;30.942645;56.172160;7.694275;456.865835;17.431563;325.733968;130.372297;-4.530813;0.097002;2.654130;69.938610;39.057020;135.356431;0.998952;0.998964;0.998985;0.999008;0.999164;0.999219;0.999062;1.046976;1.010024;0.984325;0.979279;1.009318;0.975502;1.021600;2.394373;0.510855;
2.212416;1.039381;1.010186;0.984377;0.979156;1.002976;0.973529;1.013928;502.284264;26.646942;54.049550;6.418783;461.516852;22.525105;327.019483;130.409538;-4.396214;-0.017674;2.587551;68.679795;38.495296;134.319258;0.998828;0.998822;0.998891;0.998982;0.999114;0.999122;0.998992;1.047106;1.009931;0.984391;0.979394;1.009350;0.975934;1.021848;2.396097;0.511468;
2.343488;1.039482;1.010056;0.984491;0.979419;1.003084;0.973850;1.014213;498.253417;21.348553;52.373779;7.362980;466.080845;25.642572;329.096251;130.397970;-4.047033;-0.268139;2.123636;67.581533;38.061493;133.196163;0.998737;0.998719;0.998819;0.998958;0.999025;0.999004;0.998915;1.047205;1.009828;0.984484;0.979611;1.009386;0.976229;1.022069;2.397288;0.511892;
2.474560;1.039535;1.009930;0.984619;0.979746;1.003187;0.974038;1.014422;494.586249;16.242854;51.489287;10.094037;469.355151;26.892915;331.179609;130.327910;-3.580990;-0.607060;1.369498;66.832127;37.833354;132.235811;0.998677;0.998655;0.998763;0.998917;0.998906;0.998877;0.998829;1.047251;1.009734;0.984582;0.979870;1.009440;0.976401;1.022223;2.397977;0.512137;
2.605632;1.039534;1.009836;0.984732;0.980049;1.003279;0.974116;1.014523;492.014257;12.401518;51.462779;13.637150;470.769265;26.726472;332.564730;130.188561;-3.112020;-0.962873;0.524087;66.502900;37.826951;131.621308;0.998643;0.998624;0.998714;0.998847;0.998772;0.998753;0.998735;1.047237;1.009666;0.984662;0.980098;1.009505;0.976475;1.022289;2.398253;0.512235;
2.736704;1.039485;1.009793;0.984801;0.980248;1.003338;0.974109;1.014504;490.979786;10.532895;52.113844;16.850994;470.411608;25.653632;332.866006;129.982307;-2.739458;-1.254929;-0.185631;66.553975;38.029551;131.433908;0.998623;0.998612;0.998664;0.998747;0.998640;0.998638;0.998642;1.047169;1.009638;0.984704;0.980234;1.009561;0.976476;1.022260;2.398212;0.512221;
2.867776;1.039398;1.009800;0.984809;0.980297;1.003347;0.974038;1.014379;491.557959;10.844775;53.115926;18.813180;468.827776;24.086140;332.110884;129.732768;-2.523829;-1.410907;-0.576702;66.871132;38.415126;131.645247;0.998605;0.998606;0.998610;0.998628;0.998523;0.998537;0.998556;1.047063;1.009649;0.984698;0.980247;1.009586;0.976428;1.022148;2.397943;0.512125;
2.998848;1.039286;1.009844;0.984750;0.980190;1.003299;0.973927;1.014181;493.470943;13.038268;54.123382;19.084054;466.720957;22.304035;330.677248;129.479158;-2.477916;-1.387395;-0.564604;67.314775;38.944093;132.135765;0.998580;0.998592;0.998550;0.998504;0.998429;0.998453;0.998482;1.046935;1.009688;0.984641;0.980140;1.009567;0.976349;1.021979;2.397530;0.511978;
3.129920;1.039168;1.009905;0.984639;0.979962;1.003207;0.973800;1.013956;496.183197;16.425166;54.878388;17.777515;464.691586;20.499447;329.119945;129.260845;-2.573685;-1.188241;-0.182181;67.760041;39.558343;132.733086;0.998540;0.998560;0.998485;0.998393;0.998359;0.998384;0.998422;1.046806;1.009740;0.984547;0.979947;1.009506;0.976260;1.021789;2.397062;0.511811;
3.260992;1.039062;1.009964;0.984501;0.979679;1.003094;0.973683;1.013753;499.046009;20.128847;55.266232;15.446354;463.101019;18.835759;327.962747;129.102840;-2.758565;-0.869666;0.440147;68.117250;40.182225;133.260581;0.998482;0.998507;0.998418;0.998306;0.998310;0.998331;0.998375;1.046696;1.009788;0.984437;0.979723;1.009420;0.976183;1.021617;2.396633;0.511659;
3.392064;1.038988;1.010009;0.984373;0.979417;1.002989;0.973600;1.013611;501.451393;23.309304;55.311300;12.851876;462.069664;17.478836;327.531067;129.010615;-2.972590;-0.524623;1.122047;68.334863;40.733720;133.583487;0.998410;0.998434;0.998353;0.998248;0.998275;0.998291;0.998335;1.046622;1.009823;0.984339;0.979525;1.009332;0.976136;1.021494;2.396333;0.511552;
3.523136;1.038954;1.010034;0.984286;0.979240;1.002916;0.973571;1.013552;502.959013;25.351967;55.128315;10.711827;461.562063;16.587482;327.874236;128.974617;-3.161098;-0.250632;1.689943;68.393641;41.142634;133.639818;0.998329;0.998348;0.998291;0.998216;0.998250;0.998260;0.998298;1.046592;1.009840;0.984276;0.979401;1.009264;0.976133;1.021437;2.396225;0.511513;
3.654208;1.038961;1.010038;0.984260;0.979184;1.002887;0.973599;1.013573;503.371341;25.977030;54.856207;9.507298;461.490206;16.275920;328.788243;128.978579;-3.282374;-0.115811;2.023631;68.299395;41.368111;133.447606;0.998245;0.998258;0.998235;0.998202;0.998229;0.998235;0.998259;1.046602;1.009840;0.984261;0.979372;1.009227;0.976175;1.021447;2.396331;0.511551;
3.785280;1.038997;1.010023;0.984292;0.979244;1.002901;0.973678;1.013653;502.746755;25.253457;54.602279;9.393408;461.780582;16.573032;329.915958;129.005479;-3.312090;-0.138828;2.080105;68.077204;41.407994;133.087957;0.998167;0.998173;0.998184;0.998196;0.998209;0.998211;0.998214;1.046640;1.009826;0.984291;0.979435;1.009223;0.976256;1.021507;2.396622;0.511655;
3.916352;1.039044;1.009991;0.984365;0.979390;1.002945;0.973789;1.013760;501.354623;23.529310;54.414636;10.218017;462.384822;17.400774;330.881460;129.039222;-3.245671;-0.289918;1.891512;67.766763;41.296544;132.671649;0.998101;0.998100;0.998138;0.998186;0.998185;0.998185;0.998166;1.046690;1.009801;0.984352;0.979561;1.009242;0.976359;1.021591;2.397029;0.511800;
4.178496;1.039114;1.009925;0.984516;0.979702;1.003043;0.973994;1.013919;498.254366;19.608797;54.159629;12.745275;464.082771;19.602610;331.469384;129.051175;-2.943677;-0.676308;1.247443;67.138216;40.924338;132.074358;0.998009;0.998002;0.998057;0.998132;0.998118;0.998115;0.998068;1.046752;1.009749;0.984469;0.979816;1.009293;0.976542;1.021716;2.397789;0.512070;
4.391561;1.039119;1.009874;0.984592;0.979886;1.003100;0.974102;1.013962;496.332541;17.103866;54.001612;14.642187;465.502003;21.265150;330.862298;128.993348;-2.626519;-0.922042;0.729059;66.755095;40.639032;131.889665;0.997969;0.997962;0.998000;0.998059;0.998046;0.998044;0.997997;1.046752;1.009717;0.984525;0.979954;1.009323;0.976631;1.021747;2.398185;0.512211;
4.604625;1.039084;1.009848;0.984600;0.979938;1.003113;0.974128;1.013925;495.690404;16.155507;53.885212;15.498609;466.305874;22.089744;329.960667;128.873084;-2.377719;-1.001754;0.470556;66.609497;40.526780;131.927482;0.997944;0.997940;0.997951;0.997975;0.997967;0.997967;0.997940;1.046711;1.009708;0.984527;0.979983;1.009328;0.976651;1.021711;2.398285;0.512247;
4.817690;1.039031;1.009857;0.984558;0.979875;1.003092;0.974089;1.013839;496.285025;16.734726;53.851054;15.247127;466.259356;21.921474;329.265720;128.710399;-2.252390;-0.934976;0.505092;66.696879;40.606055;132.079540;0.997921;0.997921;0.997906;0.997893;0.997889;0.997895;0.997895;1.046649;1.009724;0.984490;0.979923;1.009314;0.976617;1.021635;2.398140;0.512195;
5.030755;1.038979;1.009889;0.984492;0.979748;1.003050;0.974014;1.013747;497.620966;18.260138;53.944382;14.278113;465.445546;20.968875;329.113504;128.554007;-2.248128;-0.783949;0.755829;66.937730;40.835483;132.233375;0.997890;0.997894;0.997865;0.997828;0.997825;0.997834;0.997858;1.046589;1.009754;0.984437;0.979818;1.009288;0.976556;1.021552;2.397861;0.512096;
5.243819;1.038938;1.009923;0.984432;0.979618;1.003001;0.973935;1.013677;499.059531;19.967146;54.149984;13.143850;464.270688;19.690764;329.464626;128.444782;-2.320449;-0.622395;1.087619;67.209530;41.132363;132.328185;0.997849;0.997855;0.997825;0.997782;0.997779;0.997788;0.997823;1.046545;1.009785;0.984390;0.979719;1.009259;0.976496;1.021488;2.397572;0.511993;
5.456884;1.038919;1.009949;0.984399;0.979535;1.002961;0.973882;1.013645;500.061942;21.199003;54.387209;12.316896;463.264606;18.600890;330.023255;128.396635;-2.412196;-0.515860;1.362416;67.391176;41.397988;132.347325;0.997799;0.997805;0.997786;0.997755;0.997752;0.997757;0.997786;1.046526;1.009807;0.984366;0.979663;1.009234;0.976461;1.021457;2.397382;0.511925;
5.669949;1.038923;1.009963;0.984400;0.979525;1.002945;0.973874;1.013648;500.364048;21.618536;54.550884;12.030695;462.823254;18.066863;330.455282;128.398402;-2.474590;-0.494563;1.492621;67.414616;41.555799;132.305495;0.997747;0.997751;0.997747;0.997737;0.997736;0.997737;0.997749;1.046531;1.009817;0.984369;0.979663;1.009218;0.976462;1.021459;2.397351;0.511914;
5.883014;1.038942;1.009963;0.984427;0.979576;1.002952;0.973908;1.013675;500.005992;21.247453;54.570487;12.261920;463.046680;18.197421;330.571529;128.426564;-2.478998;-0.545599;1.463972;67.288101;41.579149;132.231972;0.997700;0.997702;0.997710;0.997721;0.997723;0.997719;0.997712;1.046549;1.009815;0.984392;0.979710;1.009213;0.976496;1.021482;2.397469;0.511956;
6.309143;1.038969;1.009938;0.984482;0.979703;1.002990;0.974001;1.013727;498.738136;19.741936;54.323231;13.179396;464.219874;19.359022;330.239521;128.452449;-2.354047;-0.681103;1.218094;66.952188;41.415233;132.097011;0.997637;0.997635;0.997650;0.997675;0.997678;0.997674;0.997652;1.046575;1.009798;0.984436;0.979815;1.009226;0.976578;1.021525;2.397812;0.512078;
6.691077;1.038973;1.009921;0.984505;0.979766;1.003020;0.974054;1.013745;497.986890;18.742330;54.082049;13.749629;464.963187;20.261865;329.928278;128.409696;-2.206496;-0.753594;1.029538;66.789900;41.249188;132.016780;0.997605;0.997603;0.997610;0.997623;0.997623;0.997624;0.997612;1.046576;1.009789;0.984452;0.979861;1.009245;0.976621;1.021537;2.398008;0.512148;
7.073010;1.038957;1.009929;0.984490;0.979738;1.003016;0.974037;1.013725;498.270126;18.975895;54.101630;13.580062;464.711734;20.086255;329.993714;128.334249;-2.157729;-0.727888;1.065222;66.869114;41.276729;132.020666;0.997582;0.997582;0.997581;0.997580;0.997578;0.997580;0.997581;1.046557;1.009800;0.984439;0.979836;1.009247;0.976606;1.021518;2.397947;0.512126;
7.454944;1.038947;1.009941;0.984477;0.979708;1.003005;0.974016;1.013707;498.647732;19.388633;54.184156;13.333576;464.382115;19.716483;330.095949;128.290458;-2.157984;-0.695514;1.142466;66.946069;41.357465;132.044714;0.997556;0.997556;0.997553;0.997549;0.997547;0.997549;0.997553;1.046544;1.009811;0.984429;0.979813;1.009241;0.976590;1.021502;2.397868;0.512098;
8.218811;1.038943;1.009950;0.984474;0.979701;1.003000;0.974011;1.013700;498.839050;19.605645;54.234184;13.210580;464.239042;19.500816;330.143849;128.265049;-2.154292;-0.682444;1.193303;66.963761;41.425944;132.055270;0.997510;0.997510;0.997509;0.997508;0.997507;0.997507;0.997509;1.046540;1.009822;0.984427;0.979811;1.009237;0.976589;1.021495;2.397849;0.512091;
8.982678;1.038945;1.009954;0.984478;0.979709;1.003003;0.974018;1.013702;498.826806;19.573768;54.230625;13.223670;464.263373;19.507834;330.151516;128.250724;-2.137009;-0.688270;1.195889;66.947743;41.440109;132.045395;0.997476;0.997476;0.997476;0.997476;0.997476;0.997476;0.997476;1.046541;1.009826;0.984430;0.979818;1.009238;0.976597;1.021497;2.397875;0.512101;
10.510412;1.038947;1.009959;0.984481;0.979716;1.003007;0.974025;1.013705;498.816599;19.528403;54.224010;13.240667;464.285415;19.522550;330.165183;128.232035;-2.113105;-0.695170;1.195596;66.935870;41.450197;132.034181;0.997436;0.997435;0.997436;0.997436;0.997436;0.997436;0.997436;1.046542;1.009832;0.984433;0.979826;1.009242;0.976605;1.021500;2.397903;0.512111;
