time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load3_state;
1477.500000;0.892519;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266771;0.170785;1.496258;2.149008;-0.382559;0.597503;0.483231;0.409220;1.000000;0.000000;0.892519;97.629349;0.050000;0.020000;2.000000;
1478.500000;0.892471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266799;0.170837;1.496493;2.149900;-0.382538;0.597488;0.483203;0.409167;1.000000;0.000000;0.892471;97.628122;0.050000;0.020000;2.000000;
1479.500000;0.892424;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266826;0.170890;1.496728;2.150789;-0.382517;0.597474;0.483176;0.409115;1.000000;0.000000;0.892424;97.626890;0.050000;0.020000;2.000000;
1480.500000;0.892376;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266854;0.170942;1.496961;2.151675;-0.382496;0.597459;0.483148;0.409062;1.000000;0.000000;0.892376;97.625653;0.050000;0.020000;2.000000;
1481.500000;0.892329;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266881;0.170994;1.497193;2.152557;-0.382476;0.597444;0.483121;0.409010;1.000000;0.000000;0.892329;97.624412;0.050000;0.020000;2.000000;
1482.500000;0.892282;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266908;0.171046;1.497425;2.153437;-0.382455;0.597429;0.483094;0.408958;1.000000;0.000000;0.892282;97.623166;0.050000;0.020000;2.000000;
1483.500000;0.892236;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266935;0.171098;1.497655;2.154313;-0.382435;0.597415;0.483067;0.408907;1.000000;0.000000;0.892236;97.621916;0.050000;0.020000;2.000000;
1484.500000;0.892189;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266962;0.171149;1.497883;2.155187;-0.382415;0.597400;0.483040;0.408855;1.000000;0.000000;0.892189;97.620662;0.050000;0.020000;2.000000;
1485.500000;0.892143;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.266989;0.171201;1.498111;2.156057;-0.382394;0.597385;0.483013;0.408804;1.000000;0.000000;0.892143;97.619404;0.050000;0.020000;2.000000;
1486.500000;0.892097;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267016;0.171252;1.498338;2.156924;-0.382374;0.597370;0.482987;0.408753;1.000000;0.000000;0.892097;97.618142;0.050000;0.020000;2.000000;
1487.500000;0.892051;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267042;0.171303;1.498564;2.157789;-0.382355;0.597355;0.482960;0.408701;1.000000;0.000000;0.892051;97.616875;0.050000;0.020000;2.000000;
1488.500000;0.892005;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267068;0.171354;1.498788;2.158650;-0.382335;0.597341;0.482934;0.408651;1.000000;0.000000;0.892005;97.615605;0.050000;0.020000;2.000000;
1489.500000;0.891960;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267095;0.171404;1.499012;2.159508;-0.382315;0.597326;0.482908;0.408600;1.000000;0.000000;0.891960;97.614331;0.050000;0.020000;2.000000;
1490.500000;0.891915;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267121;0.171455;1.499234;2.160363;-0.382295;0.597311;0.482881;0.408549;1.000000;0.000000;0.891915;97.613053;0.050000;0.020000;2.000000;
1491.500000;0.891870;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267147;0.171505;1.499456;2.161215;-0.382276;0.597296;0.482855;0.408499;1.000000;0.000000;0.891870;97.611771;0.050000;0.020000;2.000000;
1492.500000;0.891825;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267173;0.171555;1.499676;2.162064;-0.382257;0.597281;0.482830;0.408449;1.000000;0.000000;0.891825;97.610485;0.050000;0.020000;2.000000;
1493.500000;0.891781;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267198;0.171605;1.499895;2.162910;-0.382237;0.597267;0.482804;0.408399;1.000000;0.000000;0.891781;97.609196;0.050000;0.020000;2.000000;
1494.500000;0.891736;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267224;0.171655;1.500113;2.163753;-0.382218;0.597252;0.482778;0.408349;1.000000;0.000000;0.891736;97.607903;0.050000;0.020000;2.000000;
1495.500000;0.891692;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267249;0.171705;1.500331;2.164593;-0.382199;0.597237;0.482753;0.408299;1.000000;0.000000;0.891692;97.606606;0.050000;0.020000;2.000000;
1496.500000;0.891648;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267275;0.171754;1.500547;2.165431;-0.382180;0.597222;0.482727;0.408250;1.000000;0.000000;0.891648;97.605306;0.050000;0.020000;2.000000;
1497.500000;0.891605;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267300;0.171804;1.500762;2.166265;-0.382161;0.597207;0.482702;0.408200;1.000000;0.000000;0.891605;97.604002;0.050000;0.020000;2.000000;
1498.500000;0.891561;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267325;0.171853;1.500976;2.167096;-0.382143;0.597192;0.482677;0.408151;1.000000;0.000000;0.891561;97.602695;0.050000;0.020000;2.000000;
1499.500000;0.891518;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267350;0.171902;1.501189;2.167925;-0.382124;0.597178;0.482652;0.408102;1.000000;0.000000;0.891518;97.601385;0.050000;0.020000;2.000000;
1500.500000;0.891475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267375;0.171951;1.501401;2.168750;-0.382106;0.597163;0.482627;0.408053;1.000000;0.000000;0.891475;97.600072;0.050000;0.020000;2.000000;
1501.500000;0.891432;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267400;0.171999;1.501612;2.169573;-0.382087;0.597148;0.482602;0.408005;1.000000;0.000000;0.891432;97.598755;0.050000;0.020000;2.000000;
1502.500000;0.891390;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267424;0.172048;1.501822;2.170392;-0.382069;0.597133;0.482578;0.407956;1.000000;0.000000;0.891390;97.597435;0.050000;0.020000;2.000000;
1503.500000;0.891347;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267449;0.172096;1.502031;2.171209;-0.382051;0.597118;0.482553;0.407908;1.000000;0.000000;0.891347;97.596112;0.050000;0.020000;2.000000;
1504.500000;0.891305;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267473;0.172144;1.502239;2.172023;-0.382033;0.597103;0.482529;0.407860;1.000000;0.000000;0.891305;97.594786;0.050000;0.020000;2.000000;
1505.500000;0.891263;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267497;0.172192;1.502447;2.172834;-0.382015;0.597089;0.482505;0.407811;1.000000;0.000000;0.891263;97.593457;0.050000;0.020000;2.000000;
1506.500000;0.891221;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267522;0.172240;1.502653;2.173642;-0.381997;0.597074;0.482481;0.407764;1.000000;0.000000;0.891221;97.592125;0.050000;0.020000;2.000000;
1507.500000;0.891179;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267546;0.172288;1.502858;2.174447;-0.381979;0.597059;0.482457;0.407716;1.000000;0.000000;0.891179;97.590790;0.050000;0.020000;2.000000;
1508.500000;0.891138;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267569;0.172336;1.503062;2.175249;-0.381961;0.597044;0.482433;0.407668;1.000000;0.000000;0.891138;97.589452;0.050000;0.020000;2.000000;
1509.500000;0.891097;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267593;0.172383;1.503265;2.176049;-0.381944;0.597029;0.482409;0.407621;1.000000;0.000000;0.891097;97.588112;0.050000;0.020000;2.000000;
1510.500000;0.891056;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267617;0.172430;1.503467;2.176846;-0.381926;0.597015;0.482385;0.407574;1.000000;0.000000;0.891056;97.586768;0.050000;0.020000;2.000000;
1511.500000;0.891015;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267640;0.172477;1.503669;2.177640;-0.381909;0.597000;0.482362;0.407527;1.000000;0.000000;0.891015;97.585423;0.050000;0.020000;2.000000;
1512.500000;0.890974;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267664;0.172524;1.503869;2.178431;-0.381892;0.596985;0.482338;0.407480;1.000000;0.000000;0.890974;97.584074;0.050000;0.020000;2.000000;
1513.500000;0.890934;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267687;0.172571;1.504068;2.179219;-0.381874;0.596970;0.482315;0.407433;1.000000;0.000000;0.890934;97.582723;0.050000;0.020000;2.000000;
1514.500000;0.890894;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267710;0.172618;1.504267;2.180005;-0.381857;0.596955;0.482292;0.407386;1.000000;0.000000;0.890894;97.581369;0.050000;0.020000;2.000000;
1515.500000;0.890854;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267734;0.172664;1.504464;2.180787;-0.381840;0.596941;0.482268;0.407340;1.000000;0.000000;0.890854;97.580013;0.050000;0.020000;2.000000;
1516.500000;0.890814;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267757;0.172710;1.504661;2.181567;-0.381824;0.596926;0.482245;0.407293;1.000000;0.000000;0.890814;97.578654;0.050000;0.020000;2.000000;
1517.500000;0.890774;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267779;0.172757;1.504856;2.182345;-0.381807;0.596911;0.482223;0.407247;1.000000;0.000000;0.890774;97.577294;0.050000;0.020000;2.000000;
1518.500000;0.890735;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267802;0.172803;1.505051;2.183119;-0.381790;0.596896;0.482200;0.407201;1.000000;0.000000;0.890735;97.575930;0.050000;0.020000;2.000000;
1519.500000;0.890695;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267825;0.172848;1.505245;2.183891;-0.381773;0.596881;0.482177;0.407155;1.000000;0.000000;0.890695;97.574565;0.050000;0.020000;2.000000;
1520.500000;0.890656;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267847;0.172894;1.505437;2.184660;-0.381757;0.596867;0.482155;0.407110;1.000000;0.000000;0.890656;97.573197;0.050000;0.020000;2.000000;
1521.500000;0.890617;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267870;0.172940;1.505629;2.185426;-0.381741;0.596852;0.482132;0.407064;1.000000;0.000000;0.890617;97.571827;0.050000;0.020000;2.000000;
1522.500000;0.890578;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267892;0.172985;1.505820;2.186190;-0.381724;0.596837;0.482110;0.407019;1.000000;0.000000;0.890578;97.570455;0.050000;0.020000;2.000000;
1523.500000;0.890540;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267914;0.173030;1.506010;2.186951;-0.381708;0.596822;0.482088;0.406974;1.000000;0.000000;0.890540;97.569081;0.050000;0.020000;2.000000;
1524.500000;0.890502;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267937;0.173075;1.506200;2.187709;-0.381692;0.596808;0.482065;0.406928;1.000000;0.000000;0.890502;97.567705;0.050000;0.020000;2.000000;
1525.500000;0.890463;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267959;0.173120;1.506388;2.188464;-0.381676;0.596793;0.482043;0.406884;1.000000;0.000000;0.890463;97.566326;0.050000;0.020000;2.000000;
1526.500000;0.890425;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.267980;0.173165;1.506575;2.189217;-0.381660;0.596778;0.482022;0.406839;1.000000;0.000000;0.890425;97.564946;0.050000;0.020000;2.000000;
1527.500000;0.890388;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268002;0.173210;1.506762;2.189967;-0.381644;0.596763;0.482000;0.406794;1.000000;0.000000;0.890388;97.563564;0.050000;0.020000;2.000000;
1528.500000;0.890350;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268024;0.173254;1.506947;2.190715;-0.381628;0.596749;0.481978;0.406750;1.000000;0.000000;0.890350;97.562180;0.050000;0.020000;2.000000;
1529.500000;0.890312;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268045;0.173298;1.507132;2.191459;-0.381613;0.596734;0.481956;0.406705;1.000000;0.000000;0.890312;97.560795;0.050000;0.020000;2.000000;
1530.500000;0.890275;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268067;0.173342;1.507316;2.192202;-0.381597;0.596719;0.481935;0.406661;1.000000;0.000000;0.890275;97.559407;0.050000;0.020000;2.000000;
1531.500000;0.890238;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268088;0.173387;1.507499;2.192941;-0.381581;0.596705;0.481914;0.406617;1.000000;0.000000;0.890238;97.558018;0.050000;0.020000;2.000000;
1532.500000;0.890201;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268110;0.173430;1.507681;2.193678;-0.381566;0.596690;0.481892;0.406573;1.000000;0.000000;0.890201;97.556627;0.050000;0.020000;2.000000;
1533.500000;0.890164;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268131;0.173474;1.507862;2.194412;-0.381551;0.596675;0.481871;0.406529;1.000000;0.000000;0.890164;97.555235;0.050000;0.020000;2.000000;
1534.500000;0.890128;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268152;0.173518;1.508043;2.195144;-0.381535;0.596661;0.481850;0.406486;1.000000;0.000000;0.890128;97.553841;0.050000;0.020000;2.000000;
1535.500000;0.890091;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268173;0.173561;1.508222;2.195873;-0.381520;0.596646;0.481829;0.406442;1.000000;0.000000;0.890091;97.552445;0.050000;0.020000;2.000000;
1536.500000;0.890055;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268194;0.173604;1.508401;2.196600;-0.381505;0.596631;0.481808;0.406399;1.000000;0.000000;0.890055;97.551048;0.050000;0.020000;2.000000;
1537.500000;0.890019;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268214;0.173648;1.508579;2.197324;-0.381490;0.596617;0.481788;0.406356;1.000000;0.000000;0.890019;97.549649;0.050000;0.020000;2.000000;
1538.500000;0.889983;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268235;0.173691;1.508756;2.198045;-0.381475;0.596602;0.481767;0.406313;1.000000;0.000000;0.889983;97.548249;0.050000;0.020000;2.000000;
1539.500000;0.889948;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268256;0.173733;1.508932;2.198764;-0.381461;0.596587;0.481746;0.406270;1.000000;0.000000;0.889948;97.546848;0.050000;0.020000;2.000000;
1540.500000;0.889912;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268276;0.173776;1.509107;2.199480;-0.381446;0.596573;0.481726;0.406227;1.000000;0.000000;0.889912;97.545445;0.050000;0.020000;2.000000;
1541.500000;0.889877;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268296;0.173819;1.509282;2.200194;-0.381431;0.596558;0.481705;0.406185;1.000000;0.000000;0.889877;97.544041;0.050000;0.020000;2.000000;
1542.500000;0.889841;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268317;0.173861;1.509456;2.200905;-0.381417;0.596544;0.481685;0.406142;1.000000;0.000000;0.889841;97.542636;0.050000;0.020000;2.000000;
1543.500000;0.889806;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268337;0.173903;1.509628;2.201613;-0.381402;0.596529;0.481665;0.406100;1.000000;0.000000;0.889806;97.541229;0.050000;0.020000;2.000000;
1544.500000;0.889771;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268357;0.173946;1.509800;2.202319;-0.381388;0.596515;0.481645;0.406058;1.000000;0.000000;0.889771;97.539822;0.050000;0.020000;2.000000;
1545.500000;0.889737;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268377;0.173988;1.509972;2.203023;-0.381373;0.596500;0.481625;0.406016;1.000000;0.000000;0.889737;97.538413;0.050000;0.020000;2.000000;
1546.500000;0.889702;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268397;0.174029;1.510142;2.203724;-0.381359;0.596485;0.481605;0.405974;1.000000;0.000000;0.889702;97.537003;0.050000;0.020000;2.000000;
1547.500000;0.889668;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268416;0.174071;1.510312;2.204423;-0.381345;0.596471;0.481585;0.405932;1.000000;0.000000;0.889668;97.535592;0.050000;0.020000;2.000000;
1548.500000;0.889634;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268436;0.174113;1.510480;2.205119;-0.381331;0.596456;0.481566;0.405891;1.000000;0.000000;0.889634;97.534180;0.050000;0.020000;2.000000;
1549.500000;0.889600;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268456;0.174154;1.510648;2.205812;-0.381317;0.596442;0.481546;0.405849;1.000000;0.000000;0.889600;97.532767;0.050000;0.020000;2.000000;
1550.500000;0.889566;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268475;0.174195;1.510816;2.206503;-0.381303;0.596427;0.481527;0.405808;1.000000;0.000000;0.889566;97.531353;0.050000;0.020000;2.000000;
1551.500000;0.889532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268495;0.174237;1.510982;2.207192;-0.381289;0.596413;0.481507;0.405767;1.000000;0.000000;0.889532;97.529938;0.050000;0.020000;2.000000;
1552.500000;0.889498;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268514;0.174278;1.511148;2.207878;-0.381275;0.596398;0.481488;0.405726;1.000000;0.000000;0.889498;97.528522;0.050000;0.020000;2.000000;
1553.500000;0.889465;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268533;0.174318;1.511313;2.208562;-0.381262;0.596384;0.481469;0.405685;1.000000;0.000000;0.889465;97.527106;0.050000;0.020000;2.000000;
1554.500000;0.889432;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268552;0.174359;1.511477;2.209243;-0.381248;0.596370;0.481450;0.405644;1.000000;0.000000;0.889432;97.525688;0.050000;0.020000;2.000000;
1555.500000;0.889399;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268571;0.174400;1.511640;2.209922;-0.381235;0.596355;0.481431;0.405604;1.000000;0.000000;0.889399;97.524270;0.050000;0.020000;2.000000;
1556.500000;0.889366;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268590;0.174440;1.511803;2.210599;-0.381221;0.596341;0.481412;0.405563;1.000000;0.000000;0.889366;97.522851;0.050000;0.020000;2.000000;
1557.500000;0.889333;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268609;0.174481;1.511964;2.211273;-0.381208;0.596326;0.481393;0.405523;1.000000;0.000000;0.889333;97.521432;0.050000;0.020000;2.000000;
1558.500000;0.889300;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268628;0.174521;1.512125;2.211945;-0.381195;0.596312;0.481374;0.405482;1.000000;0.000000;0.889300;97.520012;0.050000;0.020000;2.000000;
1559.500000;0.889268;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268646;0.174561;1.512286;2.212614;-0.381181;0.596298;0.481355;0.405442;1.000000;0.000000;0.889268;97.518591;0.050000;0.020000;2.000000;
1560.500000;0.889235;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268665;0.174601;1.512445;2.213281;-0.381168;0.596283;0.481337;0.405402;1.000000;0.000000;0.889235;97.517169;0.050000;0.020000;2.000000;
1561.500000;0.889203;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268683;0.174641;1.512604;2.213945;-0.381155;0.596269;0.481318;0.405363;1.000000;0.000000;0.889203;97.515748;0.050000;0.020000;2.000000;
1562.500000;0.889171;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268702;0.174680;1.512762;2.214607;-0.381142;0.596254;0.481300;0.405323;1.000000;0.000000;0.889171;97.514325;0.050000;0.020000;2.000000;
1563.500000;0.889139;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268720;0.174720;1.512919;2.215267;-0.381129;0.596240;0.481282;0.405283;1.000000;0.000000;0.889139;97.512902;0.050000;0.020000;2.000000;
1564.500000;0.889108;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268738;0.174759;1.513075;2.215925;-0.381116;0.596226;0.481263;0.405244;1.000000;0.000000;0.889108;97.511479;0.050000;0.020000;2.000000;
1565.500000;0.889076;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268756;0.174798;1.513231;2.216580;-0.381104;0.596212;0.481245;0.405205;1.000000;0.000000;0.889076;97.510055;0.050000;0.020000;2.000000;
1566.500000;0.889045;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268775;0.174837;1.513386;2.217232;-0.381091;0.596197;0.481227;0.405166;1.000000;0.000000;0.889045;97.508631;0.050000;0.020000;2.000000;
1567.500000;0.889013;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268792;0.174876;1.513540;2.217883;-0.381078;0.596183;0.481209;0.405127;1.000000;0.000000;0.889013;97.507206;0.050000;0.020000;2.000000;
1568.500000;0.888982;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268810;0.174915;1.513694;2.218531;-0.381066;0.596169;0.481191;0.405088;1.000000;0.000000;0.888982;97.505781;0.050000;0.020000;2.000000;
1569.500000;0.888951;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268828;0.174954;1.513847;2.219177;-0.381053;0.596155;0.481174;0.405049;1.000000;0.000000;0.888951;97.504356;0.050000;0.020000;2.000000;
1570.500000;0.888921;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268846;0.174993;1.513999;2.219820;-0.381041;0.596140;0.481156;0.405010;1.000000;0.000000;0.888921;97.502931;0.050000;0.020000;2.000000;
1571.500000;0.888890;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268863;0.175031;1.514150;2.220461;-0.381028;0.596126;0.481138;0.404972;1.000000;0.000000;0.888890;97.501505;0.050000;0.020000;2.000000;
1572.500000;0.888859;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268881;0.175069;1.514301;2.221100;-0.381016;0.596112;0.481121;0.404934;1.000000;0.000000;0.888859;97.500079;0.050000;0.020000;2.000000;
1573.500000;0.888829;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268898;0.175108;1.514451;2.221737;-0.381004;0.596098;0.481103;0.404895;1.000000;0.000000;0.888829;97.498653;0.050000;0.020000;2.000000;
1574.500000;0.888799;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268916;0.175146;1.514600;2.222371;-0.380992;0.596084;0.481086;0.404857;1.000000;0.000000;0.888799;97.497227;0.050000;0.020000;2.000000;
1575.500000;0.888769;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268933;0.175184;1.514749;2.223003;-0.380980;0.596069;0.481069;0.404819;1.000000;0.000000;0.888769;97.495801;0.050000;0.020000;2.000000;
1576.500000;0.888739;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268950;0.175221;1.514897;2.223633;-0.380968;0.596055;0.481052;0.404782;1.000000;0.000000;0.888739;97.494374;0.050000;0.020000;2.000000;
1577.500000;0.888709;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268967;0.175259;1.515044;2.224260;-0.380956;0.596041;0.481034;0.404744;1.000000;0.000000;0.888709;97.492948;0.050000;0.020000;2.000000;
1578.500000;0.888679;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.268984;0.175297;1.515190;2.224885;-0.380944;0.596027;0.481017;0.404706;1.000000;0.000000;0.888679;97.491522;0.050000;0.020000;2.000000;
1579.500000;0.888650;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269001;0.175334;1.515336;2.225508;-0.380932;0.596013;0.481000;0.404669;1.000000;0.000000;0.888650;97.490095;0.050000;0.020000;2.000000;
1580.500000;0.888620;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269018;0.175371;1.515481;2.226129;-0.380921;0.595999;0.480984;0.404632;1.000000;0.000000;0.888620;97.488669;0.050000;0.020000;2.000000;
1581.500000;0.888591;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269035;0.175409;1.515626;2.226748;-0.380909;0.595985;0.480967;0.404594;1.000000;0.000000;0.888591;97.487243;0.050000;0.020000;2.000000;
1582.500000;0.888562;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269052;0.175446;1.515769;2.227364;-0.380897;0.595971;0.480950;0.404557;1.000000;0.000000;0.888562;97.485816;0.050000;0.020000;2.000000;
1583.500000;0.888533;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269068;0.175483;1.515912;2.227978;-0.380886;0.595957;0.480933;0.404520;1.000000;0.000000;0.888533;97.484390;0.050000;0.020000;2.000000;
1584.500000;0.888504;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269085;0.175519;1.516055;2.228590;-0.380874;0.595943;0.480917;0.404484;1.000000;0.000000;0.888504;97.482965;0.050000;0.020000;2.000000;
1585.500000;0.888475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269101;0.175556;1.516196;2.229200;-0.380863;0.595929;0.480900;0.404447;1.000000;0.000000;0.888475;97.481539;0.050000;0.020000;2.000000;
1586.500000;0.888447;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269118;0.175593;1.516337;2.229808;-0.380852;0.595915;0.480884;0.404410;1.000000;0.000000;0.888447;97.480113;0.050000;0.020000;2.000000;
1587.500000;0.888418;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269134;0.175629;1.516478;2.230413;-0.380840;0.595901;0.480868;0.404374;1.000000;0.000000;0.888418;97.478688;0.050000;0.020000;2.000000;
1588.500000;0.888390;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269150;0.175665;1.516617;2.231016;-0.380829;0.595887;0.480852;0.404338;1.000000;0.000000;0.888390;97.477263;0.050000;0.020000;2.000000;
1589.500000;0.888362;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269166;0.175701;1.516757;2.231617;-0.380818;0.595873;0.480835;0.404301;1.000000;0.000000;0.888362;97.475839;0.050000;0.020000;2.000000;
1590.500000;0.888334;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269182;0.175738;1.516895;2.232216;-0.380807;0.595859;0.480819;0.404265;1.000000;0.000000;0.888334;97.474414;0.050000;0.020000;2.000000;
1591.500000;0.888306;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269198;0.175773;1.517033;2.232813;-0.380796;0.595846;0.480803;0.404229;1.000000;0.000000;0.888306;97.472990;0.050000;0.020000;2.000000;
1592.500000;0.888278;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.269214;0.175809;1.517170;2.233407;-0.380785;0.595832;0.480787;0.404194;1.000000;0.000000;0.888278;97.471567;0.050000;0.020000;2.000000;
